Original Text,Label
"Nói không nghe thì rất muốn quát mắng, dùng đòn roi để dọa, nhưng chưa bao giờ thực sự đánh, luôn cảm thấy đánh chỉ là tạm thời, quát mắng cũng không tốt cho con, tôi muốn rèn luyện cho con sự tự tin và tự giác đôi khi cảm thấy bất lực.",0
Việc đối phương không đủ dũng khí để đi tiếp với tôi có phải là không yêu không?,0
"Một số chuyện cũ nếu không nhớ kỹ thì không thể nhớ ra, nhưng đôi khi cũng cảm thấy bị ảnh hưởng, nên nhớ lại hay cứ để chúng chôn sâu trong ký ức?",0
"Gần đây ngủ muộn dậy sớm, thời gian ngủ mỗi ngày không đủ, quá nhiều việc phải hoàn thành, cơ thể cũng đưa ra cảnh báo, hai lần cảm lạnh liên tiếp. Làm thế nào để có thể như những người thép, tự giác và tràn đầy năng lượng?",0
"Điều khó nhất trong học tập là thiết lập mối liên hệ giữa cái đã biết và cái chưa biết, kết nối cái cần học và cái đã học theo một cách nào đó, nhưng thực tế thường rất khó khăn, nguyên nhân là gì?",0
"Bây giờ tôi phải đối mặt với cô ấy như thế nào, luôn cảm thấy không thoải mái, tôi lại không biết phải làm sao.",0
"Những việc muốn làm nhưng không đủ can đảm để làm, sợ thất bại, làm thế nào để vượt qua tâm lý này?",0
"Tôi chưa làm bài kiểm tra tính cách Minnesota rồi, điểm bài kiểm tra PDQ quá cao.. Chuyện này là sao vậy?",0
Có nên nói với bạn rằng chồng cô ấy ngoại tình không? Tình cờ nghe người khác nói.,0
"Một học sinh cấp hai rồi, nhưng hàng ngày ngủ vẫn luôn ôm gấu có bình thường không? Không ôm thì không ngủ được…",0
"Khi mối quan hệ gần gũi, tôi luôn không kiểm soát được việc tức giận, chỉ cần anh ấy ở đó là tôi buồn thì không kìm được mà càu nhàu, một mình thì tâm trạng lại yên tĩnh hơn, tại sao lại như vậy?",0
"Trong giao tiếp xã hội, không biết cách hòa đồng với người khác. Gặp vấn đề không biết cách xử lý, làm thế này, làm thế kia hai suy nghĩ cứ xuất hiện. Nhưng không biết phải làm sao?",0
"Chúng ta khám phá bản thân, học hỏi kiến thức, đối mặt xung đột để hóa giải cảm xúc, hy vọng bản thân trưởng thành, lúc này sẽ đi kèm với sự đột phá và trưởng thành của bản thân, nhưng thế nào mới được coi là tự đột phá và vượt qua?",0
"Sau khi lên cấp hai, con có hiện tượng cắn móng tay, xé da ngón tay, kết quả học tập tốt, cha mẹ đặt yêu cầu cao trong học tập cho con, cảm thấy con không tự tin trong học tập.",0
"Trong quá trình điều trị, phản chuyển đồng nhất và phản chuyển bổ sung tồn tại đồng thời, hay có trình tự trước sau?",0
"Uống thuốc tây ba năm rồi mà vẫn chưa khỏi, đông y có chữa khỏi trầm cảm được không? Có ai có trường hợp thực tế chữa khỏi trầm cảm không, chia sẻ với. Cảm ơn!",0
"Đối xử với hai người, thái độ của tôi đối với họ đều khác nhau, cảm thấy ảnh hưởng đến các mối quan hệ xã hội của mình.",0
"Không biết tại sao không muốn nhắc đến quá khứ và những chuyện đã qua, cũng không muốn liên lạc với những người cũ.",0
Một người luôn đứng trước gương nhấn mạnh Bạn là XXX. là tâm lý gì.,0
"Gần đây con đi học hay lơ đãng, tan học lại chơi điện thoại. Không biết phải làm sao.",0
"Tôi làm việc ở cục điện lực, vì áp lực công việc và vợ con ở xa nên mắc bệnh trầm cảm, xin hỏi có thể xin nghỉ ốm ở cơ quan không?",0
"Tôi là trưởng phòng. Trong phòng có đồng nghiệp mang thai sắp nghỉ thai sản. Vì phòng chúng tôi công việc nhiều, không thể để trống vị trí cho cô ấy, nên không biết nói chuyện này với cô ấy thế nào, xin giúp đỡ.",0
"Cả hai đều tái hôn, che giấu chuyện quá khứ, có phải là lừa dối không?",0
"Gần đây viết bài, phát hiện mình viết một hồi lại lạc đề, có phương pháp nào tốt không?",0
"Cứ đến mùa đông là không muốn vận động, làm sao đây? Trước đây thích đi bộ bên ngoài, bây giờ đi bộ cũng lạnh, đặc biệt là tai và tay.",0
"Có những người quan tâm đến những lợi ích nhỏ nhặt, dường như hướng dẫn thế nào cũng không có hiệu quả, làm thế nào để xử lý tốt mối quan hệ với những người như vậy?",0
"Càng lớn càng nhát gan, không dám thử, không tự tin, làm sao để khắc phục?",0
"Mong đối tượng mình vừa quen gần đây chịu ở bên mình, vì ban đầu anh ấy rất nhiệt tình, gần đây lại nói bận công việc nên hai lần hẹn hò đều lỡ hẹn.",0
"Thích một người, không biết làm sao để theo đuổi, cô ấy 26 tuổi rồi, tôi mới 21.",0
"Trong cuộc sống và công việc, đàn ông dường như tự tin hơn, phụ nữ lại dễ nghi ngờ bản thân, gặp chuyện thường nghĩ trước tiên có phải là lỗi của mình không. Tại sao lại có sự khác biệt này, làm thế nào để con gái có thể tự tin hơn?",0
Tại sao thôi miên và phân tâm học kết hợp lại có hiệu quả tốt? Có kỹ thuật nào khác kết hợp được với phân tâm học không? Ví dụ như liệu pháp âm nhạc?,0
"Đột nhiên phát hiện mình sống quá ích kỷ, không biết cảm xúc của người khác, thường xuyên bị một câu nói của người khác làm bùng nổ, làm thế nào để mình bắt đầu nhận thức được người khác?",0
"Đã tham gia hai hoạt động điểm danh của nền tảng, luôn bị người khác đè bẹp, tôi muốn hỏi, những người bạn trẻ thức khuya điểm danh đó, điều gì đã giúp các bạn kiên trì đến bây giờ? Cảm ơn.",0
"Hiện tại cân nặng hơi vượt mức, cần giảm một chút, không kiên trì được thì làm sao?",0
"Tôi thấy trình độ của mình hơi thấp, tôi nên nâng cao như thế nào? Làm thế nào để duy trì ổn định?",0
Làm thế nào để thoát khỏi lời nguyền ba phút nóng? Làm thế nào để thực sự yêu thích một điều gì đó? Làm thế nào để đánh thức trái tim đang ngủ yên? Làm thế nào để những người thất bại quay trở lại?...,0
"Làm thế nào mới là một người mẹ đạt chuẩn? Mỗi ngày toàn thời gian chăm con, nhưng vẫn không làm tốt vai trò người mẹ? Trở thành một người mẹ đạt chuẩn khó đến vậy sao?",0
"Vì tìm việc không thuận lợi, hiện tại quay lại học, nhưng luôn không thể tập trung, mắt nhìn sách, tư tưởng lại đi xa, xin giải đáp.",0
"Tôi không thể hiểu tại sao mình lại đưa ra quyết định như vậy, hành vi bốc đồng khiến tôi rất khổ sở, tôi phải làm sao?",0
"Luôn sống một cách mơ hồ, chưa bao giờ nghĩ mình thực sự thích gì, nên phát triển theo hướng nào, chỉ đi theo giáo viên, cha mẹ, nhưng như vậy lại không tìm thấy động lực để tiến lên.",0
Cuối tuần sẽ gửi lời chúc cuối tuần vui vẻ vào buổi sáng. Anh ấy là lãnh đạo.,0
"Bạn bè giới thiệu một cô gái, ở bên cô ấy rất vui vẻ, đã đi du lịch cùng nhau, tính cách của tôi khá nội tâm, nhưng đôi khi không biết nói chuyện gì với cô ấy, nên có chút ngượng ngùng.",0
"Trước đây thích giao tiếp xã hội và các hoạt động xã hội, theo thời gian trôi đi, càng ngày càng thích ở một mình tận hưởng sự yên tĩnh và bình lặng, càng ngày càng yêu cuộc sống bình yên và trân trọng khoảnh khắc hiện tại, có phải là già rồi không?",0
"Luôn không kiểm soát được những ham muốn nhỏ trong lòng, mặc dù những điều này sẽ không khiến tôi phạm phải những sai lầm mang tính nguyên tắc, nhưng cũng sẽ mang lại đủ loại rắc rối. Có cách nào để nâng cao khả năng tự chủ của bản thân không?",0
Khi tư vấn sẽ sợ một số chuyện riêng tư không tiện nói. Những suy nghĩ vẩn vơ của bản thân.,0
"Cảm thấy mình làm việc rất chậm chạp, lần nào cũng không đúng theo kế hoạch của mình, làm thế nào để sắp xếp thời gian hợp lý?",0
"Tại sao nói chuyện và ở bên người mình thích không có vấn đề gì, nhưng sau khi xác nhận anh ấy thích mình, ở riêng một mình lại cảm thấy rất khó chịu và không thoải mái. Thậm chí sẽ bắt đầu ghét bỏ.",0
"Tại sao việc tự nhận thức trong thiền chánh niệm lại khó chịu? Thực hiện các loại thiền khác rất thoải mái, rất bối rối.",0
"Chỉ cần ở nơi đông người là tôi lại căng thẳng, không biết nói gì. Thấy người khác nói chuyện rôm rả, nhưng tôi lại không thể nói được câu nào, tôi sẽ cảm thấy rất xấu hổ. Tôi nên làm gì đây?",0
"Trình độ học vấn của tôi là cấp ba, tôi thậm chí còn không biết sử dụng phần mềm văn phòng Office, ngoài việc đi làm phục vụ, tôi không thích làm phục vụ, tôi còn có thể làm công việc gì khác?",0
"Con một, bây giờ bắt đầu đi làm. Từ nhỏ gia đình đã rất quan tâm đến tôi, sắp xếp mọi thứ cho tôi, can thiệp vào cuộc sống, công việc và các mối quan hệ bạn bè của tôi, rất khổ sở.",0
"Người yêu muốn gọi thoại, còn tôi không thích lắm, không muốn nói chuyện, chỉ muốn nhắn tin và nghe, nên nói là phải làm việc, bị người yêu nói là ích kỷ, hai người cãi nhau. Đây có phải là ích kỷ không?",0
"Tuổi đã lớn, gia đình cũng thúc giục, bản thân cũng rất lo lắng, nhưng vòng tròn xã hội quá nhỏ, gia đình bảo đi xem mắt, bản thân cũng muốn, nhưng lại không muốn, rất kháng cự. Phải làm sao đây?",0
"Càng ngày càng nhận ra tác dụng của việc tập thể dục, vì vậy muốn chạy bộ, kiên trì được vài ngày thì lại gián đoạn, luôn bị một số việc làm gián đoạn, phải làm sao đây?",0
Làm thế nào để chung sống với người có cảm xúc không ổn định? Chỉ cần một câu nói không phù hợp là đã nổi trận lôi đình?,0
"Gần đây phát hiện trường học có rất nhiều người ăn trộm đồ ăn đặt hàng, tại sao đều là sinh viên đại học, tại sao có người lại có hành vi ăn trộm đồ ăn đặt hàng? Hơi bối rối, điều gì đã kích thích hành vi đó của họ.",0
"Gặp chuyện dễ nóng nảy, không thể kiểm soát tốt cảm xúc của mình, phải làm sao?",0
Không biết là đau bụng thực sự về mặt sinh lý hay là đau đớn về mặt tâm lý.,0
"Mỗi ngày gọi con dậy đều lề mề, còn không vui, làm thế nào để gọi là dậy ngay, gọi là đứng dậy ngay? Làm tôi cũng không vui.",0
"Nam 40 tuổi, áp lực lớn bị rụng tóc phải làm sao, làm thế nào để giảm bớt.",0
"Dạo này hơi chán học, không cảm nhận được tình cảm của bố mẹ dành cho mình, vì lý do gia đình, nghĩ đến chuyện kiếm tiền, lại lo lắng về các mối quan hệ xã hội.",0
"Con trai làm kinh doanh cá thể, ban đầu rất tốt, làm việc từ sáng sớm đến tối khuya, sau đó gặp thất bại trong tình cảm, kinh doanh không tốt, thì chìm đắm vào quán net.",0
"Giới hạn với bố mẹ không rõ ràng, bị can thiệp rất nhiều, làm thế nào để thoát khỏi những sự kiểm soát này?",0
"Bắt đầu từ cấp ba đã phát hiện các bạn xung quanh học toán rất dễ dàng, bản thân tốn nhiều thời gian hơn, cũng không học tốt bằng các bạn, sau cấp ba kết quả toán càng kém, cơ bản là trượt.",0
Tại sao con người lại xuất hiện ảo giác? Có phải là bị bệnh rồi không? Có phải xuất hiện ảo giác thì phải đi bệnh viện khám ngay không? Tình trạng bệnh có nghiêm trọng lắm không?,0
"Tôi là học sinh cấp hai, đôi khi lòng tự trọng rất mạnh, nhưng nói lắp là điều tôi ghét nhất, từ nhỏ đã nói lắp, cứ nói là lại căng thẳng vô cớ, căng thẳng thì không nói được, phải làm sao?",0
"Kết hôn mười năm rồi, chồng có vài lần say rượu nghiêm trọng, lần nào tôi cũng không muốn nói chuyện với anh ấy. Tối qua lại như vậy, thật đáng sợ, tôi rất ghét cảm giác đó. Anh ấy bị sao vậy?",0
"Thực sự không muốn đeo kính, có phương pháp tâm lý nào để thay đổi niềm tin của tôi, cải thiện thị lực không?",0
"Trong cuộc sống tôi biết quản lý cảm xúc rất quan trọng, nhưng tôi lại không kiểm soát được cảm xúc của mình, phải làm sao đây?",0
"Anh ấy vì uống rượu mà gây ra rất nhiều chuyện rồi, tốn rất nhiều tiền rồi. Muốn cai rượu, nhưng môi trường luôn ảnh hưởng đến anh ấy, không thể cai được.",0
"Khi tôi muốn giúp đỡ, nhưng tôi do dự, thì họ đã phủ nhận tôi rồi, tôi phải làm sao, tôi phải làm gì?",0
"Tại sao ngay từ đầu phải chuẩn bị tâm lý tốt để làm việc? Cảm thấy nếu ngay từ đầu không chuẩn bị tốt, sau này gặp vấn đề sẽ khó điều chỉnh kịp thời, dễ rơi vào bế tắc.",0
"Bạn gái muốn đi làm ở quán bar, mặc đồng phục gợi cảm, rất khó chịu, phải làm sao?",0
"Trước đây thì không sao, các bạn làm một việc là anh ấy đã rất buồn rồi, tôi nên khuyên anh ấy như thế nào?",0
"Tôi cho rằng năng lực học tập là có hạn, nếu dùng hết một lần, sau này sẽ không muốn dùng nữa, đây cũng là một trong những lý do khiến nhiều học sinh giỏi sau khi vào đời không muốn tiếp tục phấn đấu, bạn nghĩ sao?",0
"Thấy có người mỗi ngày mặc quần áo giống nhau, tủ quần áo toàn là vest đen, đây có phải là bệnh ám ảnh cưỡng chế không?",0
"Rất thích mua sách, cũng muốn thay đổi bản thân thông qua việc đọc sách, nhưng khi bắt đầu đọc sách thì lại luôn không có thời gian. Hoặc khi đọc thì buồn ngủ, làm thế nào để hình thành thói quen đọc sách?",0
Đàn ông giải quyết công việc thì chỉ giải quyết công việc. Lấy lý trí làm chủ. Phụ nữ ngoài việc giải quyết công việc còn phải giải tỏa cảm xúc. Tại sao?,0
"Tôi 45 tuổi, đang đối mặt với lựa chọn nghề nghiệp, không biết chọn thế nào, thường xuyên không ngủ được, cũng thức dậy sớm, cuối năm rồi làm thế nào để đối mặt với kế hoạch nghề nghiệp năm sau?",0
"Ông bà ngày càng khó tính, mọi người đều phải cẩn thận, làm dâu không biết phải đối xử tốt với ông bà thế nào.",0
"Đi xem mắt hơi hồi hộp thì phải làm sao? Muốn bắt đầu cuộc sống mới để thoát khỏi tổn thương của kẻ cặn bã bạn trai cũ là kẻ hiếp dâm, tại sao lại phải chọn đi xem mắt rồi.",0
"Có hai đứa con, phát triển trí tuệ chậm hơn, không thể giao tiếp tốt với chúng, trước đây đều cho chúng vẽ tranh, tư vấn cho chúng, còn có phương pháp nào tốt hơn không?",0
"Tôi là người có kiểu gắn bó lo âu, người yêu là kiểu gắn bó né tránh. Sự né tránh của anh ấy khiến tôi rất lo lắng, làm thế nào để bản thân không quá lo lắng, không quá bám víu?",0
"Con học lớp chín sáu lần thi trước đều tiến bộ, hai lần gần đây lại lùi lại, mà lùi lại rất nhiều, cha mẹ nên làm gì?",0
Nói chuyện với họ khó quá········· Làm thế nào để gây chú ý với các cô gái?,0
"Lần đầu tiên gặp phỏng vấn chính thức, không biết chuẩn bị thế nào, trên mạng cũng tìm được một số câu hỏi phỏng vấn, vẫn cảm thấy lúng túng, bình thường giọng nói nhỏ có cách nào cải thiện trong thời gian ngắn không?",0
"Năm nay dịch bệnh, khiến tôi cảm nhận được những người xung quanh yêu thương tôi, rất ấm áp, đôi khi chỉ muốn dừng lại cảm nhận sự ấm áp này, không muốn nói chuyện, tương tác với người khác, chỉ muốn tự mình từ từ cảm nhận....",0
"Tôi phát hiện nếu nửa đêm tôi tỉnh giấc, rất khó để ngủ lại, ngày hôm sau ban ngày tinh thần cũng không tốt, có cách nào để nhanh chóng ngủ lại không?",0
"Nếu một người có cảm giác an toàn không mạnh, vốn dĩ đã được cải thiện rất nhiều theo thời gian, liệu có tồn tại khả năng tái phát do sự thay đổi của hoàn cảnh không?",0
"Là một người quản lý, trên là sếp, dưới là các nhân viên khác, khi các nhân viên dưới có một số yêu cầu không nhất quán với yêu cầu của sếp, tôi ở giữa, nên cân bằng như thế nào?",0
"Yêu mẹ một cách tốt nhất ngay lúc này là gì? Là ở bên cạnh, hay là làm tốt bản thân, dù khiến mẹ tức giận một chút, không thuận theo mẹ, chỉ tập trung vào sự trưởng thành của mình?",0
"Sinh viên đại học gần đây lạnh quá, chăn ấm áp, không muốn đi học sớm, nội tâm đấu tranh, có phải là không nên không?",0
"Khi tư vấn, khách hàng thực sự khiến tôi không chịu nổi nữa, tôi đã nổi cáu, có nên như vậy không? Cầu giúp đỡ.",0
"Có những người gặp lần đầu đã không thích, tiếp xúc một thời gian vẫn không có thiện cảm, đây là do mình hay do người khác?",0
"Nếu việc rèn luyện ý chí có thể bắt đầu càng sớm, thì những lợi ích mà chúng ta có thể đạt được trong cuộc sống càng nhiều. Vậy, làm thế nào để con cái có khả năng tự kiểm soát?",0
"Cha mẹ nên ảnh hưởng đến con cái như thế nào? Để con cái trở nên lạc quan tích cực, tràn đầy năng lượng tích cực, tràn đầy ánh nắng. Để con cái trở nên mạnh mẽ hơn. Có khả năng chống chịu thất bại rất cao khi đối mặt với vấn đề.",0
Dần dần phát hiện mình sợ kết hôn thì phải làm sao? Muốn kết hôn với bạn gái nhưng bản thân lại rất sợ kết hôn. Nên giải quyết vấn đề này như thế nào?,0
"Thích một chàng trai, nhưng anh ấy không thích tôi, tôi cũng đã chủ động, nhưng anh ấy lại không chủ động cũng không từ chối, phải làm sao?",0
"Đôi khi tôi thấy mình giống người có tính cách màu vàng, đôi khi lại thấy mình giống người có tính cách màu xanh, làm thế nào để phân biệt?",0
"Thực ra bình thường tình cảm của chúng tôi rất tốt, cả hai đều rất thích nhau, chồng tôi rất chiều tôi. Nhưng khi cãi vã, tôi lại nói những lời làm tổn thương tình cảm với chồng? Xin mọi người cho lời khuyên, cảm ơn.",0
"Bạn bè thỉnh thoảng sẽ liên lạc, sẽ gặp mặt, một số bạn bè lâu ngày không gặp, khi gặp lại khó tránh khỏi sự ngượng ngùng, khi ngượng ngùng thì nên nói chuyện gì?",0
Sự gây khó dễ của người mạnh và sự gây khó dễ của người yếu khác nhau như thế nào? Tại sao người yếu lại khó đối phó hơn?,0
"Làm thế nào để không bị những việc vặt vãnh trong gia đình làm ảnh hưởng đến công việc, để bản thân có thể tập trung làm việc.",0
"Điều kiện gia đình của bạn trai không được tốt lắm, anh ấy rất tiết kiệm, nhưng điều kiện gia đình tôi lại rất tốt về mọi mặt, làm thế nào để biết anh ấy thích tôi hay thích gia đình tôi có tiền?",0
"Rất muốn cố gắng ép mình học, nhưng bản thân luôn trì hoãn, làm thế nào để khơi dậy động lực của mình?",0
Tôi là một người đàn ông tại sao lại thích mặc đồ phụ nữ············ hết rồi.·.·..,0
"Gần đây có nhiều việc, nhiều việc chưa làm được, cảm thấy lo lắng, muốn cuộc sống của mình suôn sẻ hơn, quản lý như thế nào sẽ tốt hơn?",0
"Gần đây đang viết một bài luận, không phải lĩnh vực mình rất giỏi, phải viết giúp, không tiến triển được, làm sao để vượt qua?",0
"Như tiêu đề, đã có bạn trai/bạn gái, giữ khoảng cách như thế nào với người khác giới là phù hợp nhất? Hơn nữa, tại sao phải giữ khoảng cách như vậy? Có thể đưa ra một số lý do không?",0
"Làm thế nào để giao tiếp không bạo lực, luôn dễ nổi nóng, không kiểm soát được.",0
"Gần đây một thời gian luôn ngủ sau 23 giờ, làm thế nào để có thể bắt đầu ngủ sớm?",0
"Nhiều khi nói chuyện không suy nghĩ kỹ, nên làm thế nào để nói chuyện tốt hơn?",0
"Không thích công việc trong hệ thống, không dám dễ dàng thử bỏ cuộc, lại muốn sống theo cách mình muốn, nhưng mọi chuyện không theo ý mình, khó khăn trong việc lựa chọn, nguyên nhân là gì?",0
"Năm nay phát hiện nội tâm của mình có sự trưởng thành, phải học cách yêu bản thân. Trước đây luôn bỏ qua cảm xúc của mình, phát hiện cách suy nghĩ của mình cũng có chỗ không đúng.",0
"Hôm nay bạn học nhờ tôi mang đồ, luôn quên. Trước đây cũng vậy, luôn quên, hơn nữa còn hay đãng trí.",0
"Thời gian tư vấn đã hết, khách hàng đang nói hăng say/không muốn rời đi, bạn sẽ kết thúc tư vấn như thế nào?",0
"Ở trong môi trường quen thuộc, không muốn liên hệ với thế giới bên ngoài, cuộc sống cũng không có động lực, làm thế nào để thay đổi tình trạng này, tìm lại trọng tâm cuộc sống?",0
"Gần đây đọc một bài viết, nói về việc không biết từ chối. Một là đối mặt với lời cầu xin, không nỡ từ chối; một là đối mặt với bạo lực, không dám từ chối. Muốn tìm hiểu cách học cách từ chối…",0
"Giao tiếp rất quan trọng, ở nhà giao tiếp với gia đình, ở trường giao tiếp với giáo viên và bạn bè, sau khi đi làm giao tiếp với đồng nghiệp và sếp, quan trọng nhất là còn cần giao tiếp với khách hàng, lần đầu tiên giao tiếp với khách hàng, tâm trạng như thế nào?",0
"Con 7 tuổi, sống xa nhà lâu ngày, quyết định chia tay hòa bình, có nên bàn bạc với con về việc ly hôn không? Nếu không bàn bạc, khi nào nói với con thì tốt hơn? Cảm ơn.",0
"Hai ngày trước bị nghẹt mũi, hai ngày nay hơi sổ mũi, cuối tuần trước đi đến một nơi, nhiệt độ rất thấp, sau khi về, đi làm chân lạnh buốt, cái này không liên quan gì đến viêm phổi Vũ Hán phải không?",0
"Cảm thấy cả thể xác và tinh thần luôn căng thẳng, làm thế nào để hoàn toàn thư giãn? Xin cảm ơn các thầy cô đã giải đáp.",0
"Sinh viên năm nhất, vì trong ký túc xá mọi người đều chơi game, đọc tiểu thuyết, dẫn đến bản thân cũng không muốn học, nghiện điện thoại tiểu thuyết, phải làm sao?",0
"Tính cách rất hướng nội, ít nói, bình thường cô độc, ít giao tiếp với người khác, cảm xúc cũng không ổn định, mối quan hệ với đồng nghiệp cũng không hòa thuận lắm, loại người này phù hợp với công việc gì?",0
"Con gái tôi, 14 tuổi, học lớp tám, học lực trung bình khá, ở nội trú, ở trường không thích giao tiếp.",0
"Nhiều người đều cảm thấy không tự do là vì mình không thể làm những việc mình thích, nguyên nhân là gì?",0
"Chơi cát và vẽ tranh đều là khám phá thế giới nội tâm con người từ tiềm thức, có phải là tương tự nhau không?",0
"Đã học một số phương pháp viết lách, bản thân cũng thử viết một chút bài, nhưng rất khó kiên trì, trong quá trình viết, cảm thấy khó khăn là rất dễ bỏ cuộc, có giải pháp nào tốt không?",0
Cuối cùng nên chọn công việc gì? Là công việc mình thích? Hay là công việc có tương lai phát triển? Hay là công việc có thể thể hiện giá trị bản thân? Làm thế nào để lựa chọn?,0
"Trong quá trình giao tiếp với mọi người, không dám thể hiện suy nghĩ của mình, làm thế nào để cải thiện.",0
"Đi học luôn nhớ mẹ, bình thường mẹ đi đâu con cũng theo đó, còn luôn đòi mẹ hôn và ôm, đây có phải là thoái triển không, làm thế nào để đối xử với đứa trẻ thoái triển?",0
"Ở bên nhau hơn nửa năm rồi, bạn trai muốn quan hệ tình dục nhưng tôi lại không có chút ý nghĩ nào, chỉ là không có ý nghĩ làm tình, có bình thường không...",0
"Con người hay thay đổi, nhiều khi bản thân còn chưa hiểu mình huống chi là người khác, nhưng đôi khi rõ ràng mọi người đều thấy sự chưa trưởng thành của người này, nhưng bản thân người đó lại không biết, tại sao lại như vậy?",0
"Cảm thấy bố mẹ can thiệp vào mình rất nhiều, rất áp lực, rất gò bó, muốn giữ khoảng cách với họ, tôi nên làm gì?",0
"Tôi muốn mang lại cho cô ấy cuộc sống mà cô ấy mong muốn, nhưng lại rất bối rối, gặp được cô ấy là thành quả lớn nhất trong đời tôi, nhưng bệnh nghèo thực sự rất khó chữa.",0
"Con ở trường luôn bị người khác sai vặt, có chút không tốt thì nhẹ thì bị mắng, nặng thì bị đánh, nhưng con vẫn muốn chơi với họ, phải làm sao đây?",0
"Ở bên bạn trai 6 tháng rồi, vẫn trong trạng thái rất căng thẳng. Phải làm sao đây?",0
Cảm giác thích và yêu một người là như thế nào? Sự khác biệt và biểu hiện của việc thích và yêu một người là gì?,0
"Đối phương không làm được điều mình muốn, nhưng bản thân lại không muốn từ bỏ mối quan hệ này, làm thế nào để duy trì và cứu vãn.",0
"Tôi là một người hướng nội, không giỏi yêu cầu người khác làm việc, vậy làm thế nào để quản lý tốt một đội nhóm?",0
"Không muốn giao tiếp với mọi người, thường xuyên ở một mình, trong lòng khao khát giao tiếp với mọi người, nhưng lại trốn tránh, tôi nên cải thiện tâm lý này như thế nào?",0
"Con tôi học lớp chín, sau dịch bệnh bắt đầu dùng điện thoại chơi mạng, bây giờ chìm đắm vào các trò chơi như Vương Giả Vinh Diệu đã hơn nửa năm rồi, mỗi ngày tâm trí không tập trung vào việc học, thu điện thoại thì không vui, chống đối, phải làm sao?",0
"Nữ 25 tuổi, một năm gần đây, tại sao tôi luôn không kìm được việc mua sắm quá tay vào dịp 11/11?",0
"Dường như chỉ khi có con mới bắt đầu con đường đời thực sự, vì liên quan đến hai gia đình và nhiều khía cạnh liên kết sâu sắc.",0
"Gần đây tôi tham gia một số hoạt động điểm danh, cũng có ý định tự thúc giục bản thân, nhưng khi công việc bận rộn thì lại cảm thấy muốn bỏ cuộc, hơn nữa tôi không thích viết lách, có phải là tôi vẫn chưa đủ cố gắng không?",0
