Original Text,Label,Emotional Reasoning,Overgeneralization,Should Statements,Personalization,Mental Filter,Disqualifying the Positive,Jumping to Conclusions,Labeling and Mislabeling,Magnification and Minimization,All-or-Nothing Thinking
"Điều đó khiến tôi cảm thấy tan vỡ về mặt cảm xúc. Và nó đang giết chết lòng tự trọng của tôi. Tôi tập thể dục và thiền nhưng với chứng mất ngủ, tôi cảm thấy không có gì giúp được. Ngay cả những viên thuốc mạnh cũng không.",1,1,0,0,0,0,0,0,0,0,0
"Tôi cảm thấy tâm trí mình không thể xử lý thêm nữa và nó sắp nổ tung (không đau đầu, nhưng nặng nề). Tôi cảm thấy rất nặng nề bên trong. Khi nó không xảy ra, tôi không cảm thấy gì, mọi thứ bình thường. Nhưng khi nó bắt đầu, tôi cảm thấy sức mạnh xử lý của não bộ bị hạn chế và lượng thông tin đến quá nhiều, bạn sẽ nói khó khăn trong việc đọc hoặc viết nhưng KHÔNG, không phải vậy… mọi thứ đều bình thường. Tôi không thể giải thích rõ ràng. Đầu tôi sẽ bắt đầu cảm thấy nặng nề và mọi thứ trở nên quá khó khăn.",1,1,0,0,0,0,0,0,0,0,0
"Tôi muốn nói với bác sĩ nhưng tôi rất sợ, tôi rất sợ trở lại con người tôi đã từng và tôi sợ con người tôi hiện tại.",1,1,0,0,0,0,0,1,0,0,0
"Tôi sợ bị ảnh hưởng bởi ý kiến của ai đó, khi người đó không thích những điều tôi thích. Tôi sợ rằng bằng cách hiểu quan điểm của họ, tôi sẽ ngừng tận hưởng những điều tôi đang tận hưởng.",1,1,0,0,0,0,0,1,0,0,0
"Tôi thấy chúng cực kỳ gợi cảm và tôi không thể không nghĩ về chúng. Tôi lo lắng về việc sau này trong cuộc đời, liệu điều này có biến mất hay không. Tôi biết điều này thật kinh khủng, và tôi thậm chí còn liên tục cảm thấy tội lỗi, nhưng tôi dường như không thể kiểm soát được nó.",1,1,0,0,0,0,0,0,0,0,0
Anh ấy đảm bảo với tôi rằng mối quan hệ đó đã kết thúc và bây giờ anh ấy đang ở bên tôi. Tôi muốn nhấn mạnh thực tế là anh ấy không lừa dối tôi trong giấc mơ này.,1,1,0,0,0,0,0,0,0,0,0
"Tôi tin rằng tôi bị bệnh tâm thần, và điều đó khá rõ ràng đối với tôi. Vấn đề là tôi cũng tin rằng tôi muốn bị bệnh đó.",1,1,0,0,0,0,0,0,0,0,0
"Tôi có thể cảm thấy rằng tôi đang đẩy anh ấy ra xa mặc dù tôi không cố ý và tôi sợ rằng anh ấy sẽ ngừng yêu tôi vì những lời nói tổn thương mà tôi nói trong cơn tức giận. Tôi thực sự không biết phải làm gì, tôi không nghĩ việc tiếp tục ép buộc anh ấy trải qua những cơn tức giận là công bằng, nhưng rời bỏ anh ấy cũng không công bằng vì anh ấy không muốn tôi rời đi, và tôi cũng không muốn rời đi.",1,1,0,0,0,1,0,0,0,0,0
"Tôi bỏ qua cho đến gần đây tôi thấy họ đã kết bạn trên Facebook. Tôi lại rất buồn với anh ấy và bày tỏ rằng điều đó làm tôi khó chịu đến mức nào. Như tôi đã nói với anh ấy, tôi sợ anh ấy đã nảy sinh tình cảm với người này và không muốn thừa nhận điều đó với chính mình, chứ đừng nói là với tôi.",1,1,0,0,0,0,0,0,0,1,0
"Tôi cảm thấy mình có những vấn đề tiềm ẩn, không phải trầm cảm mà có vẻ loạn thần hơn, tuy nhiên tôi chưa nói chuyện với ai về chúng (kể cả bác sĩ trị liệu của tôi) vì tôi lo rằng họ có thể không tin tôi hoặc tôi sẽ trông thật ngu ngốc khi kể cho họ nghe những gì tôi cảm thấy và suy nghĩ.",1,1,0,0,0,0,0,1,0,0,0
"Bất cứ khi nào kế hoạch có dấu hiệu thất bại hoặc có vẻ như tôi đã mắc lỗi, tâm trí tôi phóng đại nó lên, tôi có cảm giác xấu hổ và lo lắng tràn ngập, biểu hiện bằng việc khóc không kiểm soát, và tôi khó có thể dừng lại cho đến khi có người trấn an tôi - điều này có thể xảy ra với một điều nhỏ nhặt như lỡ xe buýt hoặc quên một nhiệm vụ trong danh sách dài việc cần làm.",1,1,0,0,0,0,0,0,0,1,0
"Trong vài năm qua, tôi không nhận được nhiều từ cuộc sống. Tôi không cảm thấy gì như trước nữa. Giận dữ, hạnh phúc, vui vẻ, và thậm chí cả nỗi buồn dường như đã rời bỏ tôi. Những thứ từng mang lại cho tôi niềm vui cảm xúc giờ đây dường như chỉ để giải trí và chiếm lấy tâm trí tôi. Tôi không có thăng trầm như tuổi thiếu niên nên mọi thứ dường như khá bằng phẳng với một vài sự sụt giảm. Mọi thứ không còn cảm thấy rất ""thực"" nữa, thế giới thực cảm thấy như mơ và tôi liên tục thu mình lại.",1,1,0,1,0,0,0,0,0,0,0
"mặc dù tôi không nghe anh ta, tôi vẫn cảm thấy như thể mình đang bị theo dõi. Tôi che camera điện thoại vì sợ có người đang theo dõi tôi. Tôi phải nhìn phía sau rèm phòng tắm để đảm bảo không có ai ở đó.",1,1,0,0,0,0,0,0,0,0,0
"Khi ở nhà, tôi cảm thấy chán nản và trống rỗng bên trong. Giống như tôi bị mắc kẹt trong một cái hộp đầy bóng tối và tôi không có cách nào thoát ra. Tôi vẽ và viết truyện như một sở thích nhưng tôi không còn hứng thú với chúng nữa. Tôi luôn thiếu năng lượng và ăn không ngon miệng.",1,1,0,0,0,0,0,0,0,0,0
Tôi đã rất đau khổ vì cảm thấy bị lừa dối và tôi đã mất niềm tin.,1,1,0,0,0,0,0,0,0,0,0
"Mặc dù điểm số của tôi luôn xuất sắc, nhưng về mặt cảm xúc tôi là một đống đổ nát và phải bỏ học.",1,1,0,0,0,0,0,0,0,0,0
"Tôi bây giờ 24 tuổi và không có gì để làm với cuộc đời mình. Khi tôi thức dậy – nghĩ đến việc thực hiện một bước tiến cho sự nghiệp của tôi hay bất cứ điều gì, tôi cảm thấy sợ hãi – nỗi sợ hãi không có gì tôi không biết nỗi sợ hãi này đến từ đâu và tại sao tôi sợ hãi rất nhiều Mỗi lần… cả ngày của tôi trôi qua như thế này.",1,1,0,0,0,1,0,0,0,0,0
"Ý nghĩ anh ấy nói chuyện với những cô gái khác làm tôi khó chịu, rất nhiều. Tôi đã cư xử rất ""điên rồ"" với anh ấy. Tôi cảm thấy bốc đồng, mất kiểm soát. Tôi tưởng tượng tất cả những mối đe dọa này, và ngay cả khi chúng là thật, hành vi của tôi vẫn mất kiểm soát. Tôi không hỏi câu hỏi này để cải thiện mối quan hệ của mình, tôi hỏi vì tôi thực sự lo lắng, và hành vi của tôi đang ảnh hưởng đến những người xung quanh tôi.",1,1,0,0,0,0,0,1,0,0,0
"Nhưng thường xuyên tôi cảm thấy chán nản, tôi ăn uống để tìm sự thoải mái, tôi cảm thấy mình là một người cha tồi tệ, tôi cảm thấy mình không hỗ trợ gia đình đúng cách và cảm thấy cực kỳ có lỗi khi có những cảm giác này.",1,1,0,0,1,0,0,0,0,0,0
"Tôi mới 13 tuổi, và khi tôi nghĩ về những điều tôi sắp viết, tôi cảm thấy mình giống như tất cả những đứa trẻ khác muốn được chú ý nên chúng phóng đại vấn đề của mình.",1,1,0,0,0,0,0,0,0,0,0
"Tôi 19 tuổi, và tôi rất sợ bị tâm thần phân liệt.",1,1,0,0,0,0,0,0,0,0,0
"Tôi không chắc mình có thể làm gì để giúp anh ấy và chúng tôi. Tôi cảm thấy như mình sẽ phát điên theo đúng nghĩa đen hàng ngày. Cuối cùng tôi nổi cáu với mọi người hoặc không giải quyết được các vấn đề bình thường, vì tôi cảm thấy quá tải.",1,1,0,0,0,0,0,0,0,1,0
tôi vừa kết thúc hóa trị và tôi đang khỏe hơn nhưng tôi sợ điều gì sẽ xảy ra tiếp theo nếu tuổi thơ của tôi thật tồi tệ và khi tôi 18 tuổi là ung thư thì sao khi tôi 21?,1,1,1,0,0,0,0,0,0,0,0
"Cả đời tôi, tôi cảm thấy hầu hết bị mẹ tôi phớt lờ và chỉ trích. Họ cũng dường như đã học được nhiều điều, nhưng tôi luôn cảm thấy hơi thiếu thốn vì một lý do nào đó.",1,1,0,0,0,0,0,0,0,0,0
"Tôi nghĩ rằng mọi người đang cố đầu độc tôi, tôi sợ rằng các thành viên trong gia đình sẽ giết tôi.",1,1,0,0,0,0,0,0,0,0,0
"Tôi không chắc liệu đó có phải là sự lo lắng của tôi không, nhưng tôi đã cảm thấy như mình đang hành động khác đi mặc dù tôi không có bằng chứng là mình đang làm như vậy.",1,1,0,0,0,0,0,0,0,0,0
"Tôi đôi khi chỉ lo lắng bị thương hại hoặc bị nghĩ đến theo bất kỳ nghĩa nào, vì tôi nổi bật là đang chờ đợi, và đôi khi tôi lo lắng rằng bố tôi đã gặp tai nạn hoặc điều gì đó và tôi trở nên rất lo lắng",1,1,0,0,0,0,0,1,0,0,0
"Tôi có rất nhiều bạn bè, nhưng tôi cảm thấy rất cô đơn. Tôi cảm thấy mình liên tục làm cha mẹ thất vọng, và tôi không biết làm thế nào để cảm thấy thoải mái với họ.",1,1,0,0,0,1,0,0,0,0,0
"Trong 7 tháng qua, tôi đã phải chịu đựng những áp lực cực độ kèm theo vài cơn hoảng loạn, khiến tôi mất ổn định cảm xúc đến mức tôi cảm thấy mình đang đứng trên bờ vực của sự điên loạn. Nhưng kể từ khi có những cơn hoảng loạn này và chỉ vài giờ trên internet và đọc về bệnh tâm thần, điều đó đã khiến tôi sợ hãi rằng đó có thể là một điều gì đó hơn thế nữa. Tôi cực kỳ sợ hãi mình có thể đang ở giai đoạn đầu của bệnh tâm thần phân liệt.",1,1,1,0,0,0,0,0,0,0,0
"Tôi thích tham gia vào các mối quan hệ chỉ để sau này hoàn toàn hủy hoại người đó. Hay đúng hơn, không hẳn là vậy. Tôi thích nó trong khoảnh khắc đó. Tôi cảm thấy rạo rực và cười khúc khích và tôi cảm thấy rất tốt bên trong. Đó cũng không phải là chuyện tình dục, nó chỉ là niềm vui. Tôi cảm thấy cuộc sống mà không làm tổn thương người khác sẽ nhàm chán và tẻ nhạt.",1,1,0,0,0,0,0,0,0,0,0
"Nhưng đôi khi tôi không thể kiểm soát những gì mình nói với bố mẹ. Nếu họ đối mặt với tôi la mắng về những gì tôi vừa nói hoặc tôi đã quên làm gì đó, làm sao tôi có thể không la lại? Bố mẹ tôi nói đó là vô lễ, nhưng tôi cảm thấy họ không tôn trọng tôi khi họ la mắng tôi. Nhưng để tránh những cuộc đối đầu này, tôi cảm thấy cách duy nhất để làm điều này là HOÀN TOÀN PHỚT LỜ toàn bộ gia đình tôi. Tôi đã làm điều này bằng cách ngủ cả ngày và việc học của tôi bị ảnh hưởng, tôi cũng hầu như không ăn uống gì vì ngủ cả ngày. Nhưng những cuộc cãi vã này dường như luôn tìm cách đến với cuộc đời tôi.",1,1,0,0,0,0,0,0,0,0,1
"Tôi không thoải mái khi quay lại gặp cô ấy. Tôi cảm thấy như mối quan hệ trị liệu đã bị tổn hại đối với tôi bằng cách nào đó. Không chắc làm thế nào nó lại chệch hướng. Tôi muốn nói chuyện với cô ấy về điều đó, tìm hiểu chuyện gì đang xảy ra, nhưng không chắc cách tiếp cận cô ấy như thế nào. Có lẽ liệu pháp đã đi đến hồi kết. Không chắc cách tiến hành như thế nào.",1,1,0,0,0,0,0,0,0,0,0
"Mọi thứ đều hoàn hảo và tôi tin tưởng anh ấy hết lòng. Cho đến gần đây, tôi đã rất nghi ngờ và lòng tin của tôi cứ giảm dần. Tôi bắt đầu mất lòng tin khi tìm thấy một tin nhắn trong điện thoại của anh ấy từ một người gọi anh ấy là “em yêu” vào ngày Valentine. Anh ấy nói không phải như vậy, và tôi yêu cầu xem phần còn lại của tin nhắn từ người đó nhưng anh ấy nói không vì anh ấy nghĩ điều đó sẽ thay đổi động lực của mối quan hệ của chúng tôi và tôi phải tin tưởng anh ấy, vì vậy tôi đã bỏ qua. Kể từ dịp đó, thật khó để tôi tin tưởng anh ấy như lúc ban đầu. Nhưng tôi gần như cảm thấy mình đang tự thuyết phục bản thân vì tôi chỉ có cảm giác này bên trong. Tôi có nên kết thúc mối quan hệ này trước khi bị tổn thương hay chờ đợi và xem liệu nó có thực sự trở nên tốt đẹp như tôi nghĩ không?",1,1,0,0,0,1,0,0,0,0,0
Tôi cảm thấy anh ấy muốn người khác và chỉ ở bên tôi vì anh ấy không thể có những cô gái đó.,1,1,0,0,0,0,0,0,0,0,0
"Anh ấy chưa bao giờ lừa dối, nói dối hay bất cứ điều gì tương tự. Anh ấy luôn thành thật với tôi và không bao giờ quên thể hiện tình cảm và nói cho tôi biết anh ấy quan tâm đến tôi nhiều như thế nào. Nhưng tôi không thể tin tưởng anh ấy. Và tôi bị lo lắng chia ly cực kỳ nặng khi không ở bên anh ấy. Tôi luôn muốn cố gắng kiểm soát anh ấy, anh ấy ở với ai, anh ấy đi đâu, anh ấy đang làm gì, và tôi không bao giờ muốn anh ấy làm bất cứ điều gì nếu tôi không tham gia. Và điều đó đang bắt đầu hủy hoại mối quan hệ của chúng tôi.",1,1,0,0,1,0,0,0,0,0,0
"Tôi cảm thấy khá ổn định trong hơn một tuần nay, ngoại trừ đêm qua khi tôi nghĩ rằng mẹ tôi đang cố gắng đầu độc tôi (gần đây tôi ngày càng cảm thấy cha mẹ tôi đang cố giết tôi).",1,1,0,0,0,0,0,0,0,0,0
"Sau đó, tôi bắt đầu tin rằng mình có thể điều khiển các thiết bị điện tử trên toàn cầu và ai đó nói với tôi rằng tôi thực sự đã tắt đèn trong phòng của họ, sau đó tôi cố gắng thử nó trên những người khác, họ nói rằng tôi không thể tắt đèn của họ, tuy nhiên người đó tôi vẫn bối rối không biết họ có nói dối hay không và tôi rất tin rằng họ không nói dối và tôi có siêu năng lực và điều đó khiến tôi đau khổ khi biết rằng tôi thực sự đã gây ra những điều tồi tệ bằng những năng lực này. Tôi cũng không thể đi dạo, tôi tin rằng mọi người đang thù địch và mọi người đều biết tôi là ai.",1,1,0,0,0,0,0,1,0,0,0
"Nói chung, tôi cảm thấy mất cá nhân hóa hầu hết thời gian, và qua nhiều năm tôi đã học cách chấp nhận nó và tìm cách đối phó với nó, nhưng dường như nó đang trở nên tồi tệ hơn.",1,1,0,0,0,0,0,0,0,0,0
"Tôi nhận ra rằng những kẻ thái nhân cách không được lập trình để cảm thấy lo lắng hay suy nghĩ phi lý, điều mà bản thân sự lo lắng đã ngăn cản tôi trở thành một kẻ thái nhân cách, nhưng vẫn lo lắng về khả năng mắc chứng rối loạn nhân cách chống đối xã hội.",1,1,0,0,0,0,0,0,0,0,0
Tôi chỉ cảm thấy mình không thể kiểm soát bất cứ điều gì… như thể tôi luôn phải hoạt động… tôi không bao giờ có thời gian cho bản thân… tôi luôn học hoặc làm việc hoặc nghe những vấn đề của mẹ với chồng cũ.,1,1,0,0,0,0,0,0,0,0,1
"Tôi đã mất động lực vì tôi cảm thấy rằng dù tôi làm gì, tôi cũng không đạt được bất kỳ tiến bộ nào đối với mục tiêu có một cuộc sống trọn vẹn.",1,1,0,0,0,0,0,0,0,0,0
"Tôi cảm thấy như trái đất đang chuyển động, tôi có xu hướng giật các bộ phận cơ thể của mình (ví dụ: đầu, lòng bàn tay) và có một cơn giận dữ tột độ mà không có lý do gì cả.",1,1,0,0,0,0,0,0,0,0,0
Các buổi trị liệu bây giờ đã trở thành một nỗi lo lắng lớn về hiệu suất đối với tôi vì tôi rất sợ chúng sẽ diễn ra như thế nào. Tôi vẫn muốn tìm cách giảm bớt lo lắng mà tôi mắc phải… nhưng tôi dường như không thể vượt qua sự lo lắng của mình về liệu pháp để làm cho liệu pháp hữu ích cho tôi.,1,1,0,0,0,0,0,1,0,0,0
"Tôi đang hoảng loạn, cô ấy sẽ trở lại sau một tháng nữa và tôi không thể đối mặt với cô ấy, tôi sợ mình sẽ làm cuộc đời cô ấy khổ sở nếu cô ấy quay lại với tôi.",1,1,0,0,0,0,0,1,0,0,0
"Tôi đang tuyệt vọng tìm kiếm sự giúp đỡ vì tôi cảm thấy có điều gì đó không ổn với mình nhưng không biết chính xác đó là gì. Tôi luôn lo lắng và cảm xúc của tôi bị xáo trộn đến mức không biết mình muốn làm gì vào khoảnh khắc tiếp theo. Nếu tôi không có ý tưởng mình cảm thấy thế nào, làm sao tôi có thể sống một cuộc sống được chứ!!",1,1,0,0,0,0,0,0,0,1,0
Tôi cảm thấy bị mắc kẹt trong con người ghê tởm của mình và như thể tôi sẵn sàng làm bất cứ điều gì để thoát khỏi nó. Đôi khi tôi chỉ sợ rằng vì tôi không thực sự suy nghĩ trong những lúc này mà tôi có thể làm điều gì đó với bản thân mình – đặc biệt là vì tôi nghĩ trong những lúc này rằng tôi không xứng đáng được giúp đỡ hoặc tôi không đáng làm phiền mọi người bằng cách gọi họ.,1,1,0,0,0,0,0,0,1,0,0
"Tôi có một nỗi sợ hãi khủng khiếp về việc phát điên. Tôi cảm thấy như mình đang dần mất trí mỗi ngày. Sau đó, giọng nói của chính tôi khi tôi rất tập trung suy nghĩ về điều đó trong khi đi làm đã bật lên trong đầu tôi gần như ngay lập tức những lời nói bạn có thể lái xe tốt không. Điều này làm tôi sợ hãi và gây ra rất nhiều lo lắng và vẫn còn như vậy khi tôi nghĩ về nó. Tôi biết đó là giọng nói bên trong của tôi nhưng tôi cảm thấy như mình đã mất kiểm soát và tâm trí tôi bật ra mà không cần tôi làm. Tôi chưa bao giờ có một người không ở đó nói chuyện với tôi, hoặc nghe thấy những tiếng thì thầm. Chỉ là tôi cảm thấy như mình quá tập trung vào điều gì đó khác mà tôi nhầm lẫn suy nghĩ tiềm thức của mình thành việc nghe thấy giọng nói. (Giọng nói của chính tôi chứ không phải của người khác. Tôi không cảm thấy như những suy nghĩ đang được đặt vào đầu tôi hoặc những điều siêu nhiên). Điều này chỉ xảy ra một hoặc hai lần khi tôi thực sự bị ám ảnh về một điều gì đó.",1,1,0,0,0,0,0,0,0,1,0
Sự khác biệt chính là tôi không nghĩ mình sẽ thực sự quan tâm về mặt cảm xúc nếu tôi giết bất cứ ai.,1,1,0,0,0,0,0,0,0,0,0
"Tôi đã có một sự căm ghét và tức giận sâu sắc trong mình trong suốt phần lớn tuổi trưởng thành của tôi. Không thể nói khi nào điều này bắt đầu, chỉ biết tôi đã có nó trong một thời gian dài. Nó thúc đẩy tôi, giữ cho tôi tỉnh táo và đôi khi đã thúc đẩy tôi làm tốt hơn. Mặc dù hầu hết thời gian nó khiến tôi rời xa cuộc sống xung quanh và tự mình xây dựng lại.",1,1,0,0,0,0,0,0,0,0,0
Tôi cũng phát triển một nỗi sợ hãi mãnh liệt về việc không được tham gia hoặc có ai đó được chọn thay vì tôi.,1,1,0,0,0,0,0,1,0,0,0
"Tôi chỉ cảm thấy rằng nếu họ có thể chết một cách yên bình, điều đó sẽ tốt nhất cho nạn nhân của họ.",1,1,0,0,0,0,0,0,0,0,0
Tôi đã muốn phá hủy căn phòng của mình hoặc phá hủy mọi thứ. Ý tôi là tôi chỉ muốn làm mọi thứ mang tính phá hoại. Tôi không thể nói với mẹ tôi về điều này vì rõ ràng bà sẽ gửi tôi đến một nơi nào đó và tôi có lẽ sẽ giết bà nếu bà làm vậy.,1,1,0,0,0,0,0,0,0,0,0
Tôi cảm thấy rất nhiều vấn đề tâm lý đã in sâu vào tâm trí tôi vì hành vi của họ.,1,1,0,0,0,0,0,0,0,0,0
Tôi ghét bị coi là một nhà lãnh đạo tiềm năng do những đặc điểm của mình. Tôi ghét chúng với một niềm đam mê cháy bỏng.,1,1,0,0,0,0,0,0,1,0,0
Tôi viết về cơn hoảng loạn này vì tôi rất sợ phát triển một căn bệnh tâm thần. Tôi sợ rằng mình có thể bị một cơn vỡ tinh thần trong một cơn hoảng loạn.,1,1,0,0,0,0,0,1,0,0,0
"Tôi dễ bị choáng ngợp/thất vọng, những cảm xúc mà tôi cảm thấy dường như chỉ là giận dữ, thất vọng và trống rỗng, và tôi dường như bị phân ly ở một mức độ nào đó, tôi cũng nghĩ mình có thể tích trữ một số thứ, và tôi gặp khó khăn trong việc truyền đạt bằng lời nói cho mọi người biết điều gì đang xảy ra/điều tôi cảm thấy.",1,1,0,0,0,1,0,0,0,0,0
Tôi đã đến 3 nhà trị liệu khác nhau và bỏ họ tất cả vì tôi cảm thấy quá lo lắng khi nói chuyện với họ.,1,1,0,0,0,0,0,0,0,0,0
"Tôi cảm thấy như đó là một chu kỳ tự nhiên và khi tôi cảm thấy 'hạnh phúc', tôi cảm thấy như đó là hạnh phúc giả tạo. Tôi cảm thấy như mình nhớ cảm giác trầm cảm. Giống như tôi đã mất người bạn thân an ủi của mình khi dùng thuốc này.",1,1,0,0,0,0,0,0,0,0,0
Chú tôi bị tai nạn nghiêm trọng và những thành viên gia đình thiếu hiểu biết của tôi đã không liên lạc với tôi để thông báo. Nỗi giận dữ mà tôi cảm thấy vì một số thành viên trong gia đình không thích tôi nên họ từ chối cho tôi biết về người chú yêu quý của tôi.,1,1,0,0,0,0,0,0,0,0,0
"Mối quan hệ của tôi kết thúc không báo trước, liên tục căng thẳng về công việc của mình, tôi cảm thấy mình không xứng đáng với người khác hoặc với bạn bè trừ khi họ cần điều gì đó. Tôi không cảm thấy mình xứng đáng.",1,1,0,0,0,0,0,0,0,0,0
"Tôi đã có một bất đồng về tài chính với bạn đời của mình tại nhà khoảng một tuần trước, khiến cô ấy rời khỏi căn hộ và không nói chuyện, gọi điện, hay nhắn tin cho tôi trong nhiều giờ. Tôi lo lắng rằng cô ấy có thể chia tay tôi và tôi sẽ không bao giờ gặp lại cô ấy nữa.",1,1,0,0,0,0,0,0,0,0,0
Vợ tôi không ngẩng đầu lên khỏi điện thoại hay trả lời tôi khi tôi đến nói chuyện với cô ấy. Tôi không đáng để cô ấy dành thời gian sao?,1,1,0,0,0,0,0,0,0,0,0
Tôi đã được người yêu nói rằng tôi không còn hấp dẫn như trước nữa. Cô ấy nói với tôi rằng cô ấy không thích cách tôi ăn mặc gần đây và tôi nên quay lại phong cách ăn mặc cũ của mình. Tôi nhớ mình đã cảm thấy xấu hổ và thất vọng về bản thân. Tôi cảm thấy rất nhỏ bé và như thể mối quan hệ của tôi đang tan vỡ vì cô ấy bắt đầu trở nên rất hời hợt. Tôi đang làm gì để xứng đáng với điều này?,1,1,0,0,0,0,0,0,0,0,0
"Tôi đã bị bỏ qua một công việc mới với một công ty lớn hơn. Tôi có đủ trình độ và kinh nghiệm cho công việc này, nhưng tôi đã bị bỏ qua để nhường chỗ cho người khác có ít kinh nghiệm hơn tôi.",1,1,0,0,0,0,0,0,0,0,0
"Tôi cảm thấy lo lắng, do đó tôi chắc chắn đang gặp nguy hiểm.",1,1,0,0,0,0,0,0,0,0,0
"Cảm xúc luôn buồn bã một cách khó hiểu, lúc lên lúc xuống, chính tôi cũng không biết mình bị làm sao! Khi tốt thì cảm thấy cả thế giới đều đang tỏa sáng, một chuyện nhỏ cũng phấn khích rất lâu, khi không tốt thì luôn muốn khóc. Tôi thực sự không biết mình bị làm sao nữa! Tôi rất không thích những người xung quanh lúc nào cũng nói những từ như trầm cảm, nhưng tôi không thể giải quyết vấn đề của mình. Luôn cảm thấy mình không thể vượt qua được, không biết tại sao!",1,1,0,0,0,0,0,0,0,0,0
"Fanfan, cảm xúc của tôi lại tệ đi rồi. Tôi có phải là một người rất tồi tệ không?",1,1,0,0,0,0,0,0,1,0,0
"Luôn muốn dựa vào một mối quan hệ để cứu vớt bản thân, cuối cùng phát hiện ra, làm khổ người khác, càng đau khổ cho mình, có lẽ tôi không xứng đáng được yêu.",1,1,0,0,0,0,0,0,0,0,0
"Không biết tại sao, tôi luôn cảm thấy mình rất tệ! Thật sự, hình như làm việc gì cũng rụt rè, suy nghĩ đắn đo, sau một hồi đấu tranh tư tưởng lại rất tự nhiên nói với bản thân ""mày tệ lắm, không đủ tư cách"" mà từ bỏ hết cơ hội này đến cơ hội khác.",1,1,0,0,0,0,0,0,1,0,0
