Original Text,Label,Emotional Reasoning,Overgeneralization,Should Statements,Personalization,Mental Filter,Disqualifying the Positive,Jumping to Conclusions,Labeling and Mislabeling,Magnification and Minimization,All-or-Nothing Thinking
"Tôi nhìn thế giới xung quanh mình, và cảm thấy như thể tôi sẽ không bao giờ hạnh phúc, vì sự căm ghét mà tôi tràn ngập.",1,0,0,0,0,0,0,1,0,1,0
Những suy nghĩ này khiến tôi vô cùng lo lắng nhưng tôi chưa bao giờ thực sự được điều trị sức khỏe tâm thần.,1,0,0,0,0,0,0,0,0,1,0
"Ví dụ, tôi nhặt thứ mà tôi nghĩ là một hạt giống trên sàn nhà và đó là một con bọ. Tôi nhảy lên và nó rơi xuống cống. Tôi bắt đầu ám ảnh với những suy nghĩ như “bạn biết bạn là một người khủng khiếp” và “nếu bạn không thể cứu một con bọ thì làm sao bạn có thể mong được coi là tử tế”.",1,0,0,0,1,0,0,0,0,1,0
"Nhưng trong năm vừa qua, tôi đã đi xa hơn thế, đúng hơn là những gì tôi gọi là xu hướng hoang tưởng. Thậm chí đến mức tôi sợ nói cho mọi người biết tên, tuổi và những thông tin tương tự của mình, vì vậy tôi thường nói dối.",1,0,0,0,0,0,0,0,0,1,0
"Những điều khác cần lưu ý có thể giúp chẩn đoán là tôi có xu hướng thảm khốc hóa. Ví dụ, tôi cảm thấy gia đình chồng tôi không thích tôi. Tôi sẽ suy nghĩ về nó cho đến khi tôi lo lắng rằng họ sẽ giết tôi và bỏ xác tôi ở đâu đó.",1,0,0,0,0,0,0,1,0,1,0
"Tôi cảm thấy như mình cần một rối loạn tâm thần, như thể tôi sẽ chết nếu không có nó, tôi thậm chí không biết tại sao, và tôi sẽ không thừa nhận rằng đó là để thu hút sự chú ý vì tôi còn trẻ và đó là điều mà những người trẻ tuổi làm",1,0,0,0,0,0,0,0,0,1,0
"Nó ít giống một mong muốn và giống một nhu cầu hơn, tôi cần một cái, đến mức tôi cố gắng tự thuyết phục mình, và đôi khi cả những người khác, rằng tôi có một cái. Tôi dành hàng giờ để cố gắng tìm kiếm thứ gì đó, bất cứ thứ gì tôi có thể có, nó gần như đau đớn.",1,0,0,0,0,0,0,0,0,1,0
"sau đó, vài ngày trước tôi phát hiện ra cô ấy đã có quan hệ tình dục với hai người đàn ông khác, và bây giờ những tiết lộ này đang giết chết tôi. Tôi đã là một người đàn ông hoàn toàn hạnh phúc nhưng bây giờ tôi nghĩ mình là người tuyệt vọng nhất trên thế giới. Tôi như đang chết dần vì đau buồn và tôi không thể chịu đựng được.",1,0,0,0,0,0,0,0,0,1,0
"Mỗi khi tôi thấy anh ấy làm điều gì đó không phù hợp (anh ấy thủ dâm với cửa phòng mở) hoặc khi anh ấy la mắng tôi hoặc khi anh ấy làm nhà bừa bộn, tôi trở nên tức giận đến nỗi cơ thể tôi rung lên, tôi nắm chặt tay đến nỗi móng tay cắt vào lòng bàn tay, và tôi nghiến răng.",1,0,0,0,0,0,0,0,0,1,0
"Sự kiên nhẫn của tôi đang cạn dần và tôi đang rất muốn có trải nghiệm với một cô gái ngoài đời thực, điều đó dường như quá dễ dàng đối với những người đàn ông trẻ hơn tôi rất nhiều, và tôi cảm thấy đó là hậu quả của sự nhút nhát dường như sẽ không biến mất sớm.",1,0,0,0,1,0,0,0,0,1,0
"Tôi chưa bao giờ gặp vấn đề trong việc kết bạn, mặc dù tôi luôn chọn lọc những người tôi cho phép đến gần tôi. Tôi không phải là người có những nhóm bạn bè khổng lồ mặc dù tôi có rất nhiều bạn bè cá nhân. Tôi có một nhóm “bạn thân nhất” mà tôi gặp ở trường đại học 10 năm trước, 3 người trong số họ là những người tôi thân nhất và vẫn giữ liên lạc.",1,0,0,0,0,0,0,0,0,1,0
"Tôi ngay lập tức nghĩ đến kịch bản tồi tệ nhất… Nó có thể từ “Ôi họ chỉ đến muộn”; đến “Điều gì sẽ xảy ra nếu họ gặp tai nạn xe hơi nghiêm trọng?” hoặc “Nếu tôi gọi cho họ bây giờ họ có thể bị phân tâm khi lái xe và đó sẽ là lỗi của tôi, có lẽ họ đang gặp rắc rối.”",1,0,0,0,0,0,0,0,0,1,0
"Xin chào, tôi 22 tuổi, tôi bị lo lắng nghiêm trọng và tôi đã sợ hãi việc phát triển tâm thần phân liệt suốt đời, tôi đã trải qua một giai đoạn trong đời vài năm trước khi tôi bị lo lắng khủng khiếp, và thỉnh thoảng tôi nghe thấy tiếng còi cảnh sát trong đầu, cuối cùng khi sự lo lắng của tôi giảm bớt, tiếng ồn biến mất.",1,0,0,0,0,0,0,0,0,1,0
"Tôi không thể ngừng những suy nghĩ này. Tôi cảm thấy mình đang mất trí. Bây giờ tôi không thể nghĩ về bất kỳ điều gì khác, ngoại trừ những suy nghĩ gây hại.",1,0,0,0,0,1,0,0,0,1,0
"Tôi đã hẹn hò với cùng một người gần ba năm nay, gần đây tôi thấy mình tức giận vì tôi cảm thấy mình không hoàn thành mục tiêu nhanh như tôi muốn và đổi lại đổ lỗi cho mối quan hệ, vì lý do này: Nếu tôi làm thêm giờ nhiều hơn, tôi có thể đạt được mục tiêu nhanh hơn nhưng không muốn vì sau đó tôi sẽ rất nhớ anh ấy và tôi sẽ rất đau khổ khi ít gặp anh ấy hơn, trong khi khi tôi độc thân tôi không gặp vấn đề gì khi làm việc nhiều như tôi phải làm, để đạt được mục tiêu của mình vì tôi không có gì để mong đợi khi về nhà.",1,0,0,0,0,0,0,0,0,1,0
"Tôi không thể nói được nữa. Tôi không thể nói bất cứ điều gì. Tôi không thể cung cấp thêm thông tin. Tôi cảm thấy không có gì bên trong. Tôi biết tôi có thể tích cực hơn và tôi đã từng – nhưng bây giờ tôi không thể. Việc liên tục bị nhắc nhở chỉ khiến tôi cảm thấy ngu ngốc, vô dụng và không đáng yêu.",1,0,0,0,0,0,0,0,0,1,0
"Bắt đầu đủ bình thường và ngày đang diễn ra tốt đẹp và sau đó bùng nổ, tôi tức giận và không giống như 'Ồ tôi tức giận, tôi sẽ vượt qua, đó là cơn giận mà tay bạn run rẩy và bạn bè của bạn biến thành kẻ thù tồi tệ nhất của bạn.",1,0,0,0,0,0,0,0,0,1,1
"Tôi đang tuyệt vọng tìm kiếm sự giúp đỡ vì tôi cảm thấy có điều gì đó không ổn với mình nhưng không biết chính xác đó là gì. Tôi luôn lo lắng và cảm xúc của tôi bị xáo trộn đến mức không biết mình muốn làm gì vào khoảnh khắc tiếp theo. Nếu tôi không có ý tưởng mình cảm thấy thế nào, làm sao tôi có thể sống một cuộc sống được chứ!!",1,1,0,0,0,0,0,0,0,1,0
"Tôi có cảm giác kỳ lạ này gần như mỗi ngày và nó bắt đầu ảnh hưởng đến cuộc sống hàng ngày của tôi: Tôi bắt đầu nhìn mọi thứ một cách kỳ lạ, trở nên quá hoang tưởng về mọi thứ. Đặc biệt là sau khi tôi thức dậy, cảm giác này hoàn toàn mãnh liệt, nó khiến tôi sợ hãi khủng khiếp.",1,0,0,0,0,0,0,0,0,1,0
"Tôi có một nỗi sợ hãi khủng khiếp về việc phát điên. Tôi cảm thấy như mình đang dần mất trí mỗi ngày. Sau đó, giọng nói của chính tôi khi tôi rất tập trung suy nghĩ về điều đó trong khi đi làm đã bật lên trong đầu tôi gần như ngay lập tức những lời nói bạn có thể lái xe tốt không. Điều này làm tôi sợ hãi và gây ra rất nhiều lo lắng và vẫn còn như vậy khi tôi nghĩ về nó. Tôi biết đó là giọng nói bên trong của tôi nhưng tôi cảm thấy như mình đã mất kiểm soát và tâm trí tôi bật ra mà không cần tôi làm. Tôi chưa bao giờ có một người không ở đó nói chuyện với tôi, hoặc nghe thấy những tiếng thì thầm. Chỉ là tôi cảm thấy như mình quá tập trung vào điều gì đó khác mà tôi nhầm lẫn suy nghĩ tiềm thức của mình thành việc nghe thấy giọng nói. (Giọng nói của chính tôi chứ không phải của người khác. Tôi không cảm thấy như những suy nghĩ đang được đặt vào đầu tôi hoặc những điều siêu nhiên). Điều này chỉ xảy ra một hoặc hai lần khi tôi thực sự bị ám ảnh về một điều gì đó.",1,1,0,0,0,0,0,0,0,1,0
"Và tôi sợ vì tôi biết mình cảm thấy tệ đến mức nào, và tôi không muốn bị nhốt mãi mãi.",1,0,0,0,0,0,0,0,0,1,0
"nhưng, tôi không nghĩ mình có thai nhưng tôi sợ mình có thai vì cảm giác đó và nó khiến tôi rất lo lắng.",1,0,0,0,0,1,0,0,0,1,0
"Tôi thực sự ghét việc tăng cân và tôi không thể ngừng nghĩ về điều đó. Vấn đề là mỗi khi tôi bắt đầu nhịn ăn, tôi không thể hoàn thành mục tiêu đã đặt ra và điều đó khiến tôi ghét bản thân mình hơn nữa. Tôi rất nhạy cảm với việc thất bại trong mọi việc do việc học và tôi cảm thấy thất vọng đối với gia đình mình, đặc biệt là mẹ tôi.",1,0,0,0,0,1,0,0,0,1,0
"Bây giờ, sự lo lắng của tôi ngày càng tệ hơn. Tôi bắt đầu biểu hiện những gì tôi gọi là triệu chứng “lo âu xã hội”. Tôi không rời khỏi nhà trừ khi phải đi làm, tôi tránh đi dự tiệc, tôi tránh gặp bạn bè ăn trưa hoặc ăn tối, tôi thậm chí còn đến muộn trong các buổi tiệc Giáng sinh của gia đình.",1,0,0,0,0,0,0,0,0,1,0
"Chào bạn, tôi là một thiếu niên 17 tuổi, từ khi còn nhỏ tôi đã luôn yếu đuối và nhạy cảm, ý tôi là cực kỳ nhạy cảm, và tôi khóc vì mọi thứ và không vì điều gì, tôi khóc vì những điều lố bịch và những lý do ngớ ngẩn nhất và dường như tôi không thể làm gì được, lúc đầu tôi nghĩ chỉ vì tôi là một đứa trẻ, trẻ con khóc rất nhiều, và nó sẽ biến mất cuối cùng khi tôi lớn lên, nhưng nó không bao giờ biến mất, nó lớn lên cùng tôi, điều đó dẫn đến việc tôi bị lo âu xã hội, tôi không thích nói chuyện hoặc tương tác với người khác, vì tôi liên tục có cảm giác rằng họ sẽ đánh giá tôi và rằng họ sẽ không thích tôi, và tôi luôn sợ sự đánh giá của họ nếu họ từng thấy tôi khóc không lý do, tôi cũng tránh các tương tác xã hội vì tôi sợ mình sẽ rơi vào tình huống mà tôi sẽ khóc, thật dễ dàng khiến tôi khóc, tất cả những gì cần là vài lời lẽ xúc phạm, hoặc nhìn thấy người khác khóc và tôi sẽ khóc ngay lập tức ngay cả khi tôi không biết người đó là ai, và nói chung phản ứng của tôi với bất cứ điều gì hoặc bất kỳ cảm xúc nào là khóc, khi tôi tức giận tôi khóc, khi tôi hạnh phúc tôi khóc, khi tôi sợ hãi tôi khóc…",1,0,0,0,0,0,0,1,0,1,0
"Ngay sau khi bà tôi qua đời, tôi cũng bắt đầu nhổ tóc (rụng tóc do căng thẳng) nên nó khiến tôi rất tự ti đến mức tôi nghĩ mình là người xấu xí nhất từ ​​trước đến nay, điều này chỉ khiến việc nói chuyện với mọi người khó khăn hơn.",1,0,0,0,0,0,0,0,1,1,0
"Dù sao thì tôi không nghĩ bác sĩ trị liệu hay nhà tâm lý học sẽ coi trọng điều này. giống như hôm qua chẳng hạn, tôi cảm thấy như mình đang bị tâm trí mình chiếm đoạt và sau đó điều đó đã xảy ra, hành vi kỳ lạ bắt đầu.",1,0,0,0,0,0,0,1,0,1,0
"Nhưng năm nay tôi nghĩ mọi thứ có vẻ tệ hơn… Tôi không còn tìm thấy niềm vui trong những điều từng khiến tôi hạnh phúc, tôi liên tục mơ mộng và tự tách mình khỏi thực tế rất nhiều, lòng tự trọng của tôi chạm đáy…",1,0,0,0,0,1,0,0,0,1,0
"Tuy nhiên, tôi ngạc nhiên và bị tổn thương khi anh ấy lại đến sự kiện này vào cuối tuần tới, vì sẽ có những người rõ ràng có mối thù kỳ lạ với tôi mà tôi không thể giải thích, cũng như không biết nó bắt nguồn từ đâu. Anh ấy nói điều đó không nên quan trọng với tôi, nhưng nó lại quan trọng. Đây là một vấn đề lớn đối với tôi và tôi ngạc nhiên khi anh ấy lại cư xử như vậy.",1,0,0,0,0,0,0,0,0,1,0
Tôi chỉ muốn dừng cái vòng luẩn quẩn của việc nghĩ rằng mình là một kẻ ấu dâm và nó đang hủy hoại cuộc đời tôi vì tôi cảm thấy nó ngày càng làm tôi lo lắng hơn.,1,0,0,0,0,0,0,0,0,1,0
"Đó chỉ là một giấc mơ và tôi vừa mơ thấy nó, nhưng tôi tự hỏi liệu đây có phải là dấu hiệu cho thấy tôi thực sự bị quấy rối khi còn nhỏ không?",1,0,0,0,0,0,0,0,0,1,0
"Tôi bắt đầu cảm thấy muốn tự tử, nhưng bây giờ tôi lại cảm thấy muốn giết người. Tôi cảm thấy muốn đâm họ hoặc bỏ một lượng lớn thuốc độc vào thức ăn của họ.",1,0,0,0,0,0,0,0,0,1,0
"Tôi có cả cuộc đời phía trước và điểm số của tôi cũng ổn, nhưng khi điều này tiếp diễn, tôi mất tập trung và kiên nhẫn. Mọi thứ đều trống rỗng và tôi cứ thu mình lại và khép kín.",1,0,0,0,0,0,0,0,0,1,0
