Original Text,Label,Emotional Reasoning,Overgeneralization,Should Statements,Personalization,Mental Filter,Disqualifying the Positive,Jumping to Conclusions,Labeling and Mislabeling,Magnification and Minimization,All-or-Nothing Thinking
Tôi cảm thấy chồng mình từ chối sống trong thực tại.,1,0,0,0,0,0,0,1,0,0,0
"Khi chúng tôi mới quen nhau, mối quan hệ của chúng tôi thật hoàn hảo. Chúng tôi đã là bạn một thời gian và quyết định đưa mối quan hệ lên một tầm cao mới. Anh ấy chu đáo và yêu thương và khiến tôi cảm thấy đặc biệt.",1,0,0,0,0,0,0,1,0,0,0
"Mọi người không thực sự quan tâm đến tôi, tôi là người họ gọi chỉ khi họ cần điều gì đó.",1,0,0,0,0,0,0,1,0,0,0
"Tuy nhiên, tôi có thể kết luận rằng việc cô ấy hủy bỏ cuộc gặp gỡ ngẫu nhiên của chúng tôi là để ở bên người đó. Tôi vẫn cố gắng tử tế nhất có thể với X, nhưng cuối cùng, tôi cảm thấy như mình không còn biết cô ấy nữa.",1,0,0,0,0,0,0,1,0,0,0
"Tôi mất một thời gian rất dài để học cách tin tưởng nhà trị liệu của mình. Gần đây lòng tin của tôi đã bị lung lay. Thật phức tạp nhưng tôi cảm thấy mình khó có thể tự mình được hiểu, và đôi khi tôi cảm thấy nhà trị liệu của tôi đang bao che cho tôi, và nhà trị liệu của tôi đang chịu đựng tôi chứ không phải đánh giá cao tôi.",1,0,0,0,0,0,0,1,0,0,0
"Ngay bây giờ, dường như dù tôi làm gì thì tôi cũng bị mắc kẹt và tôi cảm thấy mình không thể nói chuyện với bất cứ ai về cảm giác của mình vì họ sẽ chỉ nghĩ rằng tôi sẽ vứt bỏ mọi thứ vì vị hôn phu của tôi thật tuyệt vời.",1,0,0,0,0,0,0,1,0,0,0
"Khi ai đó cố gắng nói chuyện với tôi, tôi trở nên rất lo lắng về những gì họ nghĩ về tôi đến nỗi cuối cùng tôi tỏ ra không quan tâm hoặc thậm chí có thể là kênh kiệu, có lẽ vậy. Tôi luôn nghĩ rằng mọi người đang nói xấu sau lưng tôi hoặc nghĩ xấu về tôi. Bất cứ khi nào ai đó thì thầm với người khác, tôi gần như cho rằng họ đang nói xấu về tôi, và tôi hoảng loạn. Ở trường, tôi quá lo lắng liệu tôi có mùi khó chịu hay nếu lớp trang điểm của tôi bị lem, tôi tưởng tượng mọi người đang nhìn tôi một cách kỳ lạ. Tôi luôn nghĩ rằng mọi người nghĩ tôi là một kẻ thua cuộc, và tôi sẽ không rời khỏi nhà mà không trang điểm, vì tôi kinh hãi về những gì người khác nghĩ về tôi.",1,0,0,0,0,0,0,1,0,0,0
Tôi không thể chịu đựng được khi cô ấy đến gần và tôi có thể nói rằng anh ấy biết tôi cảm thấy thế nào.,1,0,0,0,0,0,0,1,0,0,0
"Tôi thực sự nhìn thấy một hình ảnh trong đầu về việc bản thân bị đấm, tát, lạm dụng, bắn, chặt đầu, cắt xẻo, đầu bị đè nát bởi một tòa nhà, v.v. Tôi cảm thấy bị xúc phạm sâu sắc khi bị chỉ trích, tôi không ""đi chơi"" với bạn bè và cảm thấy thua kém họ, chưa bao giờ đến một bữa tiệc hoặc buổi tụ tập xã hội khác, tôi cảm thấy người khác luôn đánh giá tôi và họ nhớ mọi sai lầm tôi từng mắc phải mặc dù điều đó là phi logic khi nghĩ như vậy, tôi chưa bao giờ có bạn gái, tôi thấy khó tin tưởng người khác, và lối thoát duy nhất của tôi là những tưởng tượng tôi đắm chìm khi tôi ở một mình.",1,0,0,0,0,0,0,1,0,0,0
"Tôi đã luôn nghĩ đến việc bỏ trốn, nhưng tôi chưa bao giờ đủ dũng cảm để làm như vậy, vì sợ rằng mẹ tôi sẽ luôn tìm thấy tôi và la mắng, trừng phạt tôi.",1,0,0,0,0,0,0,1,0,0,0
"Chúng tôi không bao giờ được phép buồn, hay giận, hay bất cứ điều gì khác ngoài hạnh phúc.",1,0,0,0,0,0,0,1,0,0,0
"Tôi đã viết nhật ký trong nhiều năm, và trong những ghi chép đầu tiên của mình, tôi đã đổ lỗi cho người khác. Tôi nghĩ rằng họ không hiểu tôi.",1,0,0,0,0,0,0,1,0,0,0
Anh ta luôn nói dối và độc địa.,1,0,0,0,0,0,0,1,0,0,0
"Tôi muốn có thể nói chuyện với mọi người và thân thiện nhưng mỗi lần tôi cố gắng, tôi chỉ cảm thấy họ không hiểu tôi nên tôi quay lại với những người trong đầu mình.",1,0,0,0,0,0,0,1,0,0,0
"Tôi cảm thấy trong mối quan hệ của chúng tôi, anh ấy thiếu rất nhiều sự tôn trọng đối với tôi. Khi bọn trẻ không có mặt, anh ấy sẽ chửi rủa tôi khi tức giận, bảo tôi đi đi hoặc nghĩ ra điều tồi tệ nhất anh ấy có thể nói để làm tổn thương tôi.",1,0,0,0,0,0,0,1,0,0,0
Nhưng cô ấy dường như dễ dàng tách mình ra khỏi những gì cô ấy đã làm và đang làm & dường như không quan tâm cô ấy đang làm tổn thương và lo lắng cho mọi người đến mức nào.,1,0,0,0,0,0,0,1,0,0,0
Tôi cảm thấy mình như một kẻ thất bại vì mọi người đều giao tiếp và thậm chí không nhận thấy tôi ở đó.,1,0,0,0,0,0,0,1,1,0,0
"Tôi không thể nhìn cô ấy như trước nữa, tôi muốn hét lên, nói với ai đó, nhưng tôi sợ cô ấy sẽ nói dối. Mọi người có lẽ sẽ tin cô ấy hơn tôi, bởi vì gần đây tôi đang gặp một số vấn đề về lòng tin với bố tôi.",1,0,0,0,0,0,0,1,0,0,0
"Tôi sợ rằng mình sẽ bị mắc kẹt với điều này mãi mãi, và do đó các triệu chứng của tôi cứ ngày càng tồi tệ hơn.",1,0,0,0,0,0,0,1,0,0,0
"Bố mẹ tôi từ chối tin rằng tôi có vấn đề gì đó và hàng ngày la mắng tôi, đập phá đồ đạc cũng như lăng mạ tôi về việc tôi vô dụng và luôn hủy hoại cuộc sống của họ! Bạn bè tôi đều nói rằng tôi tuyệt vời và là một người bạn tốt nhưng tôi rất khó tin họ khi chính bố mẹ tôi dường như ghét tôi",1,0,0,0,0,0,0,1,0,0,0
"Ngay bây giờ, tôi cảm thấy vô vọng và bi quan. Tôi không tin mọi thứ sẽ tốt hơn trong thời gian tới và tôi tin rằng cuộc sống sẽ ngày càng tồi tệ hơn kể từ bây giờ.",1,0,0,0,0,0,0,1,0,0,0
Tôi cảm thấy như tôi đã mất cô ấy và tình bạn của chúng tôi đã thay đổi mãi mãi.,1,0,0,0,0,0,0,1,0,0,0
"Tất cả họ đều ghét tôi và khi tôi bày tỏ rằng tôi cần giúp đỡ, họ thẳng thừng phớt lờ tôi và mặc dù tôi biết mình đã tự gây ra điều này, nhưng nó vẫn làm tôi đau lòng.",1,0,0,0,0,0,0,1,0,0,0
Tôi không thể nói chuyện với một chuyên gia vì việc chẩn đoán gần như chắc chắn sẽ chấm dứt khả năng của tôi để trở thành những thứ này.,1,0,0,0,0,0,0,1,0,0,0
Họ làm tôi tổn thương và tôi không thể rũ bỏ mong muốn từ bỏ cuộc sống bây giờ khi tôi biết họ không muốn tôi nữa.,1,0,0,0,0,0,0,1,0,0,0
"Họ muốn tôi dành thời gian để suy nghĩ về mối quan hệ của mình, trong khi thực ra tôi biết họ chỉ muốn tôi chấm dứt mối quan hệ.",1,0,0,0,0,0,0,1,0,0,0
"Nhưng ngay khi tôi bước ra khỏi nhà, tôi có cảm giác như mình đang bị tất cả những người xung quanh theo dõi.. họ nghĩ tôi sai.. tôi không phải là người tốt.. Điều đó ám ảnh tôi, tôi cảm thấy rất sợ bị đánh giá sai.. Và đôi khi điều đó xảy ra.. hoặc có thể là mọi lúc.. Tôi không biết làm thế nào để ngừng lo lắng và lấy lại sự tự tin của mình..",1,0,0,0,0,0,0,1,0,0,0
"Một năm sau, chúng tôi chuyển đến sống chung và các con tôi không thể làm gì đúng đắn trong mắt anh ấy.",1,0,0,0,0,0,0,1,0,0,0
"Cuối cùng tôi quyết định khép lại một phần của bản thân vì tôi cảm thấy mình không thể đánh bại nó và nếu tôi không đóng lại cảm xúc của mình, tôi đã tự sát.",1,0,0,0,0,0,0,1,0,0,0
"Không ai anh ấy yêu, nhưng anh ấy sợ rằng nếu anh ấy bộc lộ cảm xúc của mình thì điều đó sẽ chiếm lấy và anh ấy sẽ nổi điên một ngày nào đó trong một thời gian ngắn và làm điều gì đó không thể đảo ngược.",1,0,0,0,0,0,0,1,0,0,0
"Nhưng tôi không thể khiến anh ấy nói chuyện với tôi nên anh ấy sẽ không bao giờ hiểu và tôi mãi mãi bị kết án vào sự bỏ rơi mà tôi cảm thấy. Mặc dù anh ấy đã hỗ trợ trong 2 trường hợp khẩn cấp về y tế mà tôi đã trải qua, nhưng bây giờ tôi phải đoán rằng vì căn bệnh được cho là của tôi là về cảm xúc nên anh ấy coi đó là điều tôi bịa ra để thao túng anh ấy.",1,0,0,0,0,0,0,1,0,0,0
Tôi không hiểu có chuyện gì với tôi mà khiến mọi người muốn rời đi. Tôi thậm chí còn khó có được bất kỳ tình bạn hay mối quan hệ nào bây giờ vì tôi biết cuối cùng họ cũng sẽ rời bỏ tôi.,1,0,0,0,0,0,0,1,0,0,0
Đến mức mọi người liếc nhìn tôi nhanh chóng bất cứ khi nào họ nhìn thấy tôi vì họ nghĩ tôi sẽ nhìn họ một cách xúc phạm.,1,0,0,0,0,0,0,1,0,0,0
"Nếu tôi bảo anh ấy ngừng nói chuyện với họ, anh ấy sẽ ghét tôi.",1,0,0,0,0,0,0,1,0,0,0
"Nếu những người khác đang nói chuyện, tôi luôn chắc chắn rằng họ đang nói về tôi và đánh giá tôi.",1,0,0,0,0,0,0,1,0,0,0
"Nếu bạn cho phép và chấp nhận nó, thì bạn cảm thấy tồi tệ như bạn nợ họ hoặc họ bắt đầu gọi điện và đến với những yêu cầu kỳ lạ mà họ cảm thấy bạn phải làm vì bạn đã nhận món quà.",1,0,0,0,0,0,0,1,0,0,0
"Đã một năm rưỡi kể từ khi anh ấy mất, và cô ấy ngày càng xa cách. Cảm giác như cô ấy trút hết mọi vấn đề lên tôi. Cô ấy thường thù ghét tôi, không bao giờ thể hiện sự quan tâm nào đến tôi, và còn nhiều điều nữa. Tôi dường như phải gánh chịu mọi thứ. Dường như không có hy vọng nào cho chúng tôi. Tôi không hiểu cô ấy đang trải qua điều gì.",1,0,0,0,0,0,0,1,0,0,0
"Tôi cảm thấy như cô ấy đã giả dối, và đột nhiên oán giận tôi. Có lẽ cô ấy cảm thấy nản lòng. Tôi có xu hướng thẳng thắn một cách tàn nhẫn và có lẽ điều đó đã khiến cô ấy giận tôi? Oán giận vì tôi đi nghỉ mát còn cô ấy thì không thể.",1,0,0,0,0,0,0,1,0,0,0
Tôi không hạnh phúc và tôi ghét điều đó vì tôi không có gì để không hạnh phúc. Cảm giác bao trùm này là sẽ không có gì thành công.,1,0,0,0,0,0,0,1,0,0,0
"Anh ấy không nghe lời ai cả. Nếu ai đó cố gắng khuyên nhủ hoặc chỉ trích anh ấy, anh ấy sẽ ngừng liên lạc với người đó mãi mãi.",1,0,0,0,0,0,0,1,0,0,0
"Tôi đã cố gắng dừng lại nhiều lần, nghĩ rằng đó chỉ là một thói quen xấu, nhưng dường như dù tôi cố gắng đến đâu, hay tiến bộ bao nhiêu, tôi cũng không thể loại bỏ được vấn đề này.",1,0,0,0,0,0,0,1,0,0,0
Tôi biết bạn sẽ nhìn vào điều này và đưa ra những giả định vì tôi là một cô gái 16 tuổi và tôi tự làm hại bản thân.,1,0,0,0,0,0,0,1,0,0,0
"Tôi từng là một người 'hạnh phúc' với những khoảnh khắc 'buồn' đôi khi, bây giờ tôi là một người buồn với một số khoảnh khắc 'hạnh phúc' hiếm hoi. Tôi đã mất hứng thú với gần như mọi thứ tôi từng thích, trong mọi thứ từng giữ cho tôi tiếp tục và vì điều này tôi cảm thấy rằng tôi sẽ ngừng sống.",1,0,0,0,0,0,0,1,0,0,0
tôi cảm thấy bị mọi người không mong muốn và như thể tôi luôn cho đi nhiều hơn những người khác và cảm thấy không được đánh giá cao.,1,0,0,0,0,0,0,1,0,0,0
Gần đây tôi đã cực kỳ không hạnh phúc mà không có lý do rõ ràng. Tôi cảm thấy trống rỗng gần như mọi lúc. Giống như không có gì có thể mang lại cho tôi niềm vui thực sự nữa.,1,0,0,0,0,0,0,1,0,0,0
Tôi nghĩ mẹ tôi thật ngốc nghếch vì họ thậm chí không có một mối quan hệ tốt đẹp và ít nhất tôi cũng nói chuyện với bà nhưng bà ấy luôn đứng về phía anh ấy.,1,0,0,0,0,0,0,1,0,0,0
Tôi không nói với họ vì tôi chỉ gặp anh ấy chứ không yêu cầu họ tham gia vào bất kỳ hình thức mối quan hệ nào vì tôi biết họ sẽ không muốn.,1,0,0,0,0,0,0,1,0,0,0
"Tôi cảm thấy như mình có thể không có cá tính để điều này thành công hoặc tôi đã làm cô ấy khó chịu, nhưng cô ấy không muốn đẩy một người dễ bị tổn thương đến bờ vực, vì vậy thay vào đó cô ấy chỉ đến muộn.",1,0,0,0,0,0,0,1,0,0,0
Cha tôi đến đón tôi và tôi bị mắng vì ông không tin đó là mẹ tôi đã bảo tôi làm điều này và tôi cho rằng điều đó đã có tác động lâu dài vì từ đó tôi không tin ông tin tôi là một bên vô tội.,1,0,0,0,0,0,0,1,0,0,0
"Gia đình tôi có tiền sử trầm cảm, lo âu, và thậm chí rối loạn lưỡng cực, vậy mà mẹ tôi dường như vẫn không muốn tin rằng tôi có thể bị trầm cảm hoặc có ý nghĩ tự tử.",1,0,0,0,0,0,0,1,0,0,0
"Tôi thấy mọi thứ đều theo chu kỳ. Tôi ghét thất bại, tôi chán nản khi thất bại, và sau đó thất bại nhiều hơn như một hệ quả.",1,0,0,0,0,0,0,1,0,0,0
"Vấn đề là gần như mỗi giây mỗi ngày, tôi cảm thấy nếu tôi nói toàn bộ sự thật trong bất kỳ tình huống nào thì điều gì đó tồi tệ sẽ xảy ra, hoặc tôi sẽ gặp rắc rối.",1,0,0,0,0,0,0,1,0,0,0
"Tôi nói dối rất nhiều và mọi người luôn tin tôi, tôi luôn cảm thấy rằng ngay khi họ biết tôi là ai, họ sẽ rời bỏ tôi. -tôi luôn kết thúc mọi thứ. Có quá nhiều suy nghĩ trong đầu đến nỗi đôi khi tôi mệt mỏi với nó. ",1,0,0,0,0,0,0,1,0,0,0
"tôi hoặc là luôn chán nản, cáu kỉnh hoặc hoàn toàn chán nản với thế giới và cảm thấy như không ai có thể làm bất cứ điều gì để thay đổi quan điểm của tôi hoặc thế giới.",1,0,0,0,0,0,0,1,0,0,0
"Tôi sợ nếu tôi kể cho anh ấy nghe, anh ấy sẽ nghĩ tôi bị điên. Khoảng 4 tháng trước, tôi đã bật khóc trên giường và không thể nói một lời nào, ngoài “Nếu… không thể…….. nói”. Anh ấy chỉ nghĩ tôi đang làm trò ngớ ngẩn. ",1,0,0,0,0,0,0,1,0,0,0
"Tôi cố gắng tìm cách chiến đấu, ngay cả những điều nhỏ nhất tôi cũng có thể tranh cãi, tôi không muốn nhưng tôi không bao giờ có thể kiểm soát bản thân.",1,0,0,0,0,0,0,1,0,0,0
"thay đổi trạng thái Facebook thành độc thân sau khi chúng tôi đã thân mật & phủ nhận điều đó mặc dù anh ấy biết tôi đã xem trang của anh ấy, làm vậy để chọc giận tôi,",1,0,0,0,0,0,0,1,0,0,0
Tôi luôn cảm thấy mọi người nói về tôi và đã từng có ý định tự tử trước đây.,1,0,0,0,0,0,0,1,0,0,0
"Đã có nhiều tình huống như thế này, và việc sống trong một môi trường mà bây giờ mọi người (tất cả đều gấp đôi tuổi tôi hoặc hơn) bới móc ngay cả những cuộc trò chuyện điện thoại của tôi và la mắng về những gì họ nghĩ tôi là ai thực sự khó khăn. Tôi không chắc phải phản ứng thế nào, vì vậy tôi bỏ qua và giữ tập trung nhưng đồ đạc của tôi bị hư hỏng, và tôi không thể lên tiếng mà không bị biến thành “kẻ thù”",1,0,0,0,0,1,0,1,0,0,0
"Cơ bản là tôi rất hoang tưởng và lúc đầu dường như tất cả đều liên quan đến chứng lo âu xã hội, như tôi sẽ tự thuyết phục mình rằng tất cả họ đều ghét tôi và sẽ xóa tất cả các mạng xã hội của tôi và ghét họ vì bị cho là ghét tôi (vì một điều ngớ ngẩn như không trả lời tin nhắn) nhưng tôi đã gặp rắc rối nên bây giờ tôi khá cô lập và chỉ có mình tôi để nói chuyện.",1,0,0,0,0,0,0,1,0,0,0
Vì tôi quá sợ hãi nên tôi sẽ không bao giờ có cơ hội trải nghiệm điều này.,1,0,0,0,0,0,0,1,0,0,0
Tôi không hiểu tại sao mọi người dường như đều nghĩ tôi quá bạo lực trong khi cuộc ẩu đả thể xác cuối cùng mà tôi tham gia là cách đây ít nhất 5 năm. ,1,0,0,0,0,0,0,1,0,0,0
"Đôi khi tôi nghĩ cô ấy phóng đại các vấn đề sức khỏe để trở thành trung tâm của sự chú ý. Tôi biết trong thâm tâm mẹ tôi sẽ không bao giờ thực sự chấp thuận tôi hay tôn trọng tôi hay ở bên tôi, nhưng trái tim tôi sẽ không chấp nhận điều đó.",1,0,0,0,0,0,0,1,0,0,0
"Đôi khi tôi có những suy nghĩ khủng khiếp khiến tôi cảm thấy tội lỗi. Tôi hoang tưởng về mọi thứ; mọi người đang nhìn chằm chằm, họ đang nói xấu sau lưng tôi, tôi không thể tin tưởng bất kỳ ai - tâm trạng tôi cứ thay đổi, lúc thì vui vẻ, hạnh phúc, lúc thì tức giận, trầm cảm, lúc thì căm ghét và không thích tất cả mọi người. Điều đó khiến tôi cảm thấy tội lỗi đến mức muốn tự tử, tôi không biết mình phải làm gì để chữa khỏi bệnh.",1,0,0,0,1,0,0,1,0,0,0
"Tôi không thể nói chuyện thoải mái với mọi người vì tôi cảm thấy ngại giao tiếp, tôi cảm thấy mình sẽ bị đánh giá (hoặc về ngữ pháp tiếng Anh hoặc kiến thức tầm thường/ít hiểu biết)",1,0,0,0,0,0,0,1,0,0,0
Tôi không chắc làm thế nào tôi có thể ngừng mơ mộng liên tục nhưng tôi sợ nó sẽ trở thành điều tồi tệ hơn vì tôi đã làm điều này hơn một thập kỷ rồi.,1,0,0,0,0,0,0,1,0,0,0
"Tôi từ chối đi vì tôi không biết liệu nó có nằm trong hồ sơ của tôi hay không, điều đó có thể ảnh hưởng đến giấc mơ trở thành bác sĩ tâm thần của tôi. Tôi có một nỗi sợ hãi lớn về việc bị nghẹt thở và chết đuối. Dường như mỗi khi tôi đến gần việc đánh bại nó, tôi lại bị đánh gục xuống đáy.",1,1,0,0,0,0,0,1,0,0,0
"Tôi đã phải nghỉ làm vào thứ Sáu vì tôi không thể để anh ta ở một mình trong căn hộ của tôi vì sợ anh ta sẽ làm điều gì đó và khiến tôi bị đuổi, hoặc tệ hơn. Tôi đang ở cuối đường hầm và không biết phải làm gì.",1,0,0,0,0,0,0,1,0,0,0
"Điều tệ hơn là tôi từng có khả năng đọc suy nghĩ của người khác, nhưng giờ thì không thể nữa. Thay vào đó, khi nhìn mọi người, tôi lại có cảm giác kinh khủng rằng họ đang nghĩ những điều tồi tệ nhất về tôi.",1,0,0,0,0,0,0,1,0,0,0
Tôi đã nghi ngờ liệu cô ấy có thực sự quan tâm đến tôi hay không trong vài năm qua.,1,0,0,0,0,0,0,1,0,0,0
Gần đây tôi cảm thấy như bố mẹ tôi thực sự ghét tôi. ,1,0,0,0,0,0,0,1,0,0,0
"Anh ấy dường như làm vậy để khiến những người khác trông tệ, còn bản thân thì tốt nhất.",1,0,0,0,0,0,0,1,0,0,0
"Tôi thường làm điều đó khi tôi cảm thấy mình vô giá trị, xấu xí và không đáng sống. Tôi chưa nói với ai vì tôi biết họ sẽ nói tôi ngu ngốc khi làm điều đó.",1,0,0,0,0,0,0,1,1,0,0
"Không còn là tôi không bao giờ có thể giết; giờ là tôi có thể, và tôi hơi muốn; tôi muốn giống như anh ta, mặc dù một phần khác trong tôi la hét không được. Tôi biết đúng sai, nhưng tôi sợ rằng những ý nghĩ giết người mãnh liệt này càng kéo dài, tôi có thể sụp đổ trở thành nỗi sợ hãi gần như cả đời của mình. Tôi",1,0,0,0,0,0,0,1,0,0,0
"Chúng tôi đã ở bên nhau 9 năm và trong khoảng thời gian đó, tôi đã cảm thấy vô cùng không được mong muốn bởi con cái anh ấy và việc tiếp tục là một phần của gia đình ngày càng trở nên khó khăn vì cả ba người họ thường xuyên khiến tôi cảm thấy mình không thuộc về.",1,0,0,0,0,0,0,1,0,0,0
"Tôi hoàn toàn hiểu rằng tôi muốn lành lặn và tôi cũng tôn trọng khả năng của cô ấy, tuy nhiên tôi lại cảm thấy cô ấy đang quyết định chấm dứt hợp đồng với tôi. Như tuần trước, rõ ràng cô ấy cần sự khẳng định từ tôi rằng việc xử lý cơn giận là hữu ích. ",1,0,0,0,0,0,0,1,0,0,0
"Bạn trai hiện tại của tôi đi vắng và liên tục chọn những thứ khác ngoài tôi một cách trắng trợn, điều đó thật đau lòng. Quá say và người yêu cũ đã sờ soạng tôi. Tôi thậm chí còn không hôn anh ấy. Tôi đã ngăn anh ấy trước khi mọi việc đi quá xa và nhờ anh ấy gọi cho tôi một chiếc taxi về nhà.",1,0,0,0,0,1,0,1,0,0,0
"Tôi muốn nói với bác sĩ nhưng tôi rất sợ, tôi rất sợ trở lại con người tôi đã từng và tôi sợ con người tôi hiện tại.",1,1,0,0,0,0,0,1,0,0,0
"Tôi sợ bị ảnh hưởng bởi ý kiến của ai đó, khi người đó không thích những điều tôi thích. Tôi sợ rằng bằng cách hiểu quan điểm của họ, tôi sẽ ngừng tận hưởng những điều tôi đang tận hưởng.",1,1,0,0,0,0,0,1,0,0,0
"Cô ấy dường như không thực sự muốn biết tôi đang làm gì hay cảm thấy thế nào. Bất cứ khi nào cô ấy nổi giận về điều gì đó, tôi luôn là người bị cô ấy quát mắng. ",1,0,1,0,0,0,0,1,0,0,0
"Tất cả dường như được tính toán và sắp đặt rất chi tiết. Và một điều nữa là cô ấy cực kỳ tự hào và không tin tưởng bác sĩ nên tôi sợ rằng nếu tôi cố gắng đưa cô ấy đi khám, cô ấy sẽ chia tay tôi.",1,0,0,0,0,0,0,1,0,0,0
"Anh ấy chuyển ra nước ngoài làm việc khi tôi 12 tuổi và chúng tôi rất ít liên lạc kể từ đó (khoảng 4 lần về nhà trong 20 năm qua và thỉnh thoảng gửi email hoặc tin nhắn) Tôi đã chấp nhận từ lâu rằng đây là cách anh ấy sống và cảm thấy ổn với tình hình, tuy nhiên, sau khi có con, tôi không hiểu sao anh ấy lại có thể ổn với việc không gặp chúng tôi, không biết các cháu của anh ấy, v.v.",1,0,0,0,0,0,0,1,0,0,0
"Hầu như luôn có một số bệnh nhẹ: đau ở đây, nhức ở đó, đau đầu, đau bụng, mờ mắt, v.v., dường như trái ngược/cạnh tranh với những người đang mắc các bệnh lý nghiêm trọng như: thay khớp háng, ung thư, v.v.",1,0,0,0,0,0,0,1,0,0,0
"Con bé 14 tuổi, và sẽ tự mình theo học trường múa ở NYC khi 16 tuổi, và tôi muốn giúp con bé trước khi quá muộn.",1,0,0,0,0,0,0,1,0,0,0
"Bạn gái tôi nghĩ rằng nếu tôi trả lời cô ấy, tôi sẽ quay lại với cô ấy.",1,0,0,0,0,0,0,1,0,0,0
"Tôi không cố gắng để có một chẩn đoán mà chỉ là một vài lời khuyên về cách nói chuyện với bố mẹ tôi (những người hoàn toàn không biết gì về nó, họ chỉ nghĩ tôi là một người rất lo lắng) ngay cả khi tôi biết rằng điều đó sẽ khiến họ tan nát khi biết tôi đã tự làm hại bản thân và tôi cảm thấy tồi tệ đến mức nào.",1,0,0,0,0,0,0,1,0,0,0
"Tôi không tin vào các chuyên gia sức khỏe tâm thần vì tôi sợ những gì họ (và bố mẹ tôi) sẽ làm với tôi nếu tôi nói sự thật. Mọi người xung quanh đều ghét tôi, mọi người đều nghĩ tôi điên. Tôi nghĩ tôi điên.",1,0,1,0,0,0,0,1,0,0,0
"Chúng tôi đã sống cùng nhau khoảng 4 năm, biết anh ấy khoảng 19 năm, và sau 2 năm sống cùng anh ấy, anh ấy dường như dần mất hứng thú với tôi. Tim tôi đau nhói, tôi khóc quá nhiều so với khẩu vị của mình, và tôi đang mất dần tự tin vào bản thân. ",1,0,0,0,0,0,0,1,0,0,0
"Ngay bây giờ cảm giác như địa ngục và như thể tôi không bao giờ có thể quên cảm giác của mình lúc này, chỉ khi tôi nghĩ về việc suy nghĩ thì tôi mới cảm thấy lạ lùng và lo lắng.",1,0,0,0,0,0,0,1,0,1,0
"Tôi cảm thấy như mình đã mất hết phương hướng và động lực, và những hy vọng về tương lai của tôi lại một lần nữa trở nên mong manh.",1,0,0,0,0,0,0,1,0,1,0
