Original Text,Label,Emotional Reasoning,Overgeneralization,Should Statements,Personalization,Mental Filter,Disqualifying the Positive,Jumping to Conclusions,Labeling and Mislabeling,Magnification and Minimization,All-or-Nothing Thinking
"Cuộc sống gia đình tôi thật kinh khủng vì tôi có một người chị gái bạo hành mà tôi từng rất thân thiết và bây giờ bố mẹ tôi luôn la mắng tôi và gọi tôi là kẻ bạo hành. Tôi thường xuyên bị tấn công hoảng loạn, gần đây tôi đã nôn mửa sau một sự kiện đau thương và tôi không bao giờ có thể rời xa công nghệ của mình cho dù tôi cố gắng đến đâu.",1,0,0,0,0,0,0,0,1,0,0
"Chưa kể tôi đã mô phỏng toàn bộ tính cách của mình theo một ý tưởng về một người nổi tiếng cụ thể như thế nào. Và tôi sợ rằng tôi bị ám ảnh bởi họ, hoặc tôi có thể cố gắng làm hại họ vì lý do nào đó, hoặc có lẽ không thực sự có một tôi thực sự, hoặc tôi vẫn là đứa trẻ thừa cân, kinh tởm, trầm cảm, vô tài và bị bỏ rơi mà tôi từng là ở trường tiểu học.",1,0,0,0,0,0,0,0,1,0,0
"Tôi thấy những người khác xung quanh mình, đặc biệt là bây giờ, những người làm việc chăm chỉ, nhưng không phải làm việc vất vả như tôi để đạt được những thành công tốt hơn. Thật bực bội vì tôi cảm thấy mình thật ngớ ngẩn so với bạn bè. Tôi là một người học rất CHẬM. Tôi phải lặp lại rất nhiều lần để hiểu một điều gì đó.",1,0,0,0,0,0,0,0,1,0,0
"Sau đó có những lúc, có lẽ thường xuyên hơn, tôi cảm thấy tội nghiệp cho bản thân, cảm thấy xấu xí, ngu ngốc và hầu như không thể dọn dẹp căn hộ hoặc chăm sóc thú cưng của mình.",1,0,0,0,0,0,0,0,1,0,0
Tôi cảm thấy rất tồi tệ vì tôi là một người bạn tồi khi muốn bỏ rơi cô ấy nhưng tôi chỉ không muốn nói về bệnh tâm thần.,1,0,0,0,0,0,0,0,1,0,0
Tôi hiểu rằng con người tự cho mình là trung tâm và có tư tưởng hẹp hòi.,1,0,0,0,0,0,0,0,1,0,0
Tôi cảm thấy mình là một người vô dụng.,1,0,0,0,0,0,0,0,1,0,0
Tôi cảm thấy thật tồi tệ khi phản ứng đầu tiên của tôi là ích kỷ và tôi cảm thấy điều đó cho thấy tôi thực sự là ai.,1,0,0,0,0,0,0,0,1,0,0
"Bố tôi đã nói nhiều lần “không đời nào con là con gái của bố” hoặc “con không thể là con gái của bố” vì tôi ghét khoa học viễn tưởng. Ông ấy đã cố gắng thao túng tôi bằng cách nói rằng ông ấy sẽ làm theo những gì bố ông ấy yêu cầu, và nếu tôi quá cứng nhắc về điều này thì tôi chắc chắn sẽ gặp vấn đề trong các mối quan hệ tương lai.",1,0,0,0,0,0,0,0,1,0,0
Tôi rất suy sụp làm sao tôi có thể ngu ngốc đến vậy trong hơn hai năm?,1,0,0,0,0,0,0,0,1,0,0
Tôi thực sự lo lắng vì tôi biết điều này là bất thường và tôi không sống một cuộc sống bình thường. Tôi lo rằng mình bị điên.,1,0,0,0,0,0,0,0,1,0,0
"Kể từ khi tôi có thể nhớ, tôi luôn là một người nóng tính.",1,0,0,0,0,0,0,0,1,0,0
"Tôi thường làm điều đó khi tôi cảm thấy mình vô giá trị, xấu xí và không đáng sống. Tôi chưa nói với ai vì tôi biết họ sẽ nói tôi ngu ngốc khi làm điều đó.",1,0,0,0,0,0,0,1,1,0,0
Tôi thật ngu ngốc vì đã không nói dừng lại nhưng tôi đã rất sợ hãi.,1,0,0,0,0,0,0,0,1,0,0
"Tôi là một người đàn ông có tiền sử đưa ra những quyết định hành vi tồi tệ, thường là vài tháng sau đó. Nhưng căng thẳng từ quyết định đó đã gây thêm áp lực lên cuộc hôn nhân vốn đã mong manh của tôi. Vợ tôi rất ý thức về tiền bạc (do một số tình huống tài chính tồi tệ trước khi chúng tôi gặp nhau) và áp lực bổ sung này lên thu nhập của cô ấy là rất lớn. Giữa trải nghiệm vốn đã “vui vẻ” này, cô ấy yêu cầu chúng tôi chuyển nhà để giảm thời gian đi lại của cô ấy, vì “đó không còn là vấn đề của tôi nữa”.",1,0,0,0,0,0,0,0,1,0,0
Tôi thấy chẳng có gì tình dục về nó cả nhưng tôi cảm thấy mình như một kẻ kỳ dị.,1,0,0,0,0,0,0,0,1,0,0
Tôi khá thiếu tự tin.,1,0,0,0,0,0,0,0,1,0,0
"anh ấy từng yêu thương, quan tâm, bây giờ anh ấy không hòa đồng, và thờ ơ. Anh ấy không hối hận. Anh ấy bị trầm cảm.",1,0,0,0,0,0,0,0,1,0,0
"Năm lớp 11 trung học, tôi bị trầm cảm (buồn bã, thờ ơ, cáu kỉnh, thiếu quyết đoán, tội lỗi, trống rỗng, buồn nôn và đau đầu) liên tục, nhưng ngoài những cảm giác chung về “tâm trạng thấp” đó, tôi còn có những giai đoạn ngắn cực kỳ khó chịu – tôi thực sự bối rối và cảm thấy tuyệt vọng, vô vọng, muốn tự tử và trống rỗng. Tôi đã cảnh giác cao độ kể từ cơn hoảng loạn, và khi tôi vào đại học, chứng bệnh nghi bệnh lại quay trở lại và kéo dài khoảng một tháng rưỡi.",1,0,0,0,0,0,0,0,1,0,0
"Bạn thấy đấy, tôi là một đứa trẻ nhút nhát, yếu ớt, bé nhỏ và gầy gò, và bây giờ vẫn vậy.",1,0,0,0,0,0,0,0,1,0,0
"Tôi không cố ý xúc phạm, ngu ngốc, thiếu hiểu biết, và tôi cũng không tự chẩn đoán cho bản thân. Tôi cảm thấy nỗi ám ảnh này đã kéo dài lâu hơn nhiều so với những nỗi ám ảnh gần đây khác của tôi, thường chỉ kéo dài vài ngày hoặc vài tháng.",1,0,0,0,0,1,0,0,1,0,0
Những tưởng tượng đó thật béo bở và dễ chịu đến mức thật đau đớn khi tỉnh dậy từ chúng và nhận ra rằng tôi chỉ là một người đàn ông nhàm chán.,1,0,0,0,0,0,0,0,1,0,0
Anh ấy rất thụ động hung hăng. Anh ấy thật đáng sợ.,1,0,0,0,0,0,0,0,1,0,0
"Bạn trai cũ của tôi và tôi chia tay một tháng trước vì anh ấy là kẻ lừa dối và tôi đã phát hiện nhiều trường hợp anh ấy không chung thủy với tôi trong mối quan hệ của chúng tôi - chúng tôi đã ở bên nhau một năm lúc được lúc không (anh ấy bay đến thăm bạn gái cũ ở California và nói với tôi rằng anh ấy đi xe đạp leo núi, gửi email/trò chuyện với người chuyển giới trực tuyến, gửi email cho các cô gái trên myspace, craigslist, các trang web hẹn hò, v.v.).",1,0,0,0,0,0,0,0,1,0,0
"Điều đó không có nghĩa là tôi là người cầu toàn, công việc tôi đang làm bây giờ còn lâu mới ấn tượng, cũng như bất kỳ khía cạnh nào khác trong cuộc sống của tôi, nói tóm lại, nói rằng tôi là một kẻ thất bại là nói giảm nói tránh. Bất chấp tất cả những điều này, tôi vẫn cảm thấy mình vẫn là con người đó, tôi nên tốt hơn, tôi nên ở một vị trí công việc tốt hơn, tôi nên hòa đồng hơn, nhưng tôi không phải là những điều này và sợ rằng tôi sẽ không bao giờ như vậy; đơn giản vì tất cả những điều tôi đã làm cho đến nay đều vô ích nếu tôi cứ giữ nguyên vị trí.",1,0,0,1,0,0,0,0,1,0,0
"Mẹ cô ấy đến tận ngày nay vẫn gọi điện cho cô ấy (từ bờ Đông, chúng tôi sống ở Los Angeles) để nói cho cô ấy biết cô ấy là một người con gái tồi tệ, cô ấy là một thất bại, và mắng chửi cô ấy.",1,0,0,0,0,0,0,0,1,0,0
"Đôi khi tôi có những tuần mà tôi sẽ khóc mỗi ngày, trở nên tức giận và đôi khi đến mức tự làm hại bản thân. Sau đó tôi sẽ có những ngày tôi hạnh phúc và mọi thứ dường như ổn. Tôi rất nhạy cảm với sự chỉ trích, và ngay cả những điều nhỏ nhất cũng có thể làm tôi khó chịu. Tôi là một người rất nhút nhát vì tôi rất lo lắng, căng thẳng và tim tôi sẽ đập rất nhanh khi nói chuyện với những người tôi ít quen biết hoặc không quen biết chút nào, điều này gần đây đã trở thành một vấn đề và đã ảnh hưởng đến các bài tập ở trường mà chúng tôi phải thuyết trình miệng. Đôi khi tôi khó giữ tập trung.",1,0,0,0,0,0,0,0,1,0,0
Tôi không chắc mình đang mắc phải loại rối loạn nào nhưng vấn đề này gần như đang giết chết tôi. Tôi rất rất rất rất chán nản và muốn tự tử vì tôi cảm thấy cuộc sống như thế này thật vô giá trị. Tôi đã chuyển trường và trong lớp không ai có vẻ thích tôi.,1,0,0,0,0,0,0,1,1,0,0
"Tôi có một người bạn mà chúng tôi gọi nhau là ""bạn thân""; tuy nhiên cô ấy không thực sự cởi mở với tôi.",1,0,0,0,0,0,0,0,1,0,0
"Tôi là người chống đối xã hội vì tôi không nói nhiều, trừ khi mọi chuyện diễn ra nhanh chóng. Tôi tin rằng con người là dơ bẩn và sai lầm lớn nhất của họ là được tạo ra ngay từ đầu.",1,0,1,0,0,0,0,0,1,0,0
"Tôi nhận ra rằng tôi đóng vai một người thân thiện, giả vờ hiểu người khác và những vấn đề ngớ ngẩn của họ.",1,0,0,0,0,0,0,0,1,0,0
"Tôi đã hẹn hò với anh chàng này được 10 tháng và thành thật mà nói, mặc dù có nhiều sóng gió (anh ấy đã say rượu và lừa dối tôi một lần vào mùa hè, một đêm anh ấy quá say và cuối cùng đã mộng du trong căn hộ của tôi và nói những điều rất tổn thương), thông thường anh ấy là một trong những người tốt bụng nhất mà tôi từng biết. Anh ấy cũng đã trải qua những giai đoạn xuống dốc khi anh ấy không chắc mình có thích công việc của mình không và có chút trầm cảm.",1,0,0,0,0,0,0,0,1,0,0
"Tôi đã tìm kiếm nhưng dường như không thể tìm thấy câu hỏi nào như thế này, nhưng tôi không biết tại sao tôi lại tự coi mình là ""kém hấp dẫn"". Tôi là một cậu bé 15 tuổi đang học cấp ba và tôi luôn cảm thấy mình trông rất xấu xí, nhưng mọi người cứ cố gắng nói với tôi rằng tôi không như vậy.",1,0,0,0,0,0,0,0,1,0,0
"Nó đã giúp tôi độc lập và có mục tiêu, nhưng đôi khi tôi tự hỏi liệu nó có khiến tôi trở nên hơi ích kỷ và không phù hợp cho các mối quan hệ hay không.",1,0,0,0,0,0,0,0,1,0,0
Tự làm mình đau để thu hút sự chú ý có vẻ ngu ngốc và trẻ con…,1,0,0,0,0,0,0,0,1,0,0
Thật lạ.,1,0,0,0,0,0,0,0,1,0,0
"Bây giờ khi tôi viết tất cả những điều này ra, nó khiến tôi nghe giống như một loại quái vật biến dạng, sống dưới tầng hầm.",1,0,0,0,0,0,0,0,1,0,0
Anh trai tôi là một kẻ nói dối lớn.,1,0,0,0,0,0,0,0,1,0,0
"Từ khi tôi có thể nhớ được, tôi luôn nghĩ mình không hấp dẫn. Tôi lo lắng mình sẽ không bao giờ có thể khỏa thân hay thân mật với bất cứ ai nữa.",1,0,1,0,0,0,0,0,1,0,0
"Tôi là một người có nhiều tình bạn thất bại, thường thì tôi rất thân với một ai đó nhưng tình bạn chỉ kéo dài khoảng một năm, và tôi luôn kết thúc với suy nghĩ rằng mình có thể thay thế được vì đối với người kia thì việc tìm bạn mới dễ dàng hơn.",1,0,0,0,0,0,0,0,1,0,0
"Trong một thời gian dài, tôi thực sự cảm thấy mình không thể định nghĩa bản thân, và điều đó đã góp phần vào việc giải thể nhân cách và các vấn đề khác. Bây giờ nhìn lại, tôi thấy không phải là tôi không thể định nghĩa bản thân, mà là định nghĩa về bản thân tôi lại trái ngược với những gì tôi muốn trở thành. Tôi thận trọng, nhưng lại muốn phiêu lưu, lo lắng, nhưng lại muốn điềm tĩnh, không linh hoạt trong khi lại muốn thích nghi, thực tế trong khi lại muốn có tham vọng mà hiện thực không thể hỗ trợ, cô lập và tự lực trong khi tôi thà dựa dẫm vào người khác nếu điều đó có nghĩa là tôi sẽ hòa đồng, và nhiều hơn nữa. Tôi biết tôi là ai, và tôi biết tôi muốn trở thành ai, nhưng những điều duy nhất còn lại không mâu thuẫn không phải là bất kỳ điều gì quan trọng. Tôi có thể thay đổi con người mình để phù hợp với cách tôi muốn trở thành không, và nếu có, xin hãy giúp tôi bằng một mô tả chi tiết về cách điều đó thậm chí có thể thực hiện được. Tôi thực sự cần điều này. Nếu có ý nghĩa gì, lòng tự trọng cũng đóng một vai trò lớn.",1,0,0,1,0,0,0,0,1,0,0
"Có vẻ như bất cứ điều gì tôi làm bây giờ tôi cũng sai. Nói chuyện với mọi người khiến tôi cảm thấy mình là người tìm kiếm sự chú ý, cầu xin họ chú ý đến tôi.",1,0,0,0,1,0,0,0,1,0,0
"Nếu tôi nghĩ anh ta là kẻ săn mồi, tôi sẽ viết gì đó trên diễn đàn chữa bệnh của anh ta nhưng tôi sẽ phải chứng minh câu chuyện của mình, điều đó có nghĩa là công khai tên của chúng tôi. Tôi biết tôi phải tha thứ cho anh ta vì lợi ích của tôi nhưng có sự chấp nhận và có sự cam chịu, có nghĩa là tôi sẽ chấp nhận nó nhưng cần phải phản đối.",1,0,0,1,0,0,0,0,1,0,0
và đã có những lúc tôi tự hỏi tại sao tôi thậm chí nên sống khi không có gì tôi làm là đủ tốt. đôi khi tôi chủ yếu cảm thấy mình là một kẻ thất bại.,1,0,0,0,0,0,0,0,1,0,1
"Thường thì đồng nghiệp của tôi sẽ cố gắng đối xử với tôi như một tấm thảm chùi chân bằng cách bắt tôi làm phần lớn công việc trong khi họ hầu như không làm gì cả. Nếu tôi nói gì đó, họ sẽ ghét tôi.",1,0,0,0,0,0,0,1,1,0,0
Tôi rất muốn biết mọi người nghĩ gì về điều này vì tôi không biết phải nghĩ gì và tôi không muốn bất kỳ người bạn nào của tôi nghĩ tôi là một người lăng loàn nên tôi sẽ không hỏi họ.,1,0,0,0,0,0,0,0,1,0,0
"Và vì tôi là người mà anh ấy nói chuyện nhiều nhất, anh ấy đến gặp tôi và bắt đầu nói về ""sự tức giận"" và ""cơn giận không kiểm soát"" của anh ấy, và, thành thật mà nói, tôi không nghĩ anh ấy sẽ làm gì nhiều nhưng tôi đã giữ B tránh xa anh ấy đề phòng.",1,0,0,0,0,0,0,0,1,1,0
Bạn cảm thấy lạ lùng và khác biệt với mọi người (vì bạn là khác biệt).,1,0,0,0,0,0,0,0,1,0,0
"Tôi 15 tuổi và tôi không biết tại sao nhưng tôi muốn cảm thấy buồn, tôi muốn cảm thấy trầm cảm. Tôi không biết tại sao. Các trang web khác đã nói rằng đó là để tôi tự thương hại bản thân, nhưng tôi ghét làm điều đó. Đôi khi tôi chỉ muốn ngồi trên giường và khóc mà không vì lý do gì. Có điều gì không ổn với tôi không? Tôi luôn tự nhủ ""bạn chỉ muốn được chú ý"" nhưng tôi không phải loại người đó. Tôi ghét khi mọi người nói chuyện với tôi, hỏi tôi những câu hỏi, và về cơ bản là cho tôi bất kỳ sự chú ý nào. Và tôi nghĩ đó là lý do tại sao tôi gặp khó khăn khi tìm một nguồn giúp tôi hiểu điều gì đang xảy ra với tôi. Ý tôi là, cuộc sống của tôi không hoàn hảo, mẹ tôi không ủng hộ và hầu như không làm cha mẹ. Và tôi lấy đó làm cái cớ để mình buồn. Tôi không biết phải nói gì nữa, tôi không biết tại sao tôi muốn buồn, hay tại sao tôi lại hành động như vậy. Tôi chỉ muốn biết điều gì đang xảy ra với tôi.",1,0,0,1,0,0,0,0,1,0,0
Tôi tin rằng tôi có một dạng lo lắng xã hội ít nghiêm trọng hơn vì tôi thực sự khó bắt đầu cuộc trò chuyện và tôi không thể hiện bản thân vì tôi nghĩ mình kỳ lạ và khác biệt và mọi người sẽ đánh giá.,1,0,0,0,0,0,0,1,1,0,0
"Gần đây tôi đang đối phó với hành vi kỳ lạ. Nghe có vẻ như tôi là một đứa trẻ hư, nhưng tôi cảm thấy không phải vậy vì tôi chưa bao giờ trải nghiệm những cảm xúc và hành vi như thế này.",1,0,0,0,0,0,0,0,1,0,0
"Và tôi đã khóc rất nhiều vì nhiều thứ như bài vở ở trường và căng thẳng. Ngay cả những điều nhỏ nhặt nhất như vô tình nghe bạn học chế giễu cân nặng của tôi. Vì vậy, tôi sợ rằng mình đang phản ứng thái quá như một nữ hoàng kịch tính phiền phức, ngu ngốc, béo phì mà tôi đang là. ",1,0,0,0,0,0,0,0,1,1,0
"Cha tôi và tôi luôn có một mối quan hệ yêu thương và trọn vẹn nhưng mẹ tôi không khỏe mạnh về tinh thần, vì vậy đôi khi tôi cảm thấy như có một khoảng trống cần được lấp đầy trong trái tim tôi.",1,0,0,0,0,0,0,0,1,0,0
"Chúng tôi đã cãi nhau với con trai tuổi teen của mình, thằng bé thô lỗ và xấc xược.",1,0,0,0,0,0,0,0,1,0,0
Tôi lớn lên với một người mẹ ái kỷ và một người cha vắng mặt.,1,0,0,0,0,0,0,0,1,0,0
Tôi biết sâu thẳm bên trong anh ấy là một người tốt.,1,0,0,0,0,0,0,0,1,0,0
"Tôi lớn lên trong một gia đình hỗn loạn với một người cha kỳ lạ, thường xuyên vắng mặt và một người mẹ tức giận, lạm dụng và đầy căm ghét.",1,0,0,0,0,0,0,0,1,0,0
"Tôi đã giả vờ xuyên tạc và kết thân với một số người bạn giả tạo trong các lớp học như khoa học hoặc thể dục ở trường cấp hai. Tôi bị bắt nạt rất nhiều và bị gọi là xấu xí, béo và những thứ tương tự và đã bị bảo phải tự sát gần như mỗi ngày ở trường cấp hai.",1,0,0,0,0,0,0,0,1,0,0
"Kể từ ngày tôi sinh ra, tôi luôn gặp vấn đề trong việc bày tỏ suy nghĩ của mình và nói ra những gì tôi muốn nói. Điều này khiến tôi trông hơi ngốc nghếch và điên rồ.",1,0,1,0,0,0,0,0,1,0,0
"Nói về mặt tinh thần, tôi cảm thấy vô giá trị và cảm thấy cực kỳ tách rời khỏi thế giới này (tôi nhìn thế giới từ không gian!). Kỹ năng xã hội của tôi đang suy giảm từng ngày. Tôi từng là một người đàn ông xuất sắc nhưng bây giờ tôi không là gì cả!",1,0,0,0,0,0,0,0,1,0,1
Sự tự tin của tôi giảm dần theo thời gian và bây giờ tôi cảm thấy như một cái vỏ rỗng và hoàn toàn vô giá trị với tư cách là một con người. ,1,0,0,0,0,1,0,0,1,0,0
"Tuy nhiên, tôi không hạnh phúc, ít nhất là chỉ một nửa trong tôi hạnh phúc cùng một lúc. Tôi cảm thấy như mình đang có hai cảm xúc khác nhau. Một là của người hướng ngoại, và một là của người hướng nội. Tôi không muốn ở một mình nhưng dù vậy tôi cũng muốn được cô lập.",1,0,0,0,0,0,0,0,1,0,1
"Mối quan hệ của chúng tôi luôn tràn đầy tình yêu, sự cởi mở và tin tưởng lẫn nhau. Tuy nhiên, trong năm qua chúng tôi đã gặp khó khăn.",1,0,0,0,0,0,0,0,1,0,1
"Tôi nghĩ rằng anh ấy thể hiện những phẩm chất của danh dự, lòng trung thành, chính trực, trung thực và lòng tốt, cũng như những đặc điểm của một người chăm chỉ, và một cá nhân toàn diện.",1,0,0,0,0,0,0,0,1,0,0
"Cô ấy buồn vì đầu gối đau và sợ phải phẫu thuật mặc dù cô ấy gặp rất nhiều khó khăn khi đi lại, không ai giúp đỡ việc nhà, bà tôi đến thăm cô ấy mỗi ngày và làm cô ấy phát điên, bố thì bừa bộn và không giúp đỡ, và nhiều điều khác mà cô ấy gọi điện cho tôi mỗi ngày để cằn nhằn.",1,0,1,0,0,0,0,0,1,0,0
"nhưng bây giờ đột nhiên tôi cảm thấy thật ngu ngốc, tôi không có ý kiến gì, chậm chạp trong học tập; trên thực tế, tôi chỉ không thể tập trung trong lớp.",1,0,0,0,0,0,0,0,1,0,0
Và một ngày nọ tôi bắt đầu làm một điều ghê tởm mà bây giờ tôi hoàn toàn hối hận.,1,0,0,0,0,0,0,0,1,0,0
"Và một cách bí mật và hơi phi lý, tôi đang hẹn hò với cô ấy trong tâm trí mình. Và nghe có vẻ điên rồ... Tôi cảm thấy điên rồ khi muốn sống điều này trong đầu nhưng tôi cũng cảm thấy đó là một sự hồi phục tốt hơn một mối quan hệ tồi tệ khác.",1,0,0,0,0,0,0,0,1,0,0
"Tôi cảm thấy trầm cảm chủ yếu vì tôi nghĩ mình là một kẻ thất bại, hoặc vì tôi sợ tương lai và thất bại.",1,0,0,0,0,0,0,1,1,0,0
"Chúng tôi đã có một câu chuyện tình yêu như trong sách: chúng tôi luôn hạnh phúc, không bao giờ cãi nhau, không bao giờ chán nhau, và tất cả bạn bè và gia đình của chúng tôi đều coi chúng tôi có một mối quan hệ hoàn hảo",1,0,0,0,0,0,0,0,1,0,0
Tôi còn rất trẻ và ngu ngốc và đã có rất nhiều trải nghiệm tình dục với khoảng 25-30 đối tác.,1,0,0,0,0,0,0,0,1,0,0
"Tôi không biết tại sao anh ấy lại ghét sex và bộ phận sinh dục nữ của tôi đến vậy. Tôi biết đó không phải lỗi của tôi. Tôi biết mình vui vẻ, phóng khoáng, sạch sẽ và đầy đam mê. Chắc chắn có điều gì đó khiến anh ấy như vậy, có thể là do di truyền hoặc một trải nghiệm trong đời, hoặc cả hai.",1,0,0,0,1,0,0,0,1,0,0
"Đôi khi tôi cảm thấy mình đẹp và hạnh phúc, nhưng chỉ vài giờ/phút/ngày sau đó tôi lại cảm thấy xấu xí và điều này cứ tiếp diễn, tôi có thể rất chán nản và khóc đôi khi vì điều này.",1,0,0,0,0,0,0,0,1,0,1
"Để bắt đầu, tôi phải nói rằng chồng tôi là một người đàn ông tuyệt vời, nhưng tôi tin rằng anh ấy là một người rất ích kỷ mà tôi nghĩ có thể khiến anh ấy dễ dàng nổi giận vì mọi thứ.",1,0,0,0,0,0,0,1,1,0,0
Tôi biết mình thông minh nhưng tôi không biết mình có quá thông minh hay chỉ là một kẻ ái kỷ ngu ngốc.,1,0,0,0,0,0,0,0,1,0,0
"Tôi rất bối rối với tâm lý của chính mình, một mặt tôi thích ở một mình và sẽ tránh gặp gỡ và duy trì các mối quan hệ với bạn bè hoặc nỗ lực vào những tình bạn này. Tôi đoán điều này là do tôi không thích thỏa hiệp với thói quen hàng ngày của mình hoặc trong cuộc sống… vì vậy một cách ích kỷ, nếu tôi gặp ai đó thì đó sẽ là vì tôi muốn. Điều này hiếm khi xảy ra.",1,0,0,0,1,0,0,0,1,0,0
"Anh ấy là một người thông minh và hoàn toàn vị tha, người chỉ đơn giản làm những gì anh ấy phải làm để tồn tại.",1,0,0,0,0,0,0,0,1,0,0
"Nói tóm lại, tôi cảm thấy mình không được yêu thương, tôi cảm thấy như thể thế giới này không muốn tôi và do đó đã quyết định bỏ rơi tôi.",1,0,1,0,0,0,0,0,1,0,0
"Tôi lạc lối trong cuộc sống, tôi thường cảm thấy tức giận, phẫn nộ và ghét bỏ người khác mà không có lý do và tôi muốn nó dừng lại. Khi còn nhỏ, tôi luôn là một cậu bé vui vẻ, đầy hy vọng, giúp đỡ bất cứ ai có thể, giờ đây tôi nhìn vào gương và tất cả những gì tôi thấy là một con quái vật đầy giận dữ đến mức tôi có thể phun lửa.",1,0,0,0,0,0,0,0,1,0,0
"Cha của bạn gái tôi rất lạm dụng và vô tâm, và mẹ cô ấy đã phải trốn thoát cùng các con một đêm khi cô ấy 13 tuổi.",1,0,0,0,0,0,0,0,1,0,0
Tôi nghĩ mình điên rồi!,1,0,0,0,0,0,0,0,1,0,0
"Bố tôi là một người tự ái, bảo thủ, rất tức giận và đóng vai nạn nhân. Mẹ tôi cũng đóng vai nạn nhân và bà ấy quá nhạy cảm, bi quan và cô đơn.",1,0,0,0,0,0,0,0,1,0,0
Cô ấy rất hư hỏng và có thái độ khủng khiếp.,1,0,0,0,0,0,0,0,1,0,0
