Original Text,Label,Emotional Reasoning,Overgeneralization,Should Statements,Personalization,Mental Filter,Disqualifying the Positive,Jumping to Conclusions,Labeling and Mislabeling,Magnification and Minimization,All-or-Nothing Thinking
Tâm trí của tôi dường như không bao giờ rời khỏi việc phân tích quá mức bất kỳ phần nhỏ nào trong ngày của tôi có thể liên quan đến một loại triệu chứng rối loạn nào đó (chẳng hạn như phản ứng thái quá với bất kỳ suy nghĩ nào không giống của tôi).,1,0,1,0,0,0,0,0,0,0,0
"Hóa ra gia đình tôi có một vài người bạn gia đình là những kẻ ấu dâm. Khi nghe điều này, tôi cảm thấy ghê tởm và bắt đầu nghi ngờ mọi thứ lần nữa.",1,0,1,0,0,0,0,0,0,0,0
"Mỗi khi bạn trai tôi và tôi nói chuyện, con trai anh ấy sẽ ngắt lời với BẤT CỨ điều gì vô lý, với bất kỳ câu hỏi ngẫu nhiên nào, nói rằng nó quan trọng. Anh ấy cần được trả lời ngay bây giờ! hoặc sẽ làm bất cứ điều gì để ngắt lời!",1,0,1,0,0,0,0,0,0,0,0
"Từ thời thơ ấu, tôi luôn là đứa trẻ không ai thích.",1,0,1,0,0,0,0,0,0,0,0
"Trong một nhóm, họ cố gắng trấn an một bệnh nhân khác rằng cô ấy xinh đẹp như thế nào, nhưng đồng thời lại hạ thấp tôi. Cả hai chúng tôi đều có tóc ngắn và không trang điểm",1,0,1,0,0,0,0,0,0,0,0
"Sau khi tìm việc gần 3 năm, tôi trở nên miễn cưỡng không muốn nỗ lực thêm vào hành động vô ích này nữa. Tôi cũng cảm thấy như vậy về việc theo đuổi bất kỳ loại mối quan hệ nào. Tôi không có mục tiêu, ước mơ hay kế hoạch cho tương lai. Thành thật mà nói, tôi chỉ muốn ra khỏi nhà với bộ quần áo trên người và chấp nhận sự thật rằng tôi không nên chạy trốn khỏi số phận chết trên đường phố.",1,0,1,0,0,0,0,0,0,0,1
"Anh ta đã bóp cổ tôi vài lần (không đến mức bất tỉnh), gây ra rất nhiều thiệt hại cho đồ đạc và nhà cửa của tôi, anh ta phần nào ngăn cản tôi gặp bạn bè, anh ta luôn đổ lỗi cho tôi về mọi thứ và kiểm soát tôi nói chuyện với ai qua điện thoại hoặc internet. Anh ta không phải lúc nào cũng như vậy. Anh ta từng quan tâm, yêu thương, thể hiện cảm xúc; đảm bảo tôi có những gì tôi cần.",1,0,1,0,0,0,0,0,0,0,0
Vấn đề của chúng tôi là anh ấy dành toàn bộ thời gian chơi game bạo lực trên máy tính xách tay và không làm bài tập hay giúp đỡ việc nhà.,1,0,1,0,0,0,0,0,0,0,0
Điều tôi tin là tôi chỉ có giá trị dựa trên những gì tôi cống hiến cho nhân loại.,1,0,1,0,0,0,0,0,0,0,0
"Tôi không thể nói chuyện với gia đình vì họ sẽ không hiểu và họ không bao giờ lắng nghe bất kể điều đó quan trọng đến mức nào và bạn bè của tôi, họ chỉ cho tôi cùng một lời khuyên “mọi chuyện sẽ ổn thôi” mà tôi không còn thấy an ủi nữa.",1,0,1,0,0,0,0,0,0,0,0
"Mẹ tôi qua đời khoảng 2 năm trước nhưng ngay cả trước đó, tôi đã luôn trầm cảm theo những gì tôi có thể nhớ.",1,0,1,0,0,0,0,0,0,0,0
Tôi đã trưởng thành rất nhiều nhưng anh ấy thì không. Anh ấy sẽ không giải quyết bất kỳ vấn đề nào giữa chúng tôi. Anh ấy thực sự chưa trưởng thành. Anh ấy không bao giờ nhận trách nhiệm về phần mình trong bất kỳ vấn đề nào. (Mọi thứ luôn là lỗi của tôi theo anh ấy.),1,0,1,0,0,0,0,0,0,0,0
"Cô ấy dường như không thực sự muốn biết tôi đang làm gì hay cảm thấy thế nào. Bất cứ khi nào cô ấy nổi giận về điều gì đó, tôi luôn là người bị cô ấy quát mắng. ",1,0,1,0,0,0,0,1,0,0,0
Không thể tận hưởng bất cứ điều gì tôi yêu thích.,1,0,1,0,0,0,0,0,0,0,0
Tôi đã bị dày vò cả đời vì thiếu trí nhớ về gần như toàn bộ quá khứ của mình.,1,0,1,0,0,0,0,0,0,0,0
"Tôi không tin vào các chuyên gia sức khỏe tâm thần vì tôi sợ những gì họ (và bố mẹ tôi) sẽ làm với tôi nếu tôi nói sự thật. Mọi người xung quanh đều ghét tôi, mọi người đều nghĩ tôi điên. Tôi nghĩ tôi điên.",1,0,1,0,0,0,0,1,0,0,0
Tôi cũng cực kỳ hoang tưởng về việc có người đột nhập vào nhà tôi (và nghĩ rằng tôi sẽ nghe thấy tiếng người đột nhập) điều này khiến tôi phải thức trắng đêm để kiểm tra âm thanh và kiểm tra cửa để đảm bảo chúng đã khóa.,1,0,1,0,0,0,0,0,0,0,0
"Tôi đã trải qua tổng cộng 14 công việc (9 hàn, 1 bảo trì và 4 công việc lặt vặt kiếm tiền). Tôi thích công việc trong Lực lượng Không quân (hàn/thợ máy) và công việc máy móc khai thác mỏ nhất… Tôi đã bị chấm dứt thời gian thử việc trong công việc bảo trì và bị sa thải khỏi công việc hàn hai năm trước vì tranh chấp với sếp về tính kịp thời/chất lượng công việc của tôi (mà anh ta ngày càng chỉ trích nhiều hơn). Hầu hết các công việc tôi đều bị cho nghỉ việc",1,0,1,0,0,0,0,0,0,0,0
"Tôi cảm thấy khó khăn khi nói rõ suy nghĩ của mình một mình, nhưng giải thích cho cô ấy thì dường như gần như không thể.",1,0,1,0,0,0,0,0,0,0,0
"Tôi rất lo lắng khi nói chuyện với mọi người, và có xu hướng trống rỗng, hoặc chỉ im lặng. Tôi muốn điều này dừng lại, xin hãy giúp tôi! Khi tôi nói chuyện với ai đó, tôi rất lo lắng, lòng bàn tay tôi đổ mồ hôi, và tôi không bao giờ có thể nghĩ ra điều gì để nói. Tôi từng là một người rất hướng ngoại, bây giờ tôi dường như không thể nói chuyện với bất kỳ ai tôi không biết.",1,0,1,0,0,0,0,0,0,0,0
Nỗi lo lắng mà tôi mắc phải đã thay đổi tôi hoàn toàn và tôi không thể làm bất cứ điều gì tôi từng làm.,1,0,1,0,0,0,0,0,0,0,0
"Tôi có rất nhiều triệu chứng, nếu không phải là tất cả.",1,0,1,0,0,0,0,0,0,0,0
Anh ấy liên tục nói dối về tình trạng bài tập của mình và sau đó bị bắt quả tang một cách ngu ngốc khi cuối cùng anh ấy thú nhận.,1,0,1,0,0,0,0,0,0,0,0
"Từ việc đọc đó, tôi sợ hãi và bắt đầu lo lắng mình đang mắc bệnh tâm thần phân liệt.",1,0,1,0,0,0,0,0,0,0,0
Tôi chưa bao giờ thực sự cảm thấy tuyệt vọng hay buồn bã vì tôi muốn trở lại cuộc sống và các hoạt động mà căn bệnh mãn tính của tôi đang ngăn cản tôi. Nhanh chóng đến bây giờ và tôi không còn cảm thấy có động lực hay hào hứng với bất cứ điều gì và tôi có cảm giác hối tiếc tràn ngập rằng tôi đã có thể tránh được tình huống mà tôi đang gặp phải.,1,0,1,0,0,0,0,0,0,0,0
Tôi đã cố gắng hết sức để hôn nhân của mình thành công và đáp ứng mong đợi của chồng và gia đình anh ấy nhưng tôi luôn bị nói rằng tôi vô dụng và có lẽ tôi nên tự tử.,1,0,1,0,0,0,0,0,0,0,0
Tôi đang gặp khó khăn liên tục trong việc được lắng nghe và cảm thấy thực sự nản lòng đến mức tôi không muốn cố gắng giao tiếp hay khẳng định nữa vì tôi cảm thấy điều đó dù sao cũng không hiệu quả.,1,0,1,0,0,0,0,0,0,0,0
"Những định kiến đang giết chết tôi và mẹ tôi, người cũng đang chịu đựng về tinh thần/thể chất, khiến tôi khó rời đi, kết nối với người khác, và có vấn đề với việc tôi và chị gái tôi lớn lên và độc lập.",1,0,1,0,0,0,0,0,0,0,0
"Lớn lên, chị gái tôi luôn oán giận tôi, chị ấy đã bắt nạt tôi suốt cuộc đời, thậm chí còn công khai làm tôi xấu hổ trên Facebook và Twitter thường xuyên. Chị ấy nói chuyện với tôi một cách trịch thượng trong mọi cuộc trò chuyện và châm chọc tôi bất cứ khi nào có cơ hội và không kiềm chế trước mặt bố mẹ tôi.",1,0,1,0,0,0,0,0,0,0,0
Tôi đã bị các cơn hoảng loạn trong 10 năm gần đây chúng trở nên tồi tệ hơn rất nhiều và tôi không thể vượt qua chúng nữa. Tôi bị lo lắng về sức khỏe nghiêm trọng và tim tôi sẽ đập nhanh không rõ lý do nên bây giờ tôi tin rằng mình bị rung nhĩ và tôi không thể bỏ qua điều đó.,1,0,1,0,0,0,0,0,0,1,0
"Nhưng tôi luôn có cùng một vấn đề: tại một thời điểm nào đó, tôi trở thành một người mà không ai quan tâm hoặc thậm chí cố gắng phớt lờ tôi. Vấn đề thứ hai tôi gặp phải – tôi không thể tập trung chút nào.",1,0,1,0,0,0,0,0,0,0,0
Tôi LUÔN PHẢI xin lỗi khi tôi làm điều gì đó sai và họ thì không.,1,0,1,0,0,0,0,0,0,0,0
"Tôi là người chống đối xã hội vì tôi không nói nhiều, trừ khi mọi chuyện diễn ra nhanh chóng. Tôi tin rằng con người là dơ bẩn và sai lầm lớn nhất của họ là được tạo ra ngay từ đầu.",1,0,1,0,0,0,0,0,1,0,0
"Kể từ đó, bất cứ khi nào mẹ tôi đi ra ngoài một mình, tôi trở nên hoảng loạn. Tôi liên tục yêu cầu bà đừng ra ngoài một mình, vì sợ mất bà. Tôi rất lo lắng mỗi khi bà ốm hoặc chỉ bị cảm lạnh nhẹ. Trong suốt những giờ đó, tôi không thể tập trung vào bất cứ điều gì hiệu quả. Tôi thậm chí còn từ bỏ ý định học ở ngoài tiểu bang của mình. Tôi chắc chắn rằng bố tôi sẽ không thể chăm sóc bà tốt. Và không có mẹ, tôi thậm chí không biết mình sẽ sống tiếp thế nào. Tôi thậm chí không thể tưởng tượng một giây mà không biết liệu bà có ổn không. Tôi không biết liệu sự bảo vệ quá mức này là tốt hay xấu. Nhưng tôi có cảm giác rằng tôi liên tục mất đi những người mình yêu thương.",1,0,1,0,0,0,0,0,0,0,1
Điều này cũng ảnh hưởng đến khả năng tin tưởng người khác trong cuộc sống của tôi bây giờ.,1,0,1,0,0,0,0,0,0,0,0
"Chồng tôi thất thường, bạo lực & thường xuyên dùng những lời lẽ lăng mạ thậm tệ và thậm chí còn nhổ nước bọt vào mặt tôi.",1,0,1,0,0,0,0,0,0,0,0
"Tôi đã tha thứ cho anh ấy ngay từ đầu mối quan hệ khi tôi phát hiện ra anh ấy đã lừa dối tôi, nhưng tôi chưa bao giờ có thể xây dựng lại niềm tin. Vì vậy, rõ ràng điều này khiến tôi cảm thấy thực sự không được tôn trọng khi tôi ngồi đó cả đêm chờ đợi và phát điên lo lắng liệu anh ấy có an toàn không, liệu anh ấy có ở với người phụ nữ khác không, liệu anh ấy có bị thương không… có rất nhiều điều chạy qua tâm trí tôi trong những giờ dài kinh khủng đó cho đến khi anh ấy quyết định liên lạc hoặc về nhà.",1,0,1,0,0,0,0,0,0,0,0
Tôi đang nhanh chóng đạt đến giới hạn của mình vì dường như không có gì tốt đẹp xảy ra trong cuộc sống của tôi.,1,0,1,0,0,0,0,0,0,0,0
Tôi cảm thấy những trải nghiệm này đối với David đã làm anh ấy bị tổn thương đến mức anh ấy luôn tự ti về mọi điều nhỏ nhặt mình làm. Tôi cảm thấy bất cứ điều gì tôi nói cũng sẽ khiến anh ấy cảm thấy tồi tệ về bản thân trong vài tháng tới.,1,0,1,0,0,0,0,1,0,0,0
"Cô ấy hoàn toàn phi lý trí và tôi lo rằng cô ấy có thể có một số vấn đề tâm thần tiềm ẩn. Tôi không nghĩ rằng cô ấy hiểu cách cô ấy nói chuyện với mọi người ảnh hưởng đến khả năng giúp đỡ cô ấy trong những tình huống căng thẳng. Cô ấy không nhận ra rằng tôi đang cố gắng giúp đỡ cô ấy, và rằng cô ấy thực sự đang làm cho việc đó trở nên khó khăn.",1,0,1,0,0,0,0,1,0,0,0
Có những lúc tôi cũng cảm thấy như mình đang liên tục mơ.,1,0,1,0,0,0,0,0,0,0,0
"Tôi cảm thấy rất choáng ngợp khi làm bất cứ điều gì, vì vậy tôi chỉ nằm dài trên ghế sofa và không làm gì cả. Tôi cảm thấy rất khó chịu khi phải đứng dậy làm bất cứ điều gì, và việc không thể làm gì đã đi theo tôi kể từ khi bệnh trầm cảm của tôi bắt đầu.",1,0,1,0,0,0,0,0,0,0,0
Tôi sẽ không nói ghét họ cũng như không muốn làm hại họ nhưng tôi thấy rất khó để dung thứ cho mọi người… Tôi nghĩ con người nói chung là những kẻ ngốc.,1,0,1,0,0,0,0,0,0,0,0
"Tôi có những ảo tưởng nghiêm trọng, giống như mỗi phút mỗi ngày tôi đều bị thuyết phục rằng mình mắc một căn bệnh đe dọa tính mạng (STD mặc dù tôi chưa bao giờ hoạt động tình dục, vấn đề tim mạch mặc dù tôi đã có một cuộc hẹn khám tim và được xác nhận hoàn toàn bình thường và ung thư vì tôi bị hoang tưởng) TÔI ĐÃ CÓ NHỮNG ẢO GIÁC NGHIÊM TRỌNG TRONG 4-5 NĂM QUA MÀ TÔI BỊ THUYẾT PHỤC RẰNG ĐANG CỐ GẮNG GIẾT TÔI.",1,0,1,0,0,0,0,0,0,0,0
"Nó có thể là rối loạn lưỡng cực hoặc một cái gì đó tương tự, nhưng tôi gần như luôn có phản ứng ngược lại với mọi thứ. Ví dụ như nếu tôi đang xem ai đó bị bắn, mọi người thường cảm thấy tồi tệ hoặc rùng mình khi nhìn thấy cảnh đó, nhưng vì một lý do nào đó tôi chỉ cười lớn. Tương tự với những cảm xúc khác, nếu tôi buồn, tôi thường hành động vui vẻ và cứ thế.",1,0,1,0,0,0,0,0,0,0,0
Lý do tôi nghi ngờ mình có thể bị lạm dụng tình dục khi còn nhỏ là vì trí nhớ của tôi cứ đưa tôi trở lại cuốn nhật ký mà tôi đã có.,1,0,1,0,0,0,0,0,0,0,0
Để nhận ra tôi không có khả năng thể hiện cảm xúc cho bất cứ điều gì hoặc bất cứ ai.,1,0,1,0,0,0,0,0,0,0,0
Nó tệ nhất vào thời cấp hai khi bạn cô ấy chuyển đi và không ai thích cô ấy cả.,1,0,1,0,0,0,0,0,0,0,0
"Tôi bị chứng mất khoái cảm khá cực đoan, tôi đã mất hứng thú với gần như mọi thứ tôi từng thích và tôi thích ở một mình và dành tất cả thời gian ngoài giờ học của mình một mình.",1,0,1,0,0,0,0,0,0,0,0
"Nhưng không viên thuốc nào có thể thay đổi sự thật rằng tôi không bao giờ có thể bù đắp được thời gian đã mất. Tôi 30 tuổi nhưng tôi cảm thấy như một đứa trẻ trong cơ thể người lớn và bất kể tôi làm gì hay nhanh đến đâu, tôi dường như không bao giờ có thể bắt kịp những người khác bị bỏ lại phía sau.",1,0,1,0,0,0,0,0,0,0,0
"Tôi chưa bao giờ tin tưởng bất cứ ai, điều này có lẽ bắt nguồn từ việc bị lạm dụng. Tôi cảm thấy mình xấu xí và không cô gái nào có thể yêu tôi nên họ chắc chắn phải có một người đàn ông khác. Tôi phải bỏ việc vì tôi không thể ở gần mọi người nữa, tôi cảm thấy kỳ lạ và khó xử và không bao giờ có điều gì để nói.",1,0,1,0,0,1,0,0,0,0,0
"Từ khi tôi có thể nhớ được, tôi luôn nghĩ mình không hấp dẫn. Tôi lo lắng mình sẽ không bao giờ có thể khỏa thân hay thân mật với bất cứ ai nữa.",1,0,1,0,0,0,0,0,1,0,0
"Nhưng tôi luôn tự hỏi liệu tôi có bị đánh thuốc mê và cưỡng hiếp khi còn nhỏ không. Và nếu đây là lý do tại sao cuộc sống của tôi đầy căng thẳng, tại sao tôi dường như thiếu tự tin, tại sao tôi lại mắc bệnh động kinh và các vấn đề về giấc ngủ.",1,0,1,0,0,0,0,0,0,0,0
"Sau hơn 10 năm kết hôn và 3 đứa con, giờ tôi tự hỏi liệu chồng tôi có phải là người tự ái và lạm dụng tình cảm tôi không vì nhiều điều anh ấy làm giống hệt như những gì cha mẹ tôi đã làm.",1,0,1,0,0,0,0,0,0,0,0
Họ không giúp chúng tôi mà dường như chỉ ở đó để chỉ trích chúng tôi.,1,0,1,0,0,0,0,0,0,0,0
"Để bắt đầu, từ nhỏ tôi đã chuyển trường và được đặt vào một môi trường khác. Tôi học lớp ba và từ thời điểm đó trở đi, tôi không thể không suy sụp mỗi ngày.",1,0,1,0,0,0,0,0,0,1,0
"Trong ba năm qua, tôi chưa bao giờ cảm thấy ổn. Tôi bắt đầu tự rạch tay để trừng phạt bản thân vì tôi ghét bản thân. Tôi là một người rất tự ti và tôi chưa bao giờ thích bất cứ điều gì về bản thân mình.",1,0,1,0,0,0,0,0,0,0,0
Anh ta lạm dụng bằng lời nói và cố gắng kiểm soát mọi thứ.,1,0,1,0,0,0,0,0,0,0,0
Tôi không thích đi mua sắm với anh ấy vì nó luôn kết thúc bằng việc chúng tôi cãi nhau.,1,0,1,0,0,0,0,0,0,0,0
"Có lẽ vì cô ấy, tôi luôn hoài nghi về hôn nhân, nghĩ rằng nếu tất cả đàn ông đều lừa dối sẽ không có ý nghĩa gì khi kết hôn.",1,0,1,0,0,0,0,1,0,0,0
"Mặc dù gần đây tôi đã ghét tương tác xã hội và cảm thấy hoàn toàn tê liệt nói chung. Vì vậy, tôi hoặc hung hăng, tê liệt, hoặc lo lắng một cách ngẫu nhiên rằng tôi đang quá xa cách hoặc quá thô bạo.",1,0,1,0,0,1,0,0,0,0,0
"Tôi không nghĩ mình có cảm giác bị thu hút tình dục bởi anh ấy, nhưng tôi lo lắng rằng cuối cùng tôi có thể cảm thấy như vậy.",1,0,1,0,0,0,0,1,0,0,0
ngắn gọn là quản lý của tôi ở chỗ làm đã quấy rối tôi nhiều lần và tôi đứng yên. không phải vì tôi sợ mà chỉ đứng yên và không thể nói không. tất nhiên tôi cảm thấy nếu điều này xảy ra lần nữa tôi có lẽ sẽ phản ứng tương tự!,1,0,1,0,0,0,0,1,0,0,0
"Một điều là, tôi biết mình thiếu rất nhiều sự đồng cảm. Rất nhiều người quen biết tôi nói với tôi điều này. Một ví dụ là, có lần tôi làm bạn tôi buồn (cô ấy khóc rất nhiều) và tôi không hề quan tâm. Tôi biết cô ấy cảm thấy thế nào nhưng tôi không thực sự quan tâm. Tôi không cảm thấy hối hận chút nào.",1,0,1,0,0,0,0,0,0,0,0
"Năm ngoái, vì một sai lầm ngu ngốc mà tôi đã gây ra, tôi đã cãi vã lớn với một số người bạn thân nhất của mình và những người còn lại đã phản bội tôi.",1,0,1,0,0,0,0,0,0,0,0
"Tôi cho rằng mọi người muốn tôi chết khi họ chỉ trích tôi. Tôi bị bắt nạt khi còn nhỏ và ở tuổi thiếu niên, điều đó đang gây ra cho tôi rất nhiều vấn đề.",1,0,1,0,0,0,0,1,0,0,0
tôi bị lo lắng và sợ mắc bệnh tâm thần phân liệt suốt 12 giờ. điều này xảy ra khoảng 7 tháng trước. kể từ đó tôi phải bỏ cần sa vì nó gây cho tôi những cơn hoảng loạn.,1,0,1,0,0,0,0,0,0,0,0
tôi vừa kết thúc hóa trị và tôi đang khỏe hơn nhưng tôi sợ điều gì sẽ xảy ra tiếp theo nếu tuổi thơ của tôi thật tồi tệ và khi tôi 18 tuổi là ung thư thì sao khi tôi 21?,1,1,1,0,0,0,0,0,0,0,0
"tôi nhận thấy rằng tôi gặp khó khăn trong việc đưa ra quyết định, tôi luôn cho phép người khác quyết định/lựa chọn thay tôi, như để mẹ tôi quyết định trường học và đại học nào tôi nên đi, môn học nào tôi nên học. bắt đầu từ trường tiểu học tôi luôn dựa dẫm vào một người bạn (tôi không thể sống thiếu bạn bè), tôi sẽ cảm thấy lo lắng và bất lực khi tôi ở một mình.",1,0,1,0,0,0,0,0,0,0,0
Tôi đã đối mặt với cả hai nhưng họ phủ nhận... bây giờ tôi không tin tưởng họ khi ở một mình,1,0,1,0,0,0,0,0,0,0,0
"Cô ấy hiện đã ngoài ba mươi và tự hành hạ bản thân, cô ấy luôn gặp vấn đề với các mối quan hệ cá nhân và thường xuyên trút giận lên gia đình mình.",1,0,1,0,0,0,0,0,0,0,0
"Tôi đang nhận thấy một xu hướng trong cuộc sống của mình, theo đó sự tiêu cực và cay đắng của chính tôi đã trở thành một phần trong tính cách của tôi. Tôi luôn ở trong tình huống tệ nhất của mọi trải nghiệm; bị từ chối xã hội, bị bắt nạt, bị tấn công và bị xa lánh dường như luôn đeo bám tôi một cách liên tục bất kể tôi thay đổi thái độ như thế nào. Tôi đã học cách chấp nhận điều này, vì cuộc sống của tôi sẽ không bao giờ tốt đẹp hơn, và mọi nỗ lực để có thể thay đổi niềm tin đó đều vô ích. Tôi có xu hướng nói chuyện với những người không thua kém gì cuộc sống của tôi, vì họ cũng đã trải qua những vấn đề tương tự như tôi, nhưng đã trở nên rõ ràng đối với tôi rằng ngay cả họ cũng không muốn kết giao với tôi.",1,0,1,0,0,0,0,1,0,0,0
"Kể từ ngày tôi sinh ra, tôi luôn gặp vấn đề trong việc bày tỏ suy nghĩ của mình và nói ra những gì tôi muốn nói. Điều này khiến tôi trông hơi ngốc nghếch và điên rồ.",1,0,1,0,0,0,0,0,1,0,0
Có những lúc tôi cũng cảm thấy như mình đang mơ liên tục.,1,0,1,0,0,0,0,0,0,0,0
"Cô ấy khiến tất cả chúng tôi phát điên, thật khó để ở gần cô ấy. Cô ấy luôn hỏi anh trai tôi liệu anh ấy có giận cô ấy không vì cô ấy nghĩ rằng anh ấy không nói chuyện với cô ấy đủ. Cô ấy luôn muốn được thương hại.",1,0,1,0,0,0,0,0,0,0,0
"Những suy đoán của tôi chủ yếu xuất phát từ việc tôi nhận thấy rằng tôi khác biệt rõ rệt về mặt xã hội so với những người khác, và thường không cảm thấy gì khi những người xung quanh tôi đang khóc, cười hay trò chuyện.",1,0,1,0,0,0,0,0,0,0,0
Tôi thiếu sự thờ ơ và mất kết nối cảm xúc với mọi thứ.,1,0,1,0,0,0,0,0,0,0,0
"Bố tôi giữ cô ấy để cố gắng ngăn cô ấy, và khi cô ấy đang cố gắng thoát ra, cô ấy nhìn lại tôi và nói với tôi rằng nếu cô ấy chết thì đó là lỗi của tôi. Điều này dẫn đến việc tôi tin rằng mọi thứ luôn là lỗi của tôi.",1,0,1,0,1,0,0,0,0,0,0
"Chúng tôi nhận thấy rằng con gái 4 tuổi của chúng tôi khóc vì mọi thứ nhỏ nhặt, và dường như gặp khó khăn trong việc thể hiện bản thân bằng lời nói ở nhà và mẫu giáo.",1,0,1,0,0,0,0,0,0,0,0
