Original Text,Label,Emotional Reasoning,Overgeneralization,Should Statements,Personalization,Mental Filter,Disqualifying the Positive,Jumping to Conclusions,Labeling and Mislabeling,Magnification and Minimization,All-or-Nothing Thinking
"Khi tôi cảm thấy khó chịu hoặc bực bội, tôi biết trong đầu rằng điều đó là sai và tôi không nên thô lỗ hay xa cách nhưng cơ thể tôi sẽ không nghe lời.",1,0,0,1,0,0,0,0,0,0,0
"Tuy nhiên, tôi lo lắng rằng mình không yêu thương cô ấy như tôi cảm thấy mình nên làm.",1,0,0,1,0,0,0,0,0,0,0
"Anh ấy đã chia tay tôi một lần vì chúng tôi đã cãi nhau rất nhiều, chủ yếu là vì tôi đã tạo ra những cuộc cãi vã vì tôi cảm thấy anh ấy không ở trong mối quan hệ như anh ấy nên làm.",1,0,0,1,0,0,0,0,0,0,0
"Trong vài tuần qua, tôi đã chuyển từ trầm cảm nặng sang một dạng hưng cảm. Tôi có thể đã cảm thấy cảm giác ""phê"" này một lần trước đây nhưng không đến mức này - đặc biệt là trong kỳ thi cuối kỳ, nơi hầu hết mọi người đều trầm cảm và căng thẳng.",1,0,0,1,0,0,0,0,0,0,0
Tôi không nghĩ mình có quyền buồn vì cuộc sống của tôi rất tốt so với hầu hết mọi người nhưng tôi không cảm thấy hạnh phúc. Tôi bối rối không biết mình có vấn đề gì hay thậm chí có vấn đề gì không. Tôi hầu như không có bạn bè và cứ tự cô lập mình khỏi người khác ngay cả khi sau đó tôi cảm thấy buồn và cô đơn.,1,0,0,1,1,0,0,0,0,0,0
"Đó sẽ là những điều nhỏ nhặt, những cuộc cãi vã nhỏ, những điều đáng lẽ là một cuộc tranh cãi hoặc một cuộc trò chuyện và sau đó nó tốt hơn hoặc tồi tệ hơn, nhưng anh ấy không bao giờ có thể kiểm soát cơn giận của mình.",1,0,0,1,0,0,0,0,0,0,0
"Tôi biết điều đó không lành mạnh, nhưng tôi dường như không được thỏa mãn chỉ từ sự chú ý tích cực.",1,0,0,1,0,0,0,0,0,0,0
"Trong một thời gian dài, tôi thực sự cảm thấy mình không thể định nghĩa bản thân, và điều đó đã góp phần vào việc giải thể nhân cách và các vấn đề khác. Bây giờ nhìn lại, tôi thấy không phải là tôi không thể định nghĩa bản thân, mà là định nghĩa về bản thân tôi lại trái ngược với những gì tôi muốn trở thành. Tôi thận trọng, nhưng lại muốn phiêu lưu, lo lắng, nhưng lại muốn điềm tĩnh, không linh hoạt trong khi lại muốn thích nghi, thực tế trong khi lại muốn có tham vọng mà hiện thực không thể hỗ trợ, cô lập và tự lực trong khi tôi thà dựa dẫm vào người khác nếu điều đó có nghĩa là tôi sẽ hòa đồng, và nhiều hơn nữa. Tôi biết tôi là ai, và tôi biết tôi muốn trở thành ai, nhưng những điều duy nhất còn lại không mâu thuẫn không phải là bất kỳ điều gì quan trọng. Tôi có thể thay đổi con người mình để phù hợp với cách tôi muốn trở thành không, và nếu có, xin hãy giúp tôi bằng một mô tả chi tiết về cách điều đó thậm chí có thể thực hiện được. Tôi thực sự cần điều này. Nếu có ý nghĩa gì, lòng tự trọng cũng đóng một vai trò lớn.",1,0,0,1,0,0,0,0,1,0,0
"Tôi biết điều này cần được một chuyên gia giải quyết, nhưng tôi không biết làm thế nào để giúp họ khi cả hai chúng tôi đều không có đủ nguồn lực để làm điều đó.",1,0,0,1,0,0,0,0,0,0,0
"Nếu tôi nghĩ anh ta là kẻ săn mồi, tôi sẽ viết gì đó trên diễn đàn chữa bệnh của anh ta nhưng tôi sẽ phải chứng minh câu chuyện của mình, điều đó có nghĩa là công khai tên của chúng tôi. Tôi biết tôi phải tha thứ cho anh ta vì lợi ích của tôi nhưng có sự chấp nhận và có sự cam chịu, có nghĩa là tôi sẽ chấp nhận nó nhưng cần phải phản đối.",1,0,0,1,0,0,0,0,1,0,0
"Tôi luôn giữ cảm xúc trong lòng và bây giờ tôi nhận ra rằng tôi thực sự không thể giải tỏa chúng. Tôi không thể khóc dù cố gắng đến mấy và tôi đã không khóc trong khoảng một năm nay, thậm chí không phải vì đau đớn — 2 tháng trước tôi bị một mảnh kính lớn xuyên qua ngón tay và nó bị kẹt lại. Sau khi được kéo ra ở bệnh viện, tôi có một lỗ lớn nhưng tôi không khóc dù nó đau như địa ngục.",1,0,0,1,1,0,0,0,0,0,0
"Tôi biết đây không phải là hành vi bình thường đối với bất kỳ người bình thường, hoạt động nào, nhưng đây là phương sách cuối cùng tôi cho rằng để thực sự xem liệu có bất cứ điều gì tôi có thể làm trước khi quá muộn.",1,0,0,1,0,0,0,0,0,0,0
"Tôi chỉ muốn người quan trọng nhất của tôi hiểu rằng gia đình không nên tham gia quá nhiều vào nhóm bạn của bạn, v.v.",1,0,0,1,0,0,0,0,0,0,0
"Tôi 15 tuổi và tôi không biết tại sao nhưng tôi muốn cảm thấy buồn, tôi muốn cảm thấy trầm cảm. Tôi không biết tại sao. Các trang web khác đã nói rằng đó là để tôi tự thương hại bản thân, nhưng tôi ghét làm điều đó. Đôi khi tôi chỉ muốn ngồi trên giường và khóc mà không vì lý do gì. Có điều gì không ổn với tôi không? Tôi luôn tự nhủ ""bạn chỉ muốn được chú ý"" nhưng tôi không phải loại người đó. Tôi ghét khi mọi người nói chuyện với tôi, hỏi tôi những câu hỏi, và về cơ bản là cho tôi bất kỳ sự chú ý nào. Và tôi nghĩ đó là lý do tại sao tôi gặp khó khăn khi tìm một nguồn giúp tôi hiểu điều gì đang xảy ra với tôi. Ý tôi là, cuộc sống của tôi không hoàn hảo, mẹ tôi không ủng hộ và hầu như không làm cha mẹ. Và tôi lấy đó làm cái cớ để mình buồn. Tôi không biết phải nói gì nữa, tôi không biết tại sao tôi muốn buồn, hay tại sao tôi lại hành động như vậy. Tôi chỉ muốn biết điều gì đang xảy ra với tôi.",1,0,0,1,0,0,0,0,1,0,0
"Tôi tức giận vì mọi điều nhỏ nhặt anh ấy làm như về nhà muộn từ công việc hoặc khi anh ấy nói những điều mà tôi không nên tức giận. Tôi muốn thay đổi và buông bỏ tất cả sự tức giận, tôi biết điều đó không lành mạnh nên tôi muốn thay đổi, tôi chỉ không biết làm thế nào…",1,0,0,1,0,1,0,0,0,0,0
"Chỉ có hai người tôi không bao giờ có thể giết, và họ không phải là thành viên trong gia đình tôi, điều đó có nghĩa là tôi phải kiểm soát bản thân rất nhiều mỗi ngày xung quanh những người tôi được cho là 'yêu thương'.",1,0,0,1,0,0,0,0,0,0,0
"Tôi biết theo xã hội và tâm lý học thì điều đó nên làm tôi bận tâm, nhưng nó không làm.",1,0,0,1,0,0,0,0,0,0,0
"Nhưng tôi không biết làm thế nào để nói với bố mẹ tôi rằng hãy để yên, hãy để chúng tôi xa nhau, chúng tôi không có điểm chung và chỉ đơn giản là không nên nói chuyện. Nếu anh ấy đang được điều trị THỰC SỰ có lẽ mọi thứ sẽ khác nhưng anh ấy không muốn mọi thứ thay đổi.",1,0,0,1,0,0,0,1,0,0,0
Trong đầu tôi biết rằng có lẽ tốt nhất là nên tiếp tục và không quay lại với cô ấy.,1,0,0,1,0,0,0,0,0,0,0
"Khi tôi hẹn hò với những người đàn ông kiểu “chảnh chọe” hơn, tôi cảm thấy an toàn, mọi thứ dường như đúng như vậy, nhưng rồi tôi cũng khó chịu với hành vi của họ và cứ nghĩ rằng tôi xứng đáng với một người tốt hơn. Tôi rất buồn, cô đơn và bối rối, và tôi cảm thấy có điều gì đó không ổn với mình và tôi nên xấu hổ vì không thể tìm được bạn trai.",1,0,0,1,0,0,0,0,0,0,0
"Ngoài ra, một số người gây cho tôi quá nhiều lo lắng đến mức tôi phải tự làm hại bản thân.",1,0,0,1,0,0,0,0,0,0,0
Tôi có nên bị giữ theo tiêu chuẩn của đức tin kiên trì suốt thời thơ ấu bất kể những trải nghiệm tình huống của tôi có thể đã ảnh hưởng đến tôi/khiến tôi trở nên chua chát không? Có lẽ.,1,0,0,1,0,0,0,0,0,0,0
Tôi cảm thấy phần lớn thời gian tôi chỉ phản ứng với mọi thứ vì tôi biết mình phải làm vậy.,1,0,0,1,0,0,0,0,0,0,0
Tôi không tin điều này là bình thường nhưng anh ấy gần như đã thuyết phục tôi rằng tôi có lỗi trong những điều khoản này.,1,0,0,1,1,0,0,0,0,0,0
Tôi cảm thấy xấu hổ vì mình như thế này vì tôi đến từ một gia đình yêu thương và có những người bạn tuyệt vời và một cuộc sống tuyệt vời vậy tại sao tôi lại cảm thấy như thế này!?!,1,0,0,1,0,0,0,0,0,0,0
"Tôi đã phải chịu đựng những nỗi sợ hãi ám ảnh trong 7 năm nay, tuy nhiên trong một năm tôi đã phát triển một nỗi ám ảnh về việc lo lắng trong một khoảnh khắc đặc biệt mà tôi được cho là hạnh phúc.",1,0,0,1,0,0,0,0,0,0,0
"Tôi lo lắng về cách mình sẽ đối phó và cách mình sẽ làm mọi thứ, rất nhiều câu hỏi 'nếu thì' và 'làm thế nào', tôi biết đó không phải là cách, nhưng tôi thấy mình làm những điều này và sau đó cảm thấy tội lỗi nếu tôi chưa hoàn thành chúng.",1,0,0,1,1,0,0,0,0,0,0
"Tôi chỉ cảm thấy cô ấy không quan tâm. Lý do duy nhất tôi có thể nghĩ cô ấy bác bỏ điều đó là vì cô ấy ổn với điều đó, không có lý do gì tôi không nên như vậy.",1,0,0,1,0,0,0,1,0,0,0
"Một tháng sau, anh ta đưa một người phụ nữ khác vào nhà tôi và tiếp tục quan hệ tình dục với cô ta trong khi một người bạn khác của anh ta đang đến thăm. Có điều gì đó sai với tôi mà điều này lại xảy ra. Tôi không có ai để tin tưởng. Tôi đã cố gắng trở thành một người phụ nữ tốt. Điều này khiến tôi rất bối rối và tôi nghĩ mình đang phát điên, bây giờ.",1,0,0,1,1,0,0,0,0,0,0
"Tôi chỉ thấy từ “không quan tâm” hơi mạnh, vì tôi có quan tâm ở một mức độ nào đó, chỉ là không quan tâm “đủ” mà thôi.",1,0,0,1,0,0,0,0,0,0,0
"Tuy nhiên, tôi biết mình cũng phải suy nghĩ một cách hợp lý và đánh giá những thay đổi đã được thực hiện trong 18 tháng qua.",1,0,0,1,0,0,0,0,0,0,0
"Về mặt logic, những thứ tôi thích sẽ khiến tôi hạnh phúc, chẳng hạn như xem chương trình TV, đọc sách hoặc nghe nhạc.",1,0,0,1,0,0,0,0,0,0,0
Chúng tôi cãi nhau gần như mỗi ngày và anh ấy luôn nói dối tôi và không bao giờ cho tôi tình yêu và sự hỗ trợ mà tôi thực sự cần. Thậm chí có lúc tôi phải yêu cầu anh ấy thể hiện rằng anh ấy yêu và trân trọng tôi và tất cả những điều mà một người bạn trai nên làm cho bạn gái của mình.,1,0,1,1,0,0,0,0,0,0,0
"Tôi nghĩ điều đó thật kỳ lạ khi tôi là phụ nữ, và phụ nữ được cho là những người rất giàu cảm xúc.",1,0,0,1,0,0,0,0,0,0,0
"Tôi yêu đọc sách từ khi còn nhỏ, và tôi từng có thể đọc hết một cuốn sách trong một ngày, nhưng bây giờ dường như những từ ngữ không có ý nghĩa gì đối với tôi và tôi thường phải đọc đi đọc lại nhiều lần chỉ để hiểu những câu đơn giản.",1,0,0,1,0,0,0,0,0,0,0
"Trong một thời gian dài, tôi nghĩ rằng mình là người duy nhất trên thế giới có những suy nghĩ như vậy và không có ai giúp đỡ được tôi, nhưng gần đây tôi nghĩ mình có thể thử tìm kiếm câu trả lời.",1,0,0,1,0,0,0,0,0,0,0
"Tôi thấy rằng ngay cả khi dùng Celexa, tôi vẫn rất hay cáu kỉnh và dễ nổi giận. Tôi thấy rằng những điều nhỏ nhặt cũng khiến tôi rơi vào tâm trạng tiêu cực và suốt phần còn lại của ngày, tôi luôn cáu kỉnh. Một số ngày tốt đẹp, nhưng tôi thấy hầu hết các ngày tôi đều cáu kỉnh và không vui vẻ gì khi ở bên. Khi tôi uống thuốc cần sa y tế, tôi cảm thấy như một bức màn được gỡ bỏ và con người thật của tôi hiện diện (không bị phê thuốc, chỉ đủ để loại bỏ nỗi đau). Tôi tốt bụng, tôi không căng thẳng nhiều, tôi có thể thể hiện những cảm xúc mà tôi ước mình có thể có mỗi ngày. Tôi chỉ cảm thấy như mình nên luôn là người như vậy. Khi không dùng cần sa y tế, tôi lại lo lắng, dễ nổi giận, cáu kỉnh, ý nghĩ đi đến cửa hàng là một việc vặt, mọi thứ đều trở thành việc vặt. Tôi thực sự muốn biết tại sao tôi không thể là người đàn ông có thể thể hiện cảm xúc với gia đình mình và không quá u sầu. Tôi thực sự muốn tìm ra những gì tôi có thể làm để vượt qua các vấn đề của mình và trở thành người đàn ông mà gia đình tôi xứng đáng có được.",1,0,0,1,0,0,0,0,0,0,0
"Dù sao thì tôi cũng đã vượt qua được nhưng từ lâu tôi luôn nói chuyện với chính mình, đó là điều bình thường đối với tôi và tôi nghĩ nó là bình thường nhưng điều khiến nó không còn bình thường nữa là khi tôi bắt đầu nghĩ rằng tôi có một con người khác bên trong mình muốn bắt tôi và làm tổn thương tôi và làm mọi thứ có thể chỉ để hủy hoại tôi. Chà, đó không phải là vấn đề lớn, chỉ là những thứ mà tôi, một người sùng đạo, không làm hoặc bị cấm làm. Tuy nhiên, tôi không bao giờ để nó thể hiện ra ngoài nhưng đôi khi tôi lại mất kiểm soát và nói chuyện với chính mình ở nơi công cộng và mọi người nhìn tôi một cách kỳ lạ. Tôi biết mình thậm chí không thể tin tưởng vào suy nghĩ của mình. Tôi sợ mình đang mất đi sự tỉnh táo.",1,0,0,1,0,0,0,0,0,0,0
Tôi 13 tuổi và không biết liệu mình có kỳ lạ không nhưng tôi có thể bật và tắt mức độ thờ ơ của mình không? Tôi có thể tắt nó đi và hành động như cách mọi người nên hành động trong những tình huống nhất định (tăng sự đồng cảm / giảm sự thờ ơ của tôi).,1,0,0,1,0,0,0,0,1,0,0
"Tôi cũng có vấn đề về lạm dụng chất gây nghiện, tôi không lý trí và bốc đồng, và việc đưa ra những quyết định thông thường là khó khăn. Suy nghĩ về việc tìm kiếm sự giúp đỡ thực sự, tôi biết những gì tôi cảm thấy không bình thường, nhưng tôi sợ điều gì sẽ xảy ra với tôi hoặc gia đình tôi nếu tôi đi và hoàn toàn thành thật.",1,0,0,1,0,0,0,0,1,0,0
"Đôi khi, tôi dường như đọc sai cảm xúc của mọi người, dù nói ra hay không, và tôi có xu hướng tức giận và thất vọng khi không cần thiết phải như vậy.",1,0,0,1,0,0,0,1,0,0,0
"Ví dụ, tôi không thực sự quan tâm mình sẽ vào trường đại học nào, và tôi nên quan tâm.",1,0,0,1,0,0,0,0,0,0,0
"Và cho đến nay tôi đã nhận được điểm thực sự thấp trong MỌI THỨ. Bạn thấy đấy, tôi luôn là một người đứng đầu và một người làm việc quá sức. Tôi từng tự trách mình nếu tôi nhận được điểm thấp hơn một hoặc hai. Tôi luôn mong đợi sự hoàn hảo từ bản thân. Nhưng bây giờ... mọi thứ khác. Tôi chỉ VỪA ĐỦ ĐỖ tất cả các bài kiểm tra của mình, tôi thất vọng về bản thân và giáo viên của tôi cũng vậy. Tôi liên tục có trí nhớ kém, tôi ngủ rất nhiều, và ôi tôi phải bắt đầu từ đâu với sự trì hoãn. Tôi lo lắng nếu có điều gì đó không ổn với tôi, hay tôi chỉ là một kẻ ngốc đáng thương; một kẻ thất bại bẩm sinh.",1,0,0,1,0,0,0,0,1,0,0
"Tôi vẫn ở lại ngay cả khi tôi biết mình không nên. Tôi cảm thấy mình không có khả năng làm bất cứ điều gì, tôi cảm thấy mình là một sự lãng phí lớn nhất.",1,0,0,1,0,0,0,0,1,0,0
"Tôi không biết tại sao, nhưng tôi thích cảm giác kiểm soát người khác nhiều hơn mức tôi nên có.",1,0,0,1,0,0,0,0,0,0,0
Tôi đã dành 6 tháng xa mọi người và tôi rơi vào trạng thái trầm cảm thực sự vì tôi vừa tốt nghiệp và tôi cảm thấy mình cần phải có một công việc và bắt đầu một cuộc sống mới.,1,0,0,1,0,0,0,0,0,0,0
Tôi đang gặp khó khăn vào lúc này nhưng tôi nhận thức được rằng tôi nên cảm thấy tốt.,1,0,0,1,0,0,0,0,0,0,0
Tôi cảm thấy mình không nên nhận được sự chú ý.,1,0,0,1,0,0,0,0,0,0,0
"Tôi có xu hướng cảm thấy mình bằng cách nào đó không kiểm soát được suy nghĩ của mình chút nào, đôi khi là suy nghĩ này nối tiếp suy nghĩ khác mà không có bất kỳ sự liên kết nào. Tôi nghi ngờ bản thân rất nhiều, tôi sẽ liên tục nghĩ rằng những gì tôi cảm thấy là sai và tôi thậm chí không nên cảm thấy hay suy nghĩ theo cách tôi làm nhưng tôi không thể ngăn cản nó. Tôi không thể giữ được việc làm vì tôi có chứng lo âu cực kỳ tồi tệ.",1,0,0,1,0,0,0,1,0,0,0
"Tôi bắt đầu nghĩ rằng có điều gì đó không ổn với tôi và đó là lỗi của tôi khi anh ấy luôn tức giận với tôi. Phần tồi tệ nhất là tôi là một Thám tử và đã từng làm việc trong đơn vị bạo lực gia đình trước đây và tôi nên có khả năng nhận ra liệu điều này có đang đi theo hướng mà tôi nghĩ và cảm thấy nó có thể xảy ra hay không, nhưng tôi không thể.",1,0,0,1,1,0,0,0,0,0,0
"Một nửa tâm trí tôi bảo tôi ra ngoài và giết ai đó, trong khi nửa còn lại nói rằng điều đó là sai và tôi không nên làm vậy. Tôi đã đến mức tự cắt mình để cảm giác đó biến mất.",1,0,0,1,0,0,0,0,0,1,0
Điều đó chẳng có ý nghĩa gì vì tôi trông rất tuyệt và không có lý do gì để ghen tị một cách đáng sợ với cô gái này.,1,0,0,1,0,0,0,0,0,0,0
Tôi biết rằng tôi lẽ ra nên nói chuyện với cô ấy về điều đó thay vì cố gắng thay thế những cảm xúc tiêu cực của tôi về cô ấy bằng những cảm xúc tích cực khi mang lại niềm vui cho cô ấy.,1,0,0,1,0,0,0,0,0,0,0
Tôi bắt đầu đọc rất nhiều sách về chứng tự ái nhưng tôi biết không tốt khi chẩn đoán cô ấy bằng những cuốn sách này.,1,0,0,1,0,0,0,0,0,0,0
"Trong khi hầu hết những người cùng tuổi chúng tôi sẽ lo lắng về công việc, hóa đơn, lương hưu và vân vân, thì cô ấy chỉ quan tâm đến trang điểm, tóc, âm nhạc và bạn bè. Cô ấy cũng cực kỳ cả tin.",1,0,0,1,0,0,0,0,0,0,0
Tôi biết điều đó thật tệ.,1,0,0,1,0,0,0,0,0,0,0
Tôi không nên lười biếng đến vậy.,1,0,0,1,0,0,0,0,0,0,0
Tôi làm cháy khoai tây khi nấu ăn. Tôi nên hoàn hảo,1,0,0,1,0,0,0,0,0,0,0
Lốp xe của tôi bị xịt. Lẽ ra tôi nên thay lốp mới vào tháng trước,1,0,0,1,0,0,0,0,0,0,0
Tôi đã thử một kiểu tóc mới nhưng không ai nhận xét về nó. Lẽ ra tôi không nên thay đổi kiểu tóc của mình,1,0,0,1,0,0,0,0,0,0,0
Lẽ ra tôi nên nhắn tin cho anh ấy sớm hơn,1,0,0,1,0,0,0,0,0,0,0
Lẽ ra tôi nên cư xử khác đi,1,0,0,1,0,0,0,0,0,0,0
Tôi đang đi trên đường trong một chiếc quần jean đỏ mới và một người lạ nhìn vào chiếc quần jean. Lẽ ra tôi không nên mặc chiếc quần jean này và nên mặc chiếc quần màu xanh,1,0,0,1,0,0,0,1,0,0,0
Một người mẹ tốt dành thời gian cho con cái của mình với một hoạt động nào đó mỗi tối,1,0,0,1,0,0,0,0,0,0,0
Tôi rất buồn vào tuần trước khi tôi nhận ra rằng tôi đã quên điền vào một mẫu đơn bắt buộc và ngày đến hạn của mẫu đơn đó đã qua. Lẽ ra họ nên nhắc tôi trước khi tôi quên,1,0,0,1,0,0,0,0,0,0,0
Lẽ ra tôi nên hoàn thành mọi thứ tôi đã lên kế hoạch,1,0,0,1,0,0,0,0,0,0,0
Lẽ ra tôi không nên đăng nó,1,0,0,1,0,0,0,0,0,0,0
Lẽ ra tôi nên dành nhiều thời gian hơn để đọc các đánh giá trước khi mua,1,0,0,1,0,0,0,0,0,0,0
Chồng tôi đã làm điều gì đó cho tôi mặc dù rõ ràng là tôi không muốn. Tôi không biết tại sao tôi cứ cố gắng. Tôi nên bỏ cuộc. Đầu hàng. Ngủ mãi mãi.,1,0,0,1,0,0,0,0,0,0,0
Bữa ăn lẽ ra phải hoàn hảo,1,0,0,1,0,0,0,0,0,0,0
Tôi không nên mặc quần jean này.,1,0,0,1,0,0,0,0,0,0,0
Tôi đã đăng một tác phẩm nghệ thuật mới lên mạng và mọi người bắt đầu so sánh nó với tác phẩm nghệ thuật do người khác tạo ra. Tôi không nên đăng nó.,1,0,0,1,0,0,0,0,0,0,0
Tôi nên luôn cố gắng hết sức.,1,0,0,1,0,0,0,0,0,0,0
Tôi chắc chắn đã gọi một món ăn nhẹ hơn.,1,0,0,1,0,0,0,0,0,0,0
Anh trai tôi nên nói chuyện với tôi trước khi đưa ra bất kỳ quyết định nào về nơi gia đình chúng tôi sẽ đi.,1,0,0,1,0,0,0,0,0,0,0
Tôi không nên thay đổi kiểu tóc của mình.,1,0,0,1,0,0,0,0,0,0,0
Tôi không nên mắc quá nhiều lỗi.,1,0,0,1,0,0,0,0,0,0,0
"Chắc là không được đâu, tôi không thể ở bên người khác được",1,0,0,1,0,0,0,0,0,0,0
"Tại sao lại bị trầm cảm? Tôi biết, là do tôi đáng chết",1,0,0,1,0,0,0,0,0,0,0
Tôi không xứng đáng với may mắn,1,0,0,1,0,0,0,1,0,0,0
"Tại sao chỉ có mình cô ấy nói với bạn;;thật sự là như vậy sao, tại sao không phải tất cả mọi người đều nói như vậy. Vậy thì ngay từ đầu không nên hợp tác với các bạn. Vậy thì các bạn đều nên chết đi.",1,0,0,1,0,0,0,0,0,0,0
"Tôi cố gắng hết sức để làm hài lòng người khác, nhưng cuối cùng tôi vẫn bị vứt bỏ, tấm lòng chân thành của tôi chẳng đáng giá chút nào.",1,0,0,1,0,0,0,0,0,0,0
Tôi nghĩ mình không nên tồn tại trên thế giới này,1,0,0,1,0,0,0,0,0,0,0
"Là tôi quá yếu đuối, tôi sai rồi, tôi nên mạnh mẽ, không nên yếu đuối như vậy, tại sao cứ động một chút là lại khóc, tôi là người trưởng thành rồi, không nên như vậy.",1,0,0,1,0,0,0,0,1,0,0
"Cơm ơi, cảm ơn bạn. Mười năm rồi, tôi không tìm được ai để nói chuyện. Có lẽ ngay từ đầu tôi đã sai rồi, tôi không nên tìm người để nói chuyện. Dù sao tôi cũng đã không ra người không ra ma từ lâu rồi. Tôi sống, nhưng cũng chẳng khác gì đã chết.",1,0,0,1,0,0,0,0,0,0,0
Tôi thực sự mệt mỏi quá. Đến bệnh viện một lần rồi không dám đi tái khám nữa. Một người như tôi xứng đáng phải chịu đựng nỗi đau một mình đúng không?,1,0,0,1,0,0,0,0,0,0,0
Sống không nên đau khổ như vậy.,1,0,0,1,0,0,0,0,0,0,0
"Có vẻ như việc luôn phải sống trong lo lắng, đau khổ và tuyệt vọng mới là bình thường, tại sao sống lại luôn phải chịu đựng đau khổ?",1,0,0,1,0,0,0,1,0,0,0
"Tôi có phải là vô dụng lắm không, vô tình chạm vào con một cái, rồi cãi nhau một trận lớn với anh ấy, sau đó bị anh ấy đẩy ngã xuống đất. Tôi có phải là vô dụng lắm không, ngay cả con cũng không chăm sóc tốt được. Tôi có phải là đáng chết lắm không…",1,0,0,1,0,0,0,0,1,1,0
"Không, ngày đó không tốt đẹp, tôi nghĩ bạn nên chết trên giường ấm áp, với nụ cười hạnh phúc khi về già.",1,0,0,1,0,0,0,0,0,0,0
Tôi đáng chết,1,0,0,1,0,0,0,0,0,0,0
"Dù là gia đình hay tình cảm của tôi, tất cả đều bị tổn thương nặng nề. Tôi vẫn đang cố gắng sống. Tại sao vậy? Thực ra tôi đã nên chết từ lâu rồi. Cắt cổ cũng không đau đâu.",1,0,0,1,0,1,0,0,0,1,0
Người như tôi không xứng đáng phải không?,1,0,0,1,0,0,0,0,0,0,0
"Một người theo chủ nghĩa lý tưởng như tôi chắc chắn không phù hợp để sống trên thế giới này, phải không?",1,0,0,1,0,0,0,1,0,0,0
"Tôi nghĩ tôi không nên tồn tại, nhưng họ nói tôi xứng đáng, làm gì có, chỉ có tôi biết tôi chỉ là giả vờ thôi, xin lỗi bố mẹ, con đã không sống tốt, thật sự đau buồn đến chết.",1,0,0,1,0,0,0,0,0,0,0
Tôi không nên sống trên đời này,1,0,0,1,0,0,0,0,0,0,0
