Original Text,Label,Emotional Reasoning,Overgeneralization,Should Statements,Personalization,Mental Filter,Disqualifying the Positive,Jumping to Conclusions,Labeling and Mislabeling,Magnification and Minimization,All-or-Nothing Thinking
"Tôi thậm chí không biết làm thế nào để gặp gỡ những người mới nữa. Tôi thậm chí không biết bắt đầu từ đâu để tìm một người bạn gái mới. Chủ yếu là vì tôi không muốn nhưng tôi cảm thấy điều đó cần phải được thực hiện vì tôi cảm thấy mình đang kìm hãm cô ấy và cô ấy thậm chí còn nói rằng tôi đang kìm hãm. Tất cả những gì tôi nghĩ về mỗi ngày là tôi có gì để sống. Tôi muốn có bằng lái chuyên nghiệp nhưng tôi thậm chí không có động lực để làm điều đó. Tất cả những gì tôi muốn là cuộc sống của tôi kết thúc và hầu hết các ngày tôi cảm thấy rằng nếu tôi không tự kết liễu đời mình, cuộc sống của tôi sẽ chỉ tồi tệ hơn. Nếu điều đó có thể xảy ra. Tôi sẽ không tự tử. ",1,0,0,0,0,1,0,0,0,0,1
"Tôi đã cố gắng đi học các lớp học trực tiếp nhưng tôi đã bị hoảng loạn và tôi đã bỏ học. Trong hai năm qua, tôi chỉ rời căn hộ của mình để đi xem phim và đi siêu thị. Tôi cũng đi gặp bác sĩ và chuyên gia trị liệu, nhưng gần đây mẹ tôi và tôi đã quyết định ngừng cố gắng tìm một chuyên gia trị liệu phù hợp và chỉ tập trung vào việc học. Tôi cũng đang gặp vấn đề khi đi gặp bác sĩ tâm thần của mình bây giờ.",1,0,0,0,0,1,0,0,0,0,0
"Tôi có thể cảm thấy rằng tôi đang đẩy anh ấy ra xa mặc dù tôi không cố ý và tôi sợ rằng anh ấy sẽ ngừng yêu tôi vì những lời nói tổn thương mà tôi nói trong cơn tức giận. Tôi thực sự không biết phải làm gì, tôi không nghĩ việc tiếp tục ép buộc anh ấy trải qua những cơn tức giận là công bằng, nhưng rời bỏ anh ấy cũng không công bằng vì anh ấy không muốn tôi rời đi, và tôi cũng không muốn rời đi.",1,1,0,0,0,1,0,0,0,0,0
"Tôi không cố ý xúc phạm, ngu ngốc, thiếu hiểu biết, và tôi cũng không tự chẩn đoán cho bản thân. Tôi cảm thấy nỗi ám ảnh này đã kéo dài lâu hơn nhiều so với những nỗi ám ảnh gần đây khác của tôi, thường chỉ kéo dài vài ngày hoặc vài tháng.",1,0,0,0,0,1,0,0,1,0,0
"Tôi chưa bao giờ có được tình yêu. Vì tất cả những điều này, lòng tự trọng của tôi đã xuống rất thấp.",1,0,0,0,0,1,0,0,0,0,0
Tôi bắt đầu ghét bản thân từ 1 năm trước và nó cứ tệ hơn.,1,0,0,0,0,1,0,0,0,0,0
Tôi cảm thấy không còn hy vọng. Anh ấy liên tục làm những điều để tự phá hoại và không giúp đỡ bản thân.,1,0,0,0,0,1,0,1,0,0,0
"Tôi vừa bắt đầu năm thứ hai và mọi thứ thật tệ. Bố mẹ tôi nổi điên với tôi vì mọi chi tiết nhỏ nhặt trong cuộc sống của tôi. Tôi có điểm khá và những người bạn tồi. Tệ nhất là tôi ghét mọi thứ đang thở, heck tôi cũng ghét đồ vật nữa. Hôm nay tôi tự nghĩ mình ghét mọi thứ, nhưng trò đùa là tôi ghét bản thân mình hơn. Tôi quá ngu ngốc để vào đại học vì kiến thức tôi muốn rời khỏi bang ngu ngốc mà tôi đang sống và sống ở một nơi không ai biết tôi và họ không có bất kỳ ý niệm nào về tôi. Tôi cảm thấy lãng phí thời gian và chỉ nghĩ rằng tương lai sẽ tồi tệ hơn và tôi sẽ không bao giờ tìm thấy tình yêu hay một người bạn tử tế.",1,0,0,0,0,1,0,1,0,0,0
"Ngoài ra, tôi thường xuyên cảm thấy một sự căm ghét sâu sắc và mạnh mẽ đối với bản thân và tâm trí tôi thường bị ám ảnh bởi ý nghĩ rằng tôi đáng chết.",1,0,0,0,0,1,0,0,0,0,0
Mỗi ngày tôi đều cảm thấy cuộc sống của mình đang bị lãng phí.,1,0,0,0,0,1,0,0,0,0,0
"Tôi buồn. Trầm cảm lâm sàng. Tôi đạp xe, nhưng một chiếc ô tô đã đâm tôi vào tháng 7 và đầu gối của tôi bị nhiễm trùng. Tôi vẫn đi khập khiễng và mất đi điều duy nhất khiến tôi hạnh phúc – đạp xe.",1,0,0,0,0,1,0,0,0,0,0
"Tôi đã mất hết động lực để làm bất cứ điều gì. Tôi thiếu hứng thú với mọi thứ, và tất cả cảm xúc của tôi đã trở nên cực kỳ đờ đẫn.",1,0,0,0,0,1,0,0,0,0,0
"Trong 4 năm qua, tôi đã trải qua những ký ức về những điều tồi tệ đã xảy ra khi còn nhỏ. Tôi đã bị bắt nạt ở trường và gặp vấn đề trong giao tiếp với mọi người và gia đình. Tôi không có nhiều bạn bè và gặp khó khăn khi nói chuyện với mọi người. Tôi cực kỳ khó chịu khi ở gần nhiều người.",1,0,0,0,0,1,0,0,0,0,0
Tôi vẫn thấy khuôn mặt anh ta la mắng tôi những điều đó cho đến tận ngày hôm nay.,1,0,0,0,0,1,0,0,0,0,0
Hơi thở của tôi tăng nhanh và tôi không thể ngừng suy nghĩ về nó cho đến khi tôi làm điều đó.,1,0,0,0,0,1,0,0,0,0,0
"Tôi bây giờ 24 tuổi và không có gì để làm với cuộc đời mình. Khi tôi thức dậy – nghĩ đến việc thực hiện một bước tiến cho sự nghiệp của tôi hay bất cứ điều gì, tôi cảm thấy sợ hãi – nỗi sợ hãi không có gì tôi không biết nỗi sợ hãi này đến từ đâu và tại sao tôi sợ hãi rất nhiều Mỗi lần… cả ngày của tôi trôi qua như thế này.",1,1,0,0,0,1,0,0,0,0,0
Tôi đã bị lo âu gần như cả đời nhưng gần đây nó đã trở nên mất kiểm soát.,1,0,0,0,0,1,0,0,0,0,0
"Tôi chưa bao giờ tin tưởng bất cứ ai, điều này có lẽ bắt nguồn từ việc bị lạm dụng. Tôi cảm thấy mình xấu xí và không cô gái nào có thể yêu tôi nên họ chắc chắn phải có một người đàn ông khác. Tôi phải bỏ việc vì tôi không thể ở gần mọi người nữa, tôi cảm thấy kỳ lạ và khó xử và không bao giờ có điều gì để nói.",1,0,1,0,0,1,0,0,0,0,0
"Tôi cảm thấy (như internet mô tả) bị giải thể nhân cách (DP/DR) lúc đầu thật tồi tệ khi nó là điều duy nhất trong tâm trí tôi nhưng bây giờ tôi không nghĩ về nó và tôi có thể sống cuộc đời mình. Tuy nhiên.. tôi vẫn cảm thấy khác biệt, như thể có điều gì đó đã thay đổi cách tôi cảm nhận và nhìn nhận thực tế. Mặc dù tôi có thể bỏ qua nó và tiếp tục cuộc sống của mình; tôi vẫn cảm thấy rằng ‘cảm giác không thật’ này là một đám mây đen đã được cải thiện nhưng có thể sẽ không bao giờ biến mất.",1,0,0,0,0,1,0,0,0,0,0
Mọi thứ đều hoàn hảo ngoại trừ việc anh ấy đang lừa dối bạn gái của mình với tôi và mối quan hệ của chúng tôi là một bí mật.,1,0,0,0,0,1,0,0,0,0,0
"Tôi liên tục hoang tưởng và tôi bị trầm cảm nặng, lo âu, mất ngủ và ghét bản thân một cách cưỡng chế.",1,0,0,0,0,1,0,0,0,0,0
"Tôi đang rơi vào trạng thái tuyệt vọng vì tôi không thể tận hưởng những gì xung quanh mình. Chim chóc, cây cối, bầu trời, nụ cười của mọi người, không gì cả. Nó không mang lại cho tôi niềm vui và nó thực sự làm tôi khó chịu. Tôi cũng rất nhạy cảm với những điều như vậy và nó ảnh hưởng đến tôi nhiều hơn bất kỳ ai khác mà tôi biết và nó làm tôi khó chịu. Tôi không thể hạnh phúc chút nào.",1,0,0,0,0,1,0,1,0,0,0
"Mặc dù gần đây tôi đã ghét tương tác xã hội và cảm thấy hoàn toàn tê liệt nói chung. Vì vậy, tôi hoặc hung hăng, tê liệt, hoặc lo lắng một cách ngẫu nhiên rằng tôi đang quá xa cách hoặc quá thô bạo.",1,0,1,0,0,1,0,0,0,0,0
"Bây giờ tôi bị mắc kẹt, tôi cảm thấy một phần của tôi đã biến mất và tôi không thuộc về bất cứ nơi nào, tôi cảm thấy mình muốn đi đâu đó nhưng không biết đi đâu.",1,0,0,0,0,1,0,0,0,0,0
"Tôi bị hoảng loạn và không thể học được gì trong năm cuối cấp ba. Tôi cố gắng nói chuyện với mọi người nhưng họ chỉ bảo tôi cố gắng hơn khi tôi có những ngày tồi tệ, và tôi chỉ dừng việc tìm kiếm sự giúp đỡ. Ngay cả bây giờ ở đại học tôi cũng thấy rất khó tập trung vào bất cứ điều gì. Tôi không bao giờ hài lòng về bất kỳ thành tích nào của mình và tôi nghĩ không có gì quan trọng trong cuộc sống của tôi.",1,0,0,0,0,1,0,0,0,0,0
"Tôi cũng bị lo lắng và trong năm ngoái và 2 năm trước tôi đã trở nên rất hoang tưởng, về việc mang thai mà không có sự thâm nhập, về việc bạn trai tôi lừa dối và về việc mẹ tôi lừa dối, và tất cả đều là sai.",1,0,0,0,0,1,0,0,0,0,0
"Tôi tức giận vì mọi điều nhỏ nhặt anh ấy làm như về nhà muộn từ công việc hoặc khi anh ấy nói những điều mà tôi không nên tức giận. Tôi muốn thay đổi và buông bỏ tất cả sự tức giận, tôi biết điều đó không lành mạnh nên tôi muốn thay đổi, tôi chỉ không biết làm thế nào…",1,0,0,1,0,1,0,0,0,0,0
"Tôi không cảm thấy mình có một tương lai hạnh phúc phía trước. Tôi không thích công việc của mình, tôi gần như không có bạn bè kể từ khi tôi bỏ rượu và ma túy, tôi luôn lo lắng về những điều thậm chí không quan trọng, tôi vẫn nghĩ về cô gái đã làm tan nát trái tim tôi hơn mười năm trước, anh trai tôi (người mà tôi rất yêu thương) sống ở phía bên kia đất nước, tôi không biết tìm một cô gái tử tế để bắt đầu một gia đình ở đâu, tôi không có động lực hay hứng thú để trò chuyện với mọi người, tôi rất ít hứng thú với nhiều điều tôi từng thích làm, và thẳng thắn mà nói, tôi sợ rằng tôi sẽ chết một mình mà không có gia đình.",1,0,0,0,0,1,0,1,0,0,0
Tôi 16 tuổi và năm nay là năm tồi tệ nhất đối với tôi.,1,0,0,0,0,1,0,0,0,0,0
"Vì vậy tôi sẽ ổn thôi, thậm chí còn hơn cả ổn, thậm chí là hạnh phúc và rồi một ngày nào đó mà không có bất cứ điều gì xảy ra, tôi sẽ đâm vào một bức tường và rơi vào nỗi buồn tột độ. Chỉ có thời gian mới chữa lành được. Tôi đã nghĩ đến việc tự tử. Khi điều này xảy ra, tôi không thể nói chuyện được, gây gổ với mọi người. Bạn bè, gia đình, nếu tôi đang trong một mối quan hệ vào thời điểm đó thì ngay cả họ cũng tránh mặt tôi. Điều đó khiến tôi càng thêm khốn khổ. Tôi đã tự làm hại bản thân trong quá khứ nhưng tôi đã không làm điều đó trong nhiều năm. Tôi không biết làm thế nào để khắc phục nó, khi tôi thoát khỏi cơn mê, tôi cảm thấy choáng váng, tôi xin lỗi những người thân thiết trong nhiều ngày. Những giai đoạn này xảy ra hai hoặc ba lần một tháng, thường kéo dài ba hoặc bốn ngày. Xin hãy giúp tôi.",1,0,0,0,0,1,0,0,0,0,1
Tôi ngay lập tức hối hận vào thời điểm đó và tôi không thể tin được những gì mình đã làm. Tôi vẫn hối hận cho đến ngày nay!,1,0,0,0,0,1,0,0,0,0,0
"Điều này chỉ xảy ra với các tweet và khi tôi căng thẳng về việc bị tâm thần phân liệt (gần như 24/7 bây giờ) tôi đã bắt đầu gặp ác mộng về những nỗi sợ hãi tồi tệ nhất của mình. Bất cứ khi nào tôi sợ hãi, tôi nghĩ mình là một bệnh nhân tâm thần phân liệt hoang tưởng bây giờ.",1,0,0,0,0,1,0,0,0,0,0
Tôi lo lắng về mọi thứ nhỏ nhặt và tôi cảm thấy rất chán nản vì những điều thậm chí còn chưa xảy ra.,1,0,0,0,0,1,0,0,0,0,0
"Từ vài năm qua, tôi cảm thấy mình đã mất đi cảm xúc nhưng tôi đã bước vào một mối quan hệ một năm trước. Bây giờ, tôi không có bất kỳ, theo nghĩa đen, bất kỳ mong muốn, nhu cầu hay muốn nào. Tôi dường như không thể tập trung vào mọi thứ. Mối quan hệ của tôi mang lại cho tôi một số khoảnh khắc khó khăn hoặc khiến tôi nghĩ mình đã ngu ngốc như thế nào. Tôi bắt đầu xúc động khi tôi nghĩ như vậy, vì vậy tôi có xu hướng không nghĩ về nó.",1,0,0,0,0,1,0,0,0,0,0
"Tuy nhiên, kể từ khi tôi có cơ hội suy nghĩ về cuộc sống – những suy nghĩ về cái chết đã ám ảnh tôi.",1,0,0,0,0,1,0,0,0,0,0
Sự tự tin của tôi giảm dần theo thời gian và bây giờ tôi cảm thấy như một cái vỏ rỗng và hoàn toàn vô giá trị với tư cách là một con người. ,1,0,0,0,0,1,0,0,1,0,0
"Tôi không tận hưởng cuộc sống của mình – tôi có nhiều bác sĩ hơn bạn bè, gia đình tôi kinh tởm với việc tôi trở nên chống đối xã hội và cô lập như thế nào. Những người duy nhất tôi nói chuyện là những người tôi thấy trực tuyến chơi trò chơi điện tử, bạn bè tôi đều đi học cách hàng giờ (nếu không phải là bang) xa.",1,0,0,0,0,1,0,0,0,0,1
"Tôi có rất nhiều bạn bè, nhưng tôi cảm thấy rất cô đơn. Tôi cảm thấy mình liên tục làm cha mẹ thất vọng, và tôi không biết làm thế nào để cảm thấy thoải mái với họ.",1,1,0,0,0,1,0,0,0,0,0
"Anh ấy tuyên bố mình bị trầm cảm nặng và có những cơn bộc phát vài ngày một tuần, đôi khi nhiều hơn. Trong những cơn bộc phát này, anh ấy cằn nhằn về tình trạng tâm thần của mình, công kích sự bất an và lối sống của tôi và gia đình tôi, và thậm chí đôi khi trở nên bạo lực vì chúng. Anh ấy thậm chí còn đe dọa tự tử trong những cơn bộc phát nghiêm trọng hơn.",1,0,0,0,0,1,0,1,0,0,0
"Tôi đã từng nghĩ đến việc tự tử, nhưng không phải vì tôi bị trầm cảm mà vì cuộc sống của tôi là thói quen và thói quen thì nhàm chán và bị nhàm chán có lẽ là một trong những cảm giác tồi tệ nhất.",1,0,0,0,0,1,0,0,0,0,0
Tôi đã được chẩn đoán mắc bệnh trầm cảm và đã dùng thuốc chống trầm cảm trong nhiều năm nhưng điều này vẫn luôn ở bên tôi từ khi tôi có thể nhớ được.,1,0,0,0,0,1,0,0,0,0,0
"Anh ấy là một chàng trai tuyệt vời, thực ra là hoàn hảo, cho đến khi anh ấy tức giận!",1,0,0,0,0,1,0,0,0,0,0
"Tôi có vấn đề về cân nặng và trầm cảm liên quan đến một số sự kiện đau thương trong đời (cái chết do tai nạn của cha nhiều năm trước, cái chết bạo lực gần đây của mẹ, lạm dụng tình cảm trong cuộc hôn nhân trước). Tôi cũng có một công việc căng thẳng mà tôi không yêu thích. Tôi đã bị tổn thương thêm bởi tình hình chính trị hiện tại ở đất nước chúng tôi, tôi là một người rất quan tâm đến chính trị.",1,0,0,0,0,1,0,0,0,0,0
"Mọi thứ đều hoàn hảo và tôi tin tưởng anh ấy hết lòng. Cho đến gần đây, tôi đã rất nghi ngờ và lòng tin của tôi cứ giảm dần. Tôi bắt đầu mất lòng tin khi tìm thấy một tin nhắn trong điện thoại của anh ấy từ một người gọi anh ấy là “em yêu” vào ngày Valentine. Anh ấy nói không phải như vậy, và tôi yêu cầu xem phần còn lại của tin nhắn từ người đó nhưng anh ấy nói không vì anh ấy nghĩ điều đó sẽ thay đổi động lực của mối quan hệ của chúng tôi và tôi phải tin tưởng anh ấy, vì vậy tôi đã bỏ qua. Kể từ dịp đó, thật khó để tôi tin tưởng anh ấy như lúc ban đầu. Nhưng tôi gần như cảm thấy mình đang tự thuyết phục bản thân vì tôi chỉ có cảm giác này bên trong. Tôi có nên kết thúc mối quan hệ này trước khi bị tổn thương hay chờ đợi và xem liệu nó có thực sự trở nên tốt đẹp như tôi nghĩ không?",1,1,0,0,0,1,0,0,0,0,0
"Tôi có những suy nghĩ ám ảnh mỗi ngày, về công việc của mình, về cân nặng của mình, bạn bè của tôi, việc học của tôi ở trường đại học.",1,0,0,0,0,1,0,0,0,0,0
Tôi dường như luôn có thôi thúc phá vỡ thứ gì đó hoặc giết ai đó. Tôi ăn quá nhiều. Tôi ăn khi không đói. Tôi đã tăng năm mươi cân trong năm ngoái. Thành tích học tập của tôi đang sa sút. Tự tử dường như là lựa chọn tốt nhất bây giờ.,1,0,1,0,0,1,0,0,0,0,0
"Tôi có một nỗi sợ hãi kinh khủng về cái chết của mẹ. Bà đã ở tuổi tám mươi và tôi cảm thấy mình không thể sống thiếu bà. Tôi cảm thấy tội lỗi vì không chuyển đến nơi bà sống để dành thời gian quý giá cho bà, nhưng tôi đang học luật ở đây (đi học luật vì tôi nghĩ nó sẽ chữa khỏi trầm cảm) và cũng có một công việc tốt.",1,0,0,0,1,1,0,0,0,0,0
"Tôi đã cảm thấy rất nhiều nhưng không đủ cùng lúc. Tôi trải qua rất nhiều cảm xúc nhưng tôi không thể nhận ra chúng, và rất nhiều điều tôi làm cảm thấy bị ngắt kết nối và nhạt nhẽo. Tôi không còn thích những gì mình từng thích, và ngay cả khi tôi nghĩ mình đang tận hưởng một điều gì đó, tôi cũng không cảm thấy đủ mạnh mẽ về nó.",1,0,0,0,0,1,0,0,0,0,1
"Khi tôi cảm thấy thực sự muốn hoặc cần điều gì đó từ chồng mình, nếu không có sự đồng thuận, điều đó sẽ không bao giờ xảy ra. Tôi có thể yêu cầu, tôi có thể khóc, tôi có thể kiên quyết, tôi có thể lặp lại và giải thích cảm xúc của mình, nhưng không có phản hồi nào.",1,0,0,0,0,1,0,0,0,0,0
"Và họ luôn sờ bụng chị dâu tôi, chưa bao giờ sờ bụng tôi. Họ đã khóc vì sờ bụng cô ấy, chưa bao giờ chạm vào bụng tôi một lần. Không ai hỏi em bé của tôi thế nào.",1,0,0,0,0,1,0,0,0,0,0
Tôi muốn học cách buông bỏ và tha thứ cho bản thân vì nó cứ gặm nhấm tôi. Nó ám ảnh tôi và tôi biết đó là một phần của sự lo lắng của tôi.,1,0,0,0,0,1,0,0,0,0,0
"Tôi không thể ngừng những suy nghĩ này. Tôi cảm thấy mình đang mất trí. Bây giờ tôi không thể nghĩ về bất kỳ điều gì khác, ngoại trừ những suy nghĩ gây hại.",1,0,0,0,0,1,0,0,0,1,0
Vấn đề của tôi là tôi lo lắng rằng mình không còn có bất kỳ giá trị hay sở thích nào nữa.,1,0,0,0,0,1,0,0,0,0,0
Và đôi khi sự mất thực tế của tôi trở nên tồi tệ đến mức tôi cảm thấy mình sắp phát điên.,1,0,0,0,0,1,0,0,0,0,0
"Bây giờ tôi béo, tôi làm mọi thứ nhưng tôi có thể giảm cân mỗi ngày, cân nặng của tôi đang thay đổi. Tôi không thể tập trung vào việc học của mình, tôi cũng không có mong muốn làm quen với những người mới. Làm ơn giúp tôi vì bây giờ tôi thậm chí không thể đi xem phim, tôi sợ làm quen với bất cứ ai vì tôi không thể nói chuyện.",1,0,0,0,0,1,0,0,0,0,1
Tôi có những suy nghĩ chạy trong đầu nói với tôi rằng mọi người không thích tôi và tôi đang làm sai mọi thứ và đang bị đánh giá vì chúng. Tôi sợ nói ra những điều gì đó vì sợ mọi người sẽ khó chịu. Tôi cào da và tóc cho đến khi mặt và/hoặc lớp biểu bì của tôi chảy máu. Tôi liên tục cảm thấy buồn chán và tê liệt. Tôi cảm thấy như mình không thể hào hứng hoặc bị kích thích bởi mọi thứ nữa mặc dù điều đó chưa bao giờ là vấn đề trước đây.,1,0,0,0,0,1,0,1,0,0,0
"Tôi cảm thấy bị phản bội, cô đơn, nhàm chán và trống rỗng đối với anh ấy. Tôi nghi ngờ mối quan hệ của chúng tôi mỗi ngày và điều đó khiến tôi lo lắng.",1,0,0,0,0,1,0,0,1,0,0
Tôi không thể nhớ lần cuối cùng tôi được thư giãn hoặc hoàn toàn thoát khỏi những nỗi đau này.,1,0,0,0,0,1,0,0,0,0,0
Thật là một cơn ác mộng kể từ khi tôi chuyển đến đây.,1,0,0,0,0,1,0,0,0,0,0
"Từ khi tôi có thể nhớ, những suy nghĩ tiêu cực dường như đã hoàn toàn kiểm soát tâm trí tôi.",1,0,0,0,0,1,0,0,0,0,0
"Tôi tự nhủ rằng điều đó không thực sự quan trọng vì dù sao tôi cũng luôn định tự tử vào năm 30 tuổi. Sẽ là một sai lầm lớn nếu không đến trường này vì đó là một cơ hội tuyệt vời, nhưng tôi sợ mình đang đưa ra quyết định sai lầm với cuộc đời mình.",1,0,0,0,0,1,0,0,0,0,0
"Ngoài ra, anh ấy rất dễ nổi giận mà không có lý do với tôi hoặc chồng tôi hoặc những người chưa trực tiếp làm hại anh ấy. Anh ấy có thể nổi giận từ những điều nhỏ nhặt nhất. Anh ấy dường như gặp khó khăn trong việc ngủ, và anh ấy nói rằng đó là do suy nghĩ về điều gì đó thực sự đã nói hoặc lo lắng, và anh ấy không thể ngừng nghĩ về điều đó. Các cô gái không đi chơi với anh ấy, nhưng với nhiều chàng trai giàu có và nổi tiếng hơn, họ thích.",1,0,0,0,0,1,0,0,1,0,0
"nhưng, tôi không nghĩ mình có thai nhưng tôi sợ mình có thai vì cảm giác đó và nó khiến tôi rất lo lắng.",1,0,0,0,0,1,0,0,0,1,0
"Tôi thực sự ghét việc tăng cân và tôi không thể ngừng nghĩ về điều đó. Vấn đề là mỗi khi tôi bắt đầu nhịn ăn, tôi không thể hoàn thành mục tiêu đã đặt ra và điều đó khiến tôi ghét bản thân mình hơn nữa. Tôi rất nhạy cảm với việc thất bại trong mọi việc do việc học và tôi cảm thấy thất vọng đối với gia đình mình, đặc biệt là mẹ tôi.",1,0,0,0,0,1,0,0,0,1,0
Cha tôi và tôi thường hòa thuận với nhau.,1,0,0,0,0,1,0,0,0,0,0
"Tôi đã có rất nhiều suy nghĩ tự tử, nhưng chưa bao giờ thực hiện chúng, luôn có những hình ảnh về những điều tồi tệ xảy ra với tôi.",1,0,0,0,0,1,0,0,0,0,0
"Chào bạn, tôi đã gặp vấn đề này trong 4 tháng, nó kéo dài 24/7, nhưng mọi thứ đột nhiên cảm thấy như mọi thứ đang được tua nhanh hoặc vội vã như tôi đã ngồi trong phòng thử đồ trong 1 giờ và nó cảm thấy như 30 phút, tôi không biết có gì sai với nhận thức về thời gian của tôi có cách nào để khắc phục điều này không??? Và tôi cảm thấy rất vô cảm về mặt cảm xúc như tôi sẽ cười nhưng tôi sẽ không cảm thấy gì. và các từ trên bảng có vẻ mờ đối với tôi mặc dù tôi chưa bao giờ có vấn đề về đọc, có thể không mờ chỉ là tâm trí tôi không thể hiểu được.",1,0,0,0,0,1,0,0,0,0,0
"Nhưng năm nay tôi nghĩ mọi thứ có vẻ tệ hơn… Tôi không còn tìm thấy niềm vui trong những điều từng khiến tôi hạnh phúc, tôi liên tục mơ mộng và tự tách mình khỏi thực tế rất nhiều, lòng tự trọng của tôi chạm đáy…",1,0,0,0,0,1,0,0,0,1,0
"Bây giờ, vì một lý do nào đó, tâm trí tôi nghĩ rằng mọi thứ bằng cách nào đó đều là mối đe dọa đối với tôi.",1,0,0,0,0,1,0,0,0,0,0
"Nhưng mỗi năm lòng tự trọng của tôi lại suy giảm, những tiếng nói nói rằng tôi sẽ thất bại và tôi chẳng là gì cả đang ám ảnh tôi nhưng tôi không thể tìm thấy sự kiên cường từ thời niên thiếu để dập tắt chúng.",1,0,0,0,0,1,0,0,0,0,0
